SMILES	X0A	ATSC8p	F06[O-Cl]	nR_5_False_False_False_True	PEOE_VSA2	C-025	B06[N-F]	F06[N-F]	B06[N-Cl]	B06[N-Br]	B06[O-O]	F06[O-O]	B06[O-S]	B06[O-F]	B06[O-Cl]	observed	predicted
COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1nccc2cc(S(=O)(=O)Nc3ncco3)ccc12	-0.52	-0.3	-0.17	-0.39	-0.4	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cc(-c2ccc(C)c(Cl)c2)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	-0.51	0.73	-0.17	-0.39	0.71	1.87	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	-0.12	2.04	-0.17	-0.39	0.64	0.73	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
C[C@]1(C(=O)O)CC[C@@](C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1	0.78	-1.08	-0.17	-0.39	1.72	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=C(CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O)NC1CC1	-1.44	0.14	-0.17	1.63	0.71	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccccc1N1CCNCC1	-1.59	0.81	-0.17	-0.39	-0.46	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1CO	0.44	0.85	-0.17	-0.39	-0.46	-0.4	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	1.0	1.0
CCOc1ccc(C(=O)NC(=N)NCCCCc2ccccc2)cc1	0.4	-0.08	-0.17	-0.39	2.08	-0.4	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	1.0	1.0
COc1cc(C(F)(F)F)ccc1-c1nccc2c1CCN(S(=O)(=O)Nc1ncns1)C2	0.44	-0.49	-0.17	-0.39	-0.4	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(OCC(F)(F)F)cc1	0.1	0.3	-0.17	-0.39	-0.46	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ccn5c6cccc(F)c6cc5c4n3)cc12	-0.5	-0.78	-0.17	-0.39	0.57	1.87	1.61	0.36	-0.25	-0.03	2.06	2.54	-0.15	2.46	-0.19	0.0	0.0
Cc1cc(OC(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	0.44	0.68	-0.17	-0.39	-0.46	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CC(C)(C)OC(=O)N1CC=C(c2cccc3c2CCN(S(=O)(=O)Nc2ncns2)C3)CC1	0.42	3.08	-0.17	-0.39	-1.58	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CNC1CCC(CCOc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)(c2ccccc2)CC1	0.07	-0.97	-0.17	-0.39	-0.46	-0.97	1.61	0.36	-0.25	-0.03	2.06	2.54	-0.15	-0.41	-0.19	0.0	0.0
O=S(=O)(Nc1cccnn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl	0.44	0.53	4.32	-0.39	-0.46	-0.97	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	5.33	1.0	1.0
O=S(=O)(Nc1cccnn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1	-0.42	0.99	-0.17	-0.39	-0.46	-0.4	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C(N[C@@H]1CCOC1=O)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1	-0.01	-0.72	-0.17	1.63	-0.45	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	0.0	0.0
CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C(C)C)ccc23)cc1Cl	1.9	-1.44	-0.17	-0.39	-0.45	0.73	-0.62	-0.5	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=S(=O)(Nc1ncc(F)cn1)c1cc(F)c(OC[C@H]2CNCC[C@@H]2c2ccc(Cl)cc2)cc1F	0.28	-1.17	-0.17	-0.39	-1.58	-0.97	1.61	1.23	-0.25	-0.03	2.06	2.54	-0.15	-0.41	-0.19	1.0	1.0
CC1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1	0.75	1.82	-0.17	-0.39	-0.46	-0.4	1.61	4.68	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Br)ncc3n1C)C2	-0.11	0.14	-0.17	-0.39	-0.45	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	1.0
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(Cl)cc3Cl)cccc2c1	-0.38	1.1	-0.17	-0.39	-0.46	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
COc1cc(C(F)(F)F)ccc1-c1n[nH]c(=O)c2cc(S(=O)(=O)Nc3nccs3)ccc12	0.75	-0.58	-0.17	-0.39	0.67	0.73	-0.62	-0.5	-0.25	-0.03	2.06	2.54	-0.15	-0.41	-0.19	0.0	0.0
CCn1nnc(CN2CCN(C(=O)c3ccc(C[C@@H]4CC[C@H]([C@H](O)c5ccccc5)N4)cc3)CC2)n1	-1.2	-0.42	-0.17	1.63	0.71	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
N=C(NCCCCc1ccccc1)NC(=O)c1cccc(Cl)c1Cl	0.86	-0.16	-0.17	-0.39	2.08	-0.4	-0.62	-0.5	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2-n2ccnc2)C1	-0.43	0.05	-0.17	-0.39	-1.58	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cc(F)ccc1F	-0.38	0.47	-0.17	-0.39	-0.46	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	1.0	1.0
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O	1.93	-0.16	-0.17	1.63	1.8	-0.97	-0.62	-0.5	-0.25	-0.03	2.06	2.54	-0.15	-0.41	-0.19	0.0	0.0
O=S(=O)(Nc1ccc(F)cn1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F	0.28	-1.13	-0.17	-0.39	-0.46	-0.97	1.61	0.36	-0.25	-0.03	2.06	2.54	-0.15	-0.41	-0.19	1.0	1.0
O=C(NC1CCOC1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1	-0.37	-0.81	-0.17	1.63	-0.45	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	0.0	0.0
N#Cc1cccc(C2NCCOC2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)c1	-0.02	0.32	-0.17	-0.39	-0.46	-0.4	1.61	1.23	-0.25	-0.03	2.06	2.54	-0.15	2.46	-0.19	0.0	0.0
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C	0.25	0.83	-0.17	-0.39	-0.45	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CS(=O)(=O)c1ccc2c(c1)CCC1(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC1)O2	-0.79	0.3	-0.17	-0.39	-1.58	-0.4	-0.62	-0.5	-0.25	-0.03	2.06	4.02	-0.15	-0.41	-0.19	1.0	1.0
Cn1cc(-c2ccccc2OC(F)(F)F)c2ccc(S(=O)(=O)Nc3ncns3)cc21	0.46	0.04	-0.17	-0.39	-0.46	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CC(C)(C)c1ccc(CSc2nc(N)cc(O)n2)cc1	1.78	-1.51	-0.17	-0.39	-1.58	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1cn(C)c2cc(S(=O)(=O)Nc3ncns3)ccc12	0.19	2.83	-0.17	-0.39	0.64	1.3	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	1.0
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1ccnnc1	0.38	-0.29	-0.17	-0.39	-0.46	0.73	-0.62	-0.5	-0.25	-0.03	2.06	2.54	-0.15	2.46	-0.19	0.0	0.0
CC#Cc1cncc(-c2cn(C)c3cc(S(=O)(=O)Nc4ncns4)ccc23)c1	-0.37	-0.77	-0.17	-0.39	0.71	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
O=C(O)CCC1(c2ccccc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1	0.25	0.99	-0.17	-0.39	-0.45	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2ccccn2)CC1	-1.53	0.73	-0.17	1.63	1.88	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
COc1cc(-c2cc(F)cc(F)c2)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	-0.51	0.23	-0.17	-0.39	0.71	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cc1ccc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ncccn4)ccc32)cn1	-0.12	-0.29	-0.17	-0.39	-0.4	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1ccccc1SC[C@@H](C)CN[C@H]1COc2ccccc2SC1	-0.71	-0.27	-0.17	-0.39	-1.58	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@H]2CCCO[C@@H]2c2ccccc2)cc1F	-0.36	1.49	-0.17	-0.39	-0.46	-0.97	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CC(C)(C)[C@@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl	1.43	-0.27	-0.17	-0.39	-0.46	-1.54	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CN1CCC(c2cn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)CC1	0.02	0.13	-0.17	-0.39	-0.45	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	1.0
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl	0.95	-0.75	-0.17	-0.39	-0.46	-0.4	-0.62	-0.5	-0.25	-0.03	2.06	2.54	-0.15	-0.41	-0.19	0.0	0.0
O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2ccc(C(F)(F)F)cc2)cc1F	0.69	0.95	-0.17	-0.39	-0.46	-0.4	1.61	1.23	-0.25	-0.03	2.06	2.54	-0.15	2.46	-0.19	0.0	0.0
CN1CCN(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)CC1	-0.12	1.32	-0.17	-0.39	-0.46	-0.97	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cc(-c2ccc(C(F)(F)F)cc2)c(F)cc1-c1nccc2cc(S(=O)(=O)Nc3ccon3)ccc12	0.15	0.17	-0.17	-0.39	0.71	1.87	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCC(=NOCc3ccccc3)CC2)cc1F	-0.34	-0.57	-0.17	-0.39	-0.46	-0.97	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3cscn3)cc2F)C1	-0.22	-1.05	-0.17	-0.39	0.64	-0.97	1.61	0.36	4.05	-0.03	2.06	2.54	-0.15	-0.41	-0.19	0.0	0.0
O=C(Cn1cnccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1	-0.81	0.18	-0.17	1.63	1.76	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(N2CCC[C@H]2C(C)C)c(Cl)c1	1.62	-0.1	4.32	1.63	-0.45	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	6.57	-0.41	5.33	1.0	0.0
COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3nc(C#N)cs3)ccc12	0.72	-0.82	-0.17	-0.39	0.71	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
COc1ccc(-c2cccc(F)c2)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	-0.82	-1.08	-0.17	-0.39	0.71	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3cccc(F)n3)ccc21	0.16	1.21	-0.17	-0.39	0.64	0.73	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	1.0	1.0
Cc1ccc(Cl)c(Oc2ncc(-c3cc(F)c(-c4nnc(S(=O)(=O)CC5CC5)[nH]4)cc3F)cc2Cl)c1	0.08	-0.45	-0.17	-0.39	-1.58	0.73	1.61	1.23	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cc(-c2cccc(Cl)c2)c(F)cc1-c1nccc2cc(S(=O)(=O)Nc3ccon3)ccc12	-0.52	0.69	-0.17	-0.39	0.71	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
C[C@]1(CN2Cc3nc(-c4ccc(F)cc4)sc3C2)Cn2cc([N+](=O)[O-])nc2O1	-0.98	0.65	-0.17	3.64	0.65	-0.97	1.61	0.36	-0.25	-0.03	-0.49	-0.44	6.57	-0.41	-0.19	0.0	0.0
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2[C@H]5O)N3C1O	-1.81	0.48	-0.17	1.63	-0.42	-0.97	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	1.0	1.0
O=C(O)CC1(c2ccccc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1	0.26	0.97	-0.17	-0.39	-0.45	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12	0.62	-1.15	-0.17	-0.39	0.66	-0.97	-0.62	-0.5	-0.25	-0.03	2.06	4.02	-0.15	-0.41	-0.19	0.0	0.0
COc1ccccc1SC[C@H](C)CN[C@@H]1COc2ccccc2SC1	-0.71	-0.27	-0.17	-0.39	-1.58	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1	-0.22	-1.36	-0.17	1.63	0.71	-0.97	1.61	1.23	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	0.0	0.0
O=S(=O)(Nc1ncccn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1N1CCOCC1	-0.42	0.83	-0.17	-0.39	-1.58	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CCCN[C@@H](C)c1c(-c2cc(C)cc(C)c2)[nH]c2ccc(C(C)(C)C(=O)N3C4CCC3CC4)cc12	0.09	-2.16	-0.17	3.64	-0.45	1.87	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cc(-c2cccc(C(F)(F)F)c2)c(Cl)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21	0.42	0.03	4.32	-0.39	1.74	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	5.33	0.0	0.0
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1	1.32	0.35	-0.17	-0.39	-1.58	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCc1ccccn1	-0.03	0.71	-0.17	1.63	1.86	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	-0.68	0.48	-0.17	1.63	0.81	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1F	-0.01	-0.07	-0.17	-0.39	0.64	-1.54	1.61	0.36	-0.25	-0.03	2.06	2.54	-0.15	-0.41	-0.19	0.0	0.0
Cc1ccc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4cccc(F)n4)ccc32)cn1	0.15	-0.06	-0.17	-0.39	0.71	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	1.0	1.0
Cc1cncc(-c2cc(C(F)(F)F)ccc2-c2cccc3c2CCN(S(=O)(=O)Nc2ncns2)C3)c1	-0.12	-1.3	-0.17	-0.39	-0.4	3.01	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
C[C@@H](C(N)=O)[C@H](N)c1cn2cc(C(C)(C)C)ccc2n1	2.84	-0.95	-0.17	-0.39	-0.45	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
CC(C)(C)c1ccc2[nH]c(C(C)(C)N)nc2c1	2.95	0.33	-0.17	-0.39	-1.58	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
Cn1cc(-c2ccc(C(F)F)cc2)c2ccc(C(=O)NS(C)(=O)=O)cc21	1.49	-0.46	-0.17	-0.39	-0.45	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C	1.2	0.27	-0.17	1.63	0.68	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	0.0	0.0
O=S(=O)(Nc1cnccn1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2C2=CCNCC2)C1	-0.42	-0.05	-0.17	-0.39	0.71	1.87	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ncccc1C(F)(F)F	0.69	-0.53	-0.17	-0.39	0.73	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cc1	-0.49	0.01	4.32	-0.39	-0.45	-0.97	-0.62	-0.5	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	5.33	0.0	0.0
Cc1cc(OC(F)F)cnc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	-0.01	1.15	-0.17	-0.39	-0.46	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
FC(F)(F)c1ccc(-c2ccc3nnc(C(F)(F)F)n3c2)cc1	1.4	0.36	-0.17	-0.39	-0.54	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C1CN(c2cccc3c2cnn3-c2ccccc2F)CCN1CC(=O)N1CC[C@H](F)C1	-0.99	0.15	-0.17	1.63	0.68	-0.97	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
CC1(C)CN2CCC[C@@]2(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)C1	0.6	-0.87	-0.17	3.64	0.69	-1.54	1.61	0.36	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Fc1ccc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)nc1	-2.04	0.75	-0.17	-0.39	0.75	-0.4	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1-c1cnn(C)c1	0.8	-0.64	-0.17	-0.39	-0.47	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc4c(cnn4C)c3)CC1)c1cccn1-2	-1.74	-0.04	-0.17	-0.39	0.66	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Cn1cc(-c2cccc(C(F)(F)F)c2)c2ccc(S(=O)(=O)Nc3ncns3)cc21	0.48	-0.43	-0.17	-0.39	-0.46	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1	-0.21	-1.4	-0.17	-0.39	0.73	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=C1CN(c2cn[nH]c(=O)c2Cl)CCN1Cc1ccccc1C(F)(F)F	1.08	1.96	4.32	-0.39	0.68	-0.4	-0.62	-0.5	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	5.33	0.0	0.0
Cn1nc(-c2ccc(C(F)(F)F)cc2)c2ccc(C(=O)NS(C)(=O)=O)cc21	1.95	-0.54	-0.17	-0.39	0.66	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cc1cccc(SC[C@@H](C)CN[C@@H]2COc3ccccc3SC2)c1CO	-0.28	0.32	-0.17	-0.39	-1.58	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cc(-c2nnc(S(=O)(=O)C3CCC3)[nH]2)c(F)cc1-c1cnc(OCC(C)C)c(Cl)c1	0.62	-0.02	4.32	-0.39	-1.58	0.17	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	5.33	1.0	1.0
COc1ncc(-c2cccc(OC(F)F)c2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1	1.02	0.71	-0.17	-0.39	-0.45	0.73	1.61	2.09	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	1.0	0.0
Cn1cnnc1C1CCN(C(=O)NC2CC2c2ccccc2)CC1	-1.43	-0.15	-0.17	-0.39	-1.58	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Cc1cc(Cl)ccc1-c1ncnc2cc(S(=O)(=O)Nc3ncns3)ccc12	-0.38	1.07	-0.17	-0.39	-0.46	0.17	-0.62	-0.5	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
COc1nc(-c2ccc(C(F)(F)F)cc2OC)c2ccc(S(=O)(=O)Nc3nccs3)cc2n1	0.72	-1.52	-0.17	-0.39	-0.46	0.17	-0.62	-0.5	-0.25	-0.03	2.06	1.05	6.57	-0.41	-0.19	0.0	1.0
Cn1cc(-c2ccc(C(F)(F)F)cc2-c2ccncc2)c2ccc(S(=O)(=O)Nc3ncns3)cc21	-0.12	1.75	-0.17	-0.39	0.71	1.87	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
N#CCOc1ccccc1-c1nccc2cc(S(=O)(=O)N(OC(=O)C(F)(F)F)c3nccs3)ccc12	0.64	1.06	-0.17	-0.39	-0.4	0.17	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	0.0	0.0
COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCOCC1	-0.13	-0.53	-0.17	-0.39	0.73	0.17	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	0.0	1.0
