ID_all;SMILES;y_consensus;y_consensus_sd;valid/outlier;ID_avdeef;NAME_avdeef;CAS_avdeef;y_avdeef_nointraoutliers_nointeroutliers;pka_avdeef;ID_sander;NAME_sander;CAS_sander;y_sander_nointraoutliers_nointeroutliers;pka_sander;ID_liao;NAME_liao;CAS_liao;y_liao_nointraoutliers_nointeroutliers;pka_liao;ID_qtbx;NAME_qtbx;CAS_qtbx;y_qtbx_nointraoutliers_nointeroutliers;ID_settimo;NAME_settimo;CAS_settimo;y_settimo_nointraoutliers_nointeroutliers;pka_settimo;units
117;Brc1ccc2c(c1)-c1ccccc1C2[P+](c1ccccc1)(c1ccccc1)c1ccccc1;7.53;;valid;;;;;;4794;;;7.53;a1/apparent;;;;;;;;;;;;;;;pKa
118;Brc1ccc2c(c1)C([P+](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1-2;7.33;;valid;;;;;;4793;;;7.33;a1/apparent;;;;;;;;;;;;;;;pKa
119;Brc1ccc2c(c1)CCN2;3.7;;valid;;;;;;2041;;;3.7;a1/apparent;;;;;;;;;;;;;;;pKa
120;Brc1ccc2nc3c(c(N4CCOCC4)c2c1)CCC3;6.380000057220455;8.092194356394812e-08;valid;;;;;;5472;;;6.38;a1/thermodynamic;;;;;;12495;;50690-90-9;6.38000011444091;;;;;;pKa
121;Brc1cccc(-c2nnn[nH]2)c1;3.82;;valid;;;;;;996;;;3.82;a1/apparent;;;;;;;;;;;;;;;pKa
122;Brc1ccccc1-c1nnn[nH]1;3.8299999618530247;5.394796959839073e-08;valid;;;;;;1000;;;3.83;a1/apparent;;;;;;20417;;73096-42-1;3.82999992370605;;;;;;pKa
123;Brc1ccccn1;0.8809999883174895;0.02687007420665372;valid;;;;;;7873;;;0.9;a1/apparent;;;;;;[28522, 28523, 28524, 28525, 28631];[nan, nan, nan, nan, nan];109-04-6;0.8619999766349788;;;;;;pKa
124;Brc1cccnc1;2.9249999952316257;0.02121321017909567;valid;;;;;;7869;;;2.94;a1/apparent;;;;;;[24205, 24462, 24206, 24463, 23673];[nan, nan, nan, nan, nan];626-55-1;2.909999990463252;;;;;;pKa
125;Brc1ccnc2c1ccc1cccnc12;4.030000104904175;1.4835690658249663e-07;valid;;;;;;7175;;;4.03;a/apparent;;;;;;19580;;7089-67-0;4.03000020980835;;;;;;pKa
126;Brc1cn[nH]c1;12.68999979019165;2.9671381316499326e-07;valid;;;;;;7302;;;12.69;a1/apparent;;;;;;559;;2075-45-8;12.6899995803833;;;;;;pKa
127;Brc1cnc2c(ccc3cc(Br)cnc32)c1;3.900000047683715;6.743495642416019e-08;valid;;;;;;4967;;;3.9;a/apparent;;;;;;20116;;100125-12-0;3.90000009536743;;;;;;pKa
128;Brc1cnc2ccccc2c1;;;outlier;;;;;;3912;;;;a1/apparent;;;;;;[24728, 24890, 24891];;5332-24-1;;;;;;;pKa
129;Brc1cncc2ccccc12;3.42499997138977;0.16263460013388115;valid;;;;;;3915;;;3.54;a1/thermodynamic;;;;;;22589;;1532-97-4;3.30999994277954;;;;;;pKa
130;Brc1nnn[nH]1;2.13;;valid;;;;;;7281;;;2.13;a/apparent;;;;;;;;;;;;;;;pKa
131;C#CC#CC#CCC(O)CCC(=O)O;4.75;;valid;;;;;;2281;;;4.75;a/apparent;;;;;;;;;;;;;;;pKa
132;C#CC#CC=C=CC(O)CCC(=O)O;4.8;;valid;;;;;;2280;;;4.8;apparent;;;;;;;;;;;;;;;pKa
133;C#CC(=O)O;1.8900000226497622;3.2031601169141634e-08;valid;;;;;;7491;;;1.89;a1/thermodynamic;;;;;;[27066, 26851, 26852, 27067];;471-25-0;1.8900000452995247;;;;;;pKa
134;C#CC(C)(C(C)C)N(C)C(C)C;8.7;;valid;;;;;;1320;;;8.7;a1/apparent;;;;;;;;;;;;;;;pKa
135;C#CC(C)(C)N(C)C(C)(C)C;9.3;;valid;;;;;;4094;;;9.3;a1/apparent;;;;;;;;;;;;;;;pKa
136;C#CC(C)(C)N(C)C(C)(C)C#C;6.650000047683715;6.743495611014169e-08;valid;;;;;;1321;;;6.65;a1/apparent;;;;;;11958;;No CAS number;6.65000009536743;;;;;;pKa
137;C#CC(C)(C)N(C)C(C)C;8.7;;valid;;;;;;1878;;;8.7;a1/apparent;;;;;;;;;;;;;;;pKa
138;C#CC(C)(C)N(CC)C(C)(C)C;9.6;;valid;;;;;;1318;;;9.6;a1/apparent;;;;;;;;;;;;;;;pKa
139;C#CC(C)(C)NC(C)(C)C#C;6.4499999046325645;1.3486992038476418e-07;valid;;;;;;4101;;;6.45;a1/apparent;;;;;;12366;;No CAS number;6.44999980926513;;;;;;pKa
140;C#CC(C)(C)NC(C)(C)C=C;8.199999904632564;1.3486991975672718e-07;valid;;;;;;4099;;;8.2;a1/apparent;;;;;;8604;;No CAS number;8.19999980926513;;;;;;pKa
141;C#CC(C)(C)NC(C)(C)CC;9.0;0.0;valid;;;;;;4100;;;9.0;a1/apparent;;;;;;6368;;No CAS number;9.0;;;;;;pKa
142;C#CC(C)(C)Nc1ccccc1;;;outlier;;;;;;754;;;;b/apparent;;;;;;4238;;7471-09-02 00:00:00;;;;;;;pKa
143;C#CC(C)Nc1ccccc1;;;outlier;;;;;;4398;;;;b/apparent;;;;;;2125;;53832-62-5;;;;;;;pKa
144;C#CC(CC)(CC)N(C)C(C)C;7.949999952316281;1.2020815954520945;valid;;;;;;1319;;;8.8;a1/apparent;;;;;;11105;;No CAS number;7.09999990463256;;;;;;pKa
145;C#CC(CC)(CC)N(CC)C(C)C;8.2;;valid;;;;;;3205;;;8.2;a1/apparent;;;;;;;;;;;;;;;pKa
146;C#CCC(=O)O;3.30999997138977;4.046097523617747e-08;valid;;;;;;7329;;;3.31;a/apparent;;;;;;[22593, 22594];;2345-51-9;3.30999994277954;;;;;;pKa
147;C#CCCC(=O)O;4.1999999046325645;1.3486992038476418e-07;valid;;;;;;7603;;;4.2;a/apparent;;;;;;18854;;6089-09-04 00:00:00;4.19999980926513;;;;;;pKa
148;C#CCCCC(=O)O;4.59999995231628;6.74349630185485e-08;valid;;;;;;343;;;4.6;a/apparent;;;;;;[17078, 17079];;53293-00-8;4.59999990463256;;;;;;pKa
149;C#CCCCCC(=O)O;4.579999961853025;5.394796928437224e-08;valid;;;;;;2570;;;4.58;a/apparent;;;;;;[17186, 17187];;30964-00-2;4.57999992370605;;;;;;pKa
150;C#CCCCCCCN;10.739999885559051;1.6184394365122477e-07;valid;;;;;;2628;;;10.74;a1/apparent;;;;;;2139;;14502-43-3;10.7399997711181;;;;;;pKa
151;C#CCCCCCN;10.64000017166135;2.4276580933858696e-07;valid;;;;;;420;;;10.64;a1/apparent;;;;;;2334;;14502-42-2;10.6400003433227;;;;;;pKa
152;C#CCCCCN;10.5;;valid;;;;;;7676;;;10.5;a1/apparent;;;;;;;;;;;;;;;pKa
153;C#CCCCCN(C)C;9.24;;valid;;;;;;2638;;;9.24;a/apparent;;;;;;;;;;;;;;;pKa
154;C#CCCCN;10.210000019073451;2.697393094502406e-08;valid;;;;;;7418;;;10.21;a1/apparent;;;;;;3072;;15252-44-5;10.2100000381469;;;;;;pKa
155;C#CCCCN(C)C;8.88;;valid;;;;;;427;;;8.88;a/apparent;;;;;;;;;;;;;;;pKa
156;C#CCCN;9.229999771118159;3.2368780314549377e-07;valid;;;;;;7541;;;9.23;a1/apparent;;;;;;5696;;14044-63-4;9.22999954223632;;;;;;pKa
157;C#CCCN(C)C;8.33;;valid;;;;;;7686;;;8.33;a/apparent;;;;;;;;;;;;;;;pKa
158;C#CCN;8.141666622161864;0.06835371845399428;valid;;;;;;7253;;;8.19;a1/apparent;;;;;;[9465, 8434, 8718];;2450-71-7;8.093333244323729;;;;;;pKa
159;C#CCN(C)C;7.14500000476837;0.1343502951689374;valid;;;;;;7428;;;7.05;a/apparent;;;;;;[10712, 10827];;7223-38-3;7.24000000953674;;;;;;pKa
160;C#CCN(CC#C)CC#C;3.04;;valid;;;;;;1875;;;3.04;a/apparent;;;;;;;;;;;;;;;pKa
161;C#CCN1CCN(C(=O)OCC)CC1;5.44;;valid;;;;;;2142;;;5.44;a/apparent;;;;;;;;;;;;;;;pKa
162;C#CCN1CCOCC1;5.53999998092651;2.6973988096389534e-08;valid;;;;;;3121;;;5.54;a1/apparent;;;;;;14197;;5799-76-8;5.53999996185302;;;;;;pKa
163;C#CCNCC#C;6.08;;valid;;;;;;7680;;;6.08;a/apparent;;;;;;;;;;;;;;;pKa
164;C#CCNN;5.460000019073485;2.6973981187982708e-08;valid;;;;;;7524;;;5.46;a1/apparent;;;;;;14378;;6068-67-3;5.46000003814697;;;;;;pKa
165;C#CCNc1ccccc1;3.06;;valid;;;;;;1621;;;3.06;b/apparent;;;;;;;;;;;;;;;pKa
166;C#CCO;13.340714315686878;0.08586300867458618;valid;;;;;;7233;;;13.28;a1/apparent;;;;;;[289, 290, 386, 358, 279, 376, 377];[nan, nan, nan, nan, nan, nan, nan];107-19-7;13.401428631373758;;;;;;pKa
167;C#C[C@]1(O)C[C@@H](C)N(C)[C@@H]2CCCC[C@H]21;9.53;;valid;;;;;;7100;;;9.53;a/apparent;;;;;;;;;;;;;;;pKa
168;C#C[C@]1(O)C[C@@H](C)N(C)[C@H]2CCCC[C@@H]21;8.99;;valid;;;;;;7101;;;8.99;a/apparent;;;;;;;;;;;;;;;pKa
169;C#C[C@]1(O)C[C@@H](C)N[C@@H]2CCCC[C@H]21;9.73;;valid;;;;;;2511;;;9.73;a/apparent;;;;;;;;;;;;;;;pKa
170;C#C[C@]1(O)C[C@@H](C)N[C@H]2CCCC[C@@H]21;9.29;;valid;;;;;;2512;;;9.29;a/apparent;;;;;;;;;;;;;;;pKa
171;C#C[C@]1(O)C[C@H](C)N(C)[C@@H]2CCCC[C@H]21;9.22;;valid;;;;;;7099;;;9.22;a/apparent;;;;;;;;;;;;;;;pKa
172;C#C[C@]1(O)C[C@H](C)N[C@@H]2CCCC[C@H]21;9.63;;valid;;;;;;2510;;;9.63;a/apparent;;;;;;;;;;;;;;;pKa
173;C#N;9.18;;valid;;;;;;4731;;;9.18;a/thermodynamic;;;;;;;;;;;;;;;pKa
174;C#[N+]O;5.0;;valid;;;;;;4747;;;5.0;a/thermodynamic;;;;;;;;;;;;;;;pKa
175;C(=C/CN1CCCCC1)\CN1CCCCC1;9.7;;valid;;;;;;5064;;;9.7;a2/apparent;;;;;;;;;;;;;;;pKa
176;C(=C/C[NH+]1CCCCC1)\CN1CCCCC1;7.9;;valid;;;;;;5072;;;7.9;a1/apparent;;;;;;;;;;;;;;;pKa
177;C(=C\C=N\c1ccccc1)\C=C\Nc1ccccc1;8.52;;valid;;;;;;6584;;;8.52;a/thermodynamic;;;;;;;;;;;;;;;pKa
178;C(=Cc1ccncc1)c1ccccc1;5.869999999999999;;valid;;;;;;[2465, 2466];;;5.869999999999999;a1/apparent;;;;;;;;;;;;;;;pKa
179;C(=Cc1ccncc1)c1ccncc1;5.695;;valid;;;;;;[2382, 2383];;;5.695;a1/apparent;;;;;;;;;;;;;;;pKa
180;C(=Cc1nnnn1-c1ccccc1)c1ccccc1;-2.555;;valid;;;;;;[6690, 6691];;;-2.555;a1/apparent;;;;;;;;;;;;;;;pKa
181;C(=Nc1ccccc1)Nc1ccccc1;6.3;;valid;;;;;;6985;;;6.3;a1/apparent;;;;;;;;;;;;;;;pKa
182;C(=Nc1ccccc1)c1ccccc1;4.55000009536743;1.3486991284832037e-07;valid;;;;;;2467;;;4.55;a1/apparent;;;;;;17286;;538-51-2;4.55000019073486;;;;;;pKa
183;C(CN1CCOCC1)CN1CCOCC1;7.083333333333334;0.23570226039551562;valid;;;;;;7004;;;7.25;a2/apparent;;;;;;[10737, 10738, 12727];;48152-09-6;6.916666666666667;;;;;;pKa
184;C(CN1CCOCC1)C[NH+]1CCOCC1;6.25;;valid;;;;;;7012;;;6.25;a1/apparent;;;;;;;;;;;;;;;pKa
185;C(CNCCc1nnn[n-]1)NCCc1nnn[n-]1;9.33;;valid;;;;;;5726;;;9.33;a4/thermodynamic;;;;;;;;;;;;;;;pKa
186;C(COCCc1nnn[nH]1)OCCc1nnn[n-]1;5.37;;valid;;;;;;5665;;;5.37;a2/apparent;;;;;;;;;;;;;;;pKa
187;C(COCCc1nnn[nH]1)OCCc1nnn[nH]1;4.78999998092651;2.6973988096389534e-08;valid;;;;;;5664;;;4.79;a1/apparent;;;;;;16322;;66012-58-6;4.78999996185302;;;;;;pKa
188;C(CSCCc1nnn[nH]1)SCCc1nnn[n-]1;5.64;;valid;;;;;;5663;;;5.64;a2/apparent;;;;;;;;;;;;;;;pKa
189;C(CSCCc1nnn[nH]1)SCCc1nnn[nH]1;5.319999933242795;0.452548245550446;valid;;;;;;5662;;;5.0;a1/apparent;;;;;;13996;;No CAS number;5.63999986648559;;;;;;pKa
190;C(C[NH2+]CCc1nnn[n-]1)NCCc1nnn[n-]1;6.3;;valid;;;;;;5728;;;6.3;a3/thermodynamic;;;;;;;;;;;;;;;pKa
191;C(C[NH2+]CCc1nnn[nH]1)[NH2+]CCc1nnn[n-]1;4.09;;valid;;;;;;5729;;;4.09;a2/thermodynamic;;;;;;;;;;;;;;;pKa
192;C(C[NH2+]CCc1nnn[nH]1)[NH2+]CCc1nnn[nH]1;3.11;;valid;;;;;;5727;;;3.11;a1/thermodynamic;;;;;;;;;;;;;;;pKa
193;C/C(=C(\CCO)SSCCC(C)C)N(C=O)Cc1cnc(C)nc1N;5.579999961853025;5.394796928437224e-08;valid;;;;;;6370;;;5.58;a/apparent;;;;;;14123;;98223-09-7;5.57999992370605;;;;;;pKa
194;C/C(=C/Cl)C(=O)O;3.05;;valid;;;;;;7622;;;3.05;thermodynamic;;;;;;;;;;;;;;;pKa
195;C/C(=C\C(C)=N\c1ccccc1)Nc1ccccc1;7.22;;valid;;;;;;6585;;;7.22;a/thermodynamic;;;;;;;;;;;;;;;pKa
196;C/C(=C\C=C\C(C)C(=O)O)[C@H]1C[NH2+][C@H](C(=O)O)[C@H]1CC(=O)O;2.1;;valid;;;;;;5911;;;2.1;a1/apparent;;;;;;;;;;;;;;;pKa
197;C/C(=C\C=C\C(C)C(=O)O)[C@H]1C[NH2+][C@H](C(=O)[O-])[C@H]1CC(=O)O;3.72;;valid;;;;;;5910;;;3.72;a2/apparent;;;;;;;;;;;;;;;pKa
198;C/C(=C\C=C\C(C)C(=O)O)[C@H]1C[NH2+][C@H](C(=O)[O-])[C@H]1CC(=O)[O-];4.93;;valid;;;;;;5912;;;4.93;a3/apparent;;;;;;;;;;;;;;;pKa
199;C/C(=C\C=C\C(C)C(=O)[O-])[C@H]1CN[C@H](C(=O)[O-])[C@H]1CC(=O)[O-];9.82;;valid;;;;;;5913;;;9.82;a4/apparent;;;;;;;;;;;;;;;pKa
200;C/C(=C\Cl)C(=O)O;4.03;;valid;;;;;;7623;;;4.03;thermodynamic;;;;;;;;;;;;;;;pKa
201;C/C(=C\c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)C(=O)[O-];11.5;;valid;;;;;;6514;;;11.5;a1/apparent;;;;;;;;;;;;;;;pKa
202;C/C(=C\c1ccccc1)CC(=O)O;5.35;;valid;;;;;;3484;;;5.35;a/apparent;;;;;;;;;;;;;;;pKa
203;C/C(=N/O)c1cc(C)c(C)cc1O;8.2;;valid;;;;;;3647;;;8.2;a1/apparent;;;;;;;;;;;;;;;pKa
204;C/C(=N/O)c1ccc(O)cc1O;8.35;;valid;;;;;;875;;;8.35;a1/apparent;;;;;;;;;;;;;;;pKa
205;C/C(=N/O)c1ccc([O-])cc1O;9.72;;valid;;;;;;889;;;9.72;a2/apparent;;;;;;;;;;;;;;;pKa
206;C/C(=N/O)c1ccccc1;11.48;;valid;;;;;;1754;;;11.48;apparent;;;;;;;;;;;;;;;pKa
207;C/C(=N\O)C(=O)CO;9.16;;valid;;;;;;497;;;9.16;a1/apparent;;;;;;;;;;;;;;;pKa
208;C/C(=N\O)C(=O)NO;7.74;;valid;;;;;;415;;;7.74;a1/apparent;;;;;;;;;;;;;;;pKa
209;C/C(=N\O)C(=O)[N-]O;11.0;;valid;;;;;;416;;;11.0;a2/apparent;;;;;;;;;;;;;;;pKa
210;C/C(=N\O)C(=O)[O-];11.43;;valid;;;;;;7750;;;11.43;a2/apparent;;;;;;;;;;;;;;;pKa
211;C/C(=N\O)C(=O)c1ccccc1;9.25;0.0;valid;;;;;;804;;;9.25;a1/apparent;;;;;;5652;;No CAS number;9.25;;;;;;pKa
212;C/C(=N\O)c1ccccc1;11.35;;valid;;;;;;1755;;;11.35;a1/apparent;;;;;;;;;;;;;;;pKa
213;C/C(=N\c1ccccc1)Nc1ccccc1;8.3;;valid;;;;;;5067;;;8.3;a/thermodynamic;;;;;;;;;;;;;;;pKa
214;C/C(C#[N+][O-])=N\O;8.8;;valid;;;;;;7667;;;8.8;a1/apparent;;;;;;;;;;;;;;;pKa
215;C/C(CCN(C)C)=N\[O-];11.2;;valid;;;;;;2614;;;11.2;a1/apparent;;;;;;;;;;;;;;;pKa
216;C/C(CN(C)C)=N\[O-];10.9;;valid;;;;;;412;;;10.9;a1/apparent;;;;;;;;;;;;;;;pKa
217;C/C(N)=N/N(C)C;10.0;;valid;;;;;;7755;;;10.0;a1/apparent;;;;;;;;;;;;;;;pKa
218;C/C(N)=N/O;5.900000047683715;6.743495611014169e-08;valid;;;;;;7537;;;5.9;a1/apparent;;;;;;13462;;No CAS number;5.90000009536743;;;;;;pKa
219;C/C(N=O)=N\O;5.8;;valid;;;;;;7399;;;5.8;a1/apparent;;;;;;;;;;;;;;;pKa
220;C/C(O)=C/C(=O)O;4.05000009536743;1.3486991284832037e-07;valid;;;;;;7634;;;4.05;a1/apparent;;;;;;19516;;73018-20-9;4.05000019073486;;;;;;pKa
221;C/C(O)=C/C(=O)[O-];13.18;;valid;;;;;;7637;;;13.18;a2/apparent;;;;;;;;;;;;;;;pKa
222;C/C(O)=C/C(N)=O;9.46;;valid;;;;;;7707;;;9.46;a1/apparent;;;;;;;;;;;;;;;pKa
223;C/C(O)=N\[N+](C)(C)C;5.42;;valid;;;;;;411;;;5.42;a1/apparent;;;;;;;;;;;;;;;pKa
224;C/C=C(/C)C(=O)O[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4[C@@]2(C[C@@]2(O)[C@@H]5CN6C[C@@H](C)CC[C@H]6[C@@](C)(O)[C@]5(O)[C@@H](O)C[C@@]42O)O[C@]13O;8.85;;valid;;;;;;4776;;;8.85;b/apparent;;;;;;;;;;;;;;;pKa
225;C/C=C(\C(=O)O)c1ccc([N+](=O)[O-])cc1;5.0;;valid;;;;;;4671;;;5.0;a/apparent;;;;;;;;;;;;;;;pKa
226;C/C=C(\Cl)C(=O)O;3.22000001430511;2.0230480552672673e-08;valid;;;;;;7613;;;3.22;a/thermodynamic;;;;;;22974;;53993-41-2;3.22000002861022;;;;;;pKa
227;C/C=C/C#CC(=O)O;2.67000003814697;5.3947962375965416e-08;valid;;;;;;345;;;2.67;a/apparent;;;;;;24951;;No CAS number;2.67000007629394;;;;;;pKa
228;C/C=C/C(=O)O;4.79;;valid;;;;;;7326;;;4.79;a1/apparent;;;;;;;;;;;;;;;pKa
229;C/C=C/C1=C(O)C(=O)c2ccccc2C1=O;4.78;;valid;;;;;;5048;;;4.78;a/apparent;;;;;;;;;;;;;;;pKa
230;C/C=C/C=C/C(=O)O;4.520000069936117;0.01732056864246009;valid;;;;;;337;;;4.53;a/apparent;111;;;4.5;acid;17363;;110-44-1;4.53000020980835;;;;;;pKa
231;C/C=C/CC(=O)O;4.280000104904175;1.4835690658249663e-07;valid;;;;;;7600;;;4.28;a1/apparent;;;;;;18465;;1617-32-9;4.28000020980835;;;;;;pKa
232;C/C=C/CCC(=O)O;4.72;;valid;;;;;;341;;;4.72;thermodynamic;;;;;;;;;;;;;;;pKa
233;C/C=C1/CN2CC[C@]34C(=C(C(=O)OC)[C@H]1C[C@H]23)Nc1ccccc14;7.46;;valid;;;;;;5207;;;7.46;a/apparent;;;;;;;;;;;;;;;pKa
234;C/C=C1/CN2[C@H]3C[C@@]45c6ccccc6N(C)[C@H]4[C@H]2C[C@H]1C3[C@H]5O;8.5;;valid;;;;;;6858;;;8.5;a/apparent;;;;;;;;;;;;;;;pKa
235;C/C=C\C=C/C(=O)O;4.510000114440915;1.6184389403630308e-07;valid;;;;;;336;;;4.51;a/apparent;;;;;;17467;;No CAS number;4.51000022888183;;;;;;pKa
236;C/N=C(/NC)N(C)C;13.9;;valid;;;;;;501;;;13.9;a/apparent;;;;;;;;;;;;;;;pKa
237;C/N=C(/SC)c1ccccc1;6.42;;valid;;;;;;4422;;;6.42;a1/apparent;;;;;;;;;;;;;;;pKa
238;C/N=C(\C)SC;7.71;;valid;;;;;;7437;;;7.71;a1/apparent;;;;;;;;;;;;;;;pKa
239;C/N=C1/CCCCC1C;9.47;;valid;;;;;;3011;;;9.47;a/apparent;;;;;;;;;;;;;;;pKa
240;C/N=c1/oc2c(n1C)CCCC2;10.23;;valid;;;;;;1098;;;10.23;a1/apparent;;;;;;;;;;;;;;;pKa
241;C/N=c1/sc2c(n1C)CCCC2;10.0;;valid;;;;;;1072;;;10.0;a1/apparent;;;;;;;;;;;;;;;pKa
242;C/N=c1/scc(C)n1C;9.97;;valid;;;;;;2919;;;9.97;a1/apparent;;;;;;;;;;;;;;;pKa
243;C1=C(c2ccccc2)C2CCN1CC2;9.10000019073486;2.6973982569664074e-07;valid;;;;;;6021;;;9.1;a/apparent;;;;;;6104;;21628-28-4;9.10000038146972;;;;;;pKa
244;C1=C(c2ccco2)C2CCN1CC2;8.92000003814697;5.3947962375965416e-08;valid;;;;;;3736;;;8.92;a1/apparent;;;;;;6556;;No CAS number;8.92000007629394;;;;;;pKa
245;C1=C(c2nc3ccccc3o2)C2CCN1CC2;7.23000000953674;1.3486986825769468e-08;valid;;;;;;6060;;;7.23;a1/apparent;;;;;;10783;;No CAS number;7.23000001907348;;;;;;pKa
246;C1=C(c2nc3ccccc3s2)C2CCN1CC2;7.400000047683715;6.743495611014169e-08;valid;;;;;;6059;;;7.4;a1/apparent;;;;;;10459;;No CAS number;7.40000009536743;;;;;;pKa
247;C1=CN2CCC1CC2;9.819999847412106;2.157918708571191e-07;valid;;;;;;332;;;9.82;a/apparent;;;;;;4033;;13929-94-7;9.81999969482421;;;;;;pKa
248;C1CC2CC1NN2;7.94;;valid;;;;;;4590;;;7.94;a1/apparent;;;;;;;;;;;;;;;pKa
249;C1CC2CCCN2C1;11.74;;valid;;;;;;335;;;11.74;a1/apparent;;;;;;;;;;;;;;;pKa
250;C1CCC(C2=NCCC2)CC1;6.05000009536743;1.3486991284832037e-07;valid;;;;;;3901;;;6.05;b/apparent;;;;;;13127;;No CAS number;6.05000019073486;;;;;;pKa
251;C1CCC(C2CCCN2)CC1;10.8;;valid;;;;;;3903;;;10.8;a/apparent;;;;;;;;;;;;;;;pKa
252;C1CCC(N2CCCC2)CC1;10.7;;valid;;;;;;3908;;;10.7;b/apparent;;;;;;;;;;;;;;;pKa
253;C1CCC(NC2CCCCO2)OC1;8.10000019073486;2.6973982569664074e-07;valid;;;;;;3385;;;8.1;b/apparent;;;;;;8852;;No CAS number;8.10000038146972;;;;;;pKa
254;C1CCC2(CC1)N1CCCN12;5.19;;valid;;;;;;4146;;;5.19;b1/apparent;;;;;;;;;;;;;;;pKa
255;C1CCC2CNCCC2C1;10.949999904632548;1.3486994110998462e-07;valid;;;;;;2027;;;10.95;a1/apparent;;;;;;1835;;No CAS number;10.9499998092651;;;;;;pKa
256;C1CCC2NCCCC2C1;10.8999998092651;2.6973988221996924e-07;valid;;;;;;2038;;;10.9;a1/apparent;;;;;;1898;;No CAS number;10.8999996185302;;;;;;pKa
257;C1CCCNCC1;11.090000028610213;0.14142139669825882;valid;;;;;;7847;;;10.99;a1/apparent;;;;;;[1918, 1702, 1662, 1095];;111-49-9;11.190000057220423;;;;;;pKa
258;C1CCCNCCC1;10.77999986648555;1.8881794493639095e-07;valid;;;;;;190;;;10.78;a1/apparent;;;;;;2079;;1121-92-2;10.7799997329711;;;;;;pKa
259;C1CCCNCCCCCCNCC1;9.60000019073486;2.6973982569664074e-07;valid;;;;;;2133;;;9.6;a/apparent;;;;;;4602;;295-29-4;9.60000038146972;;;;;;pKa
260;C1CCN(C2CCNCC2)CC1;;;outlier;;;;;;1047;;;;a1/apparent;;;;;;9206;;4897-50-1;;;;;;;pKa
261;C1CCN(C2CC[NH2+]CC2)CC1;7.97;;valid;;;;;;1063;;;7.97;a2/apparent;;;;;;;;;;;;;;;pKa
262;C1CCN(CCCN2CCCC2)C1;10.04;;valid;;;;;;3301;;;10.04;a2/thermodynamic;;;;;;;;;;;;;;;pKa
263;C1CCN(CCCN2CCCCC2)CC1;10.08;;valid;;;;;;6983;;;10.08;a1/apparent;;;;;;;;;;;;;;;pKa
264;C1CCN(CCC[NH+]2CCCC2)C1;8.03;;valid;;;;;;3307;;;8.03;a1/thermodynamic;;;;;;;;;;;;;;;pKa
265;C1CCN(CCC[NH+]2CCCCC2)CC1;7.97;;valid;;;;;;6992;;;7.97;a2/apparent;;;;;;;;;;;;;;;pKa
266;C1CCN(CCN2CCCC2)C1;9.47;;valid;;;;;;1056;;;9.47;a2/thermodynamic;;;;;;;;;;;;;;;pKa
267;C1CCN(CCN2CCCCC2)CC1;9.43;;valid;;;;;;2375;;;9.43;a1/thermodynamic;;;;;;;;;;;;;;;pKa
268;C1CCN(CC[NH+]2CCCC2)C1;6.3;;valid;;;;;;1066;;;6.3;a1/thermodynamic;;;;;;;;;;;;;;;pKa
269;C1CCN(CC[NH+]2CCCCC2)CC1;6.12;;valid;;;;;;2385;;;6.12;a1/apparent;;;;;;;;;;;;;;;pKa
270;C1CCN(N2CCCC2)C1;7.159999923706049;1.0789593919678146e-07;valid;;;;;;1990;;;7.16;a1/apparent;;;;;;10942;;18389-95-2;7.1599998474121;;;;;;pKa
271;C1CCN(N2CCCCC2)CC1;7.090000076293945;1.0789593166033765e-07;valid;;;;;;1036;;;7.09;a1/apparent;;;;;;11131;;6130-94-5;7.09000015258789;;;;;;pKa
272;C1CCN2CCCCN2C1;6.78999998092651;2.6973988096389534e-08;valid;;;;;;1989;;;6.79;a1/apparent;;;;;;11687;;3661-15-2;6.78999996185302;;;;;;pKa
273;C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1;11.3000000953674;1.348698695137685e-07;valid;;;;;;6055;;;11.3;a2/apparent;;;;;;1453;;90-39-1;11.3000001907348;;;;;;pKa
274;C1CCNC1;11.3;;valid;;;;;;7589;;;11.3;a1/apparent;;;;;;;;;;;;;;;pKa
275;C1CCNCC1;11.1815;0.08273149339882668;valid;;;;;;7309;;;11.24;a1/apparent;53;;;11.123;base;;;;;;;;;;pKa
276;C1CCc2c(nnc3c2CCCC3)C1;6.11999994277954;8.092195047235494e-08;valid;;;;;;6002;;;6.12;a/apparent;;;;;;12980;;6541-69-1;6.11999988555908;;;;;;pKa
277;C1CCc2nnc3c(c2CC1)CCCC3;6.030000104904175;1.4835690658249663e-07;valid;;;;;;7155;;;6.03;a/apparent;;;;;;13160;;6675-36-1;6.03000020980835;;;;;;pKa
278;C1CN(CC2CO2)CCO1;5.88;;valid;;;;;;2047;;;5.88;b1/apparent;;;;;;;;;;;;;;;pKa
279;C1CN(CCN2CCOCC2)CCO1;6.65;;valid;;;;;;2409;;;6.65;a2/thermodynamic;;;;;;;;;;;;;;;pKa
280;C1CN(CC[NH+]2CCOCC2)CCO1;3.63;;valid;;;;;;2429;;;3.63;a1/thermodynamic;;;;;;;;;;;;;;;pKa
