ID_all;SMILES;ID_Livertox;orig_ID_Livertox;yorig_Livertox;CAS_Livertox;NAME_Livertox;units_Livertox;smilessource_Livertox;SMILES_Livertox;desired_units_Livertox;y_Livertox;y_consensus;valid/outlier
100;C=C1C2CC[C@@]3(C)[C@@H](c4ccoc4)OC(=O)C[C@@]13O[C@H]1CC(O)C(C)(C)C(CC(=O)OC)[C@@]21C;100;100;1;;;classOATP1B1inh;SMILES;C=C1C2CC[C@@]3(C)[C@@H](c4ccoc4)OC(=O)C[C@@]13O[C@H]1CC(O)C(C)(C)C(CC(=O)OC)[C@@]21C;classOATP1B1inh;1;1;valid
101;C[C@@]12CC[C@@H](O)C[C@H]1CCc1ccccc12;101;101;0;;;classOATP1B1inh;SMILES;C[C@@]12CC[C@@H](O)C[C@H]1CCc1ccccc12;classOATP1B1inh;0;0;valid
102;CC(=O)O[C@H]1CC[C@@]2(C)C3=CC(=O)[C@]4(C)[C@@H](C[C@@H]5O[C@]6(OC[C@H](C)C[C@H]6Br)[C@@H](C)[C@@H]54)[C@H]3CC[C@H]2C1;102;102;0;;;classOATP1B1inh;SMILES;CC(=O)O[C@H]1CC[C@@]2(C)C3=CC(=O)[C@]4(C)[C@@H](C[C@@H]5O[C@]6(OC[C@H](C)C[C@H]6Br)[C@@H](C)[C@@H]54)[C@H]3CC[C@H]2C1;classOATP1B1inh;0;0;valid
103;C=C1C2CC[C@@]3(C)[C@@H](c4ccoc4)OC(=O)C[C@@]13O[C@H]1CC(OC(C)=O)C(C)(C)C(CC(=O)OC)[C@@]21C;103;103;1;;;classOATP1B1inh;SMILES;C=C1C2CC[C@@]3(C)[C@@H](c4ccoc4)OC(=O)C[C@@]13O[C@H]1CC(OC(C)=O)C(C)(C)C(CC(=O)OC)[C@@]21C;classOATP1B1inh;1;1;valid
104;CC(=O)O[C@H]1CC[C@]2(C)C(=CC[C@H]3[C@H]2CC[C@@]2(C)[C@H]4[C@H](C[C@H]32)O[C@]2(CC[C@@H](C)CO2)[C@H]4C)C1;104;104;0;;;classOATP1B1inh;SMILES;CC(=O)O[C@H]1CC[C@]2(C)C(=CC[C@H]3[C@H]2CC[C@@]2(C)[C@H]4[C@H](C[C@H]32)O[C@]2(CC[C@@H](C)CO2)[C@H]4C)C1;classOATP1B1inh;0;0;valid
105;C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](Cl)CC[C@]43C)[C@@H]1CCC2=O;105;105;0;;;classOATP1B1inh;SMILES;C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](Cl)CC[C@]43C)[C@@H]1CCC2=O;classOATP1B1inh;0;0;valid
106;C[C@H](C(=O)O)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@]12C;106;106;0;;;classOATP1B1inh;SMILES;C[C@H](C(=O)O)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@]12C;classOATP1B1inh;0;0;valid
107;CC(=O)O[C@@H]1C[C@H]2C(C)(C)[C@@H](O)CC[C@@]2(C)[C@@H]2CC[C@@]3(C)C(=CC(=O)O[C@H]3c3ccoc3)[C@@]21C;107;107;1;;;classOATP1B1inh;SMILES;CC(=O)O[C@@H]1C[C@H]2C(C)(C)[C@@H](O)CC[C@@]2(C)[C@@H]2CC[C@@]3(C)C(=CC(=O)O[C@H]3c3ccoc3)[C@@]21C;classOATP1B1inh;1;1;valid
108;CC1(C)C(O)C=C[C@@]2(C)C1CC(=O)[C@@]1(C)[C@H]2CC[C@]2(C)[C@@H](c3ccoc3)OC(=O)[C@H]3O[C@@]312;108;108;1;;;classOATP1B1inh;SMILES;CC1(C)C(O)C=C[C@@]2(C)C1CC(=O)[C@@]1(C)[C@H]2CC[C@]2(C)[C@@H](c3ccoc3)OC(=O)[C@H]3O[C@@]312;classOATP1B1inh;1;1;valid
109;C[C@H]1[C@H]2[C@@H](C[C@@H]3[C@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)C4=CC[C@]32C)O[C@@]12CC[C@@H](C)CO2;109;109;0;;;classOATP1B1inh;SMILES;C[C@H]1[C@H]2[C@@H](C[C@@H]3[C@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)C4=CC[C@]32C)O[C@@]12CC[C@@H](C)CO2;classOATP1B1inh;0;0;valid
110;COc1cc([C@@H]2c3cc4c(cc3[C@@H](O)[C@@H]3COC(=O)[C@H]32)OCO4)cc(OC)c1O;110;110;1;;;classOATP1B1inh;SMILES;COc1cc([C@@H]2c3cc4c(cc3[C@@H](O)[C@@H]3COC(=O)[C@H]32)OCO4)cc(OC)c1O;classOATP1B1inh;1;1;valid
111;O=C(/C=C/c1ccccc1)c1ccc(O)cc1;111;111;0;;;classOATP1B1inh;SMILES;O=C(/C=C/c1ccccc1)c1ccc(O)cc1;classOATP1B1inh;0;0;valid
112;COc1ccc(C(=O)/C=C/c2ccccc2)cc1;112;112;0;;;classOATP1B1inh;SMILES;COc1ccc(C(=O)/C=C/c2ccccc2)cc1;classOATP1B1inh;0;0;valid
113;COc1ccc(-c2cc(=O)c3ccccc3o2)cc1;113;113;0;;;classOATP1B1inh;SMILES;COc1ccc(-c2cc(=O)c3ccccc3o2)cc1;classOATP1B1inh;0;0;valid
114;C=C[C@H](C1=CC(=O)C(OC)=CC1=O)c1ccc(OC)cc1;114;114;0;;;classOATP1B1inh;SMILES;C=C[C@H](C1=CC(=O)C(OC)=CC1=O)c1ccc(OC)cc1;classOATP1B1inh;0;0;valid
115;COc1ccc(-c2cc(=O)c3ccc(OC)cc3o2)cc1;115;115;0;;;classOATP1B1inh;SMILES;COc1ccc(-c2cc(=O)c3ccc(OC)cc3o2)cc1;classOATP1B1inh;0;0;valid
116;CC(=O)Oc1ccc(O)cc1;116;116;0;;;classOATP1B1inh;SMILES;CC(=O)Oc1ccc(O)cc1;classOATP1B1inh;0;0;valid
117;[NH3+]C[C@H](CC(=O)[O-])c1ccc(Cl)s1;117;117;0;;;classOATP1B1inh;SMILES;[NH3+]C[C@H](CC(=O)[O-])c1ccc(Cl)s1;classOATP1B1inh;0;0;valid
118;NCCc1ccccc1S(=O)(=O)F;118;118;0;;;classOATP1B1inh;SMILES;NCCc1ccccc1S(=O)(=O)F;classOATP1B1inh;0;0;valid
119;Cc1cc(O)cc(=O)o1;119;119;0;;;classOATP1B1inh;SMILES;Cc1cc(O)cc(=O)o1;classOATP1B1inh;0;0;valid
120;C=C[C@H](C1=CC(=O)C(OC)=CC1=O)c1ccccc1;120;120;0;;;classOATP1B1inh;SMILES;C=C[C@H](C1=CC(=O)C(OC)=CC1=O)c1ccccc1;classOATP1B1inh;0;0;valid
121;Cc1cc(=O)oc2c(O)c(O)ccc12;121;121;0;;;classOATP1B1inh;SMILES;Cc1cc(=O)oc2c(O)c(O)ccc12;classOATP1B1inh;0;0;valid
122;Cc1cc(=O)oc2cc(O)c(O)cc12;122;122;0;;;classOATP1B1inh;SMILES;Cc1cc(=O)oc2cc(O)c(O)cc12;classOATP1B1inh;0;0;valid
123;O=C(O)CCCN1C(=O)c2cccc3cccc(c23)C1=O;123;123;0;;;classOATP1B1inh;SMILES;O=C(O)CCCN1C(=O)c2cccc3cccc(c23)C1=O;classOATP1B1inh;0;0;valid
124;CCCCCCCCCc1ccc(O)cc1;124;124;0;;;classOATP1B1inh;SMILES;CCCCCCCCCc1ccc(O)cc1;classOATP1B1inh;0;0;valid
125;Cc1cc(=O)oc2cc(O)cc(O)c12;125;125;0;;;classOATP1B1inh;SMILES;Cc1cc(=O)oc2cc(O)cc(O)c12;classOATP1B1inh;0;0;valid
126;O=c1c(-c2ccccc2)coc2cc(O)cc(O)c12;126;126;0;;;classOATP1B1inh;SMILES;O=c1c(-c2ccccc2)coc2cc(O)cc(O)c12;classOATP1B1inh;0;0;valid
127;COc1cc(OC)c2c(=O)c(-c3ccccc3)coc2c1;127;127;0;;;classOATP1B1inh;SMILES;COc1cc(OC)c2c(=O)c(-c3ccccc3)coc2c1;classOATP1B1inh;0;0;valid
128;[NH3+]CCCCC(=O)[O-];128;128;0;;;classOATP1B1inh;SMILES;[NH3+]CCCCC(=O)[O-];classOATP1B1inh;0;0;valid
129;O=C(O)c1cc2cc(Cl)ccc2[nH]1;129;129;0;;;classOATP1B1inh;SMILES;O=C(O)c1cc2cc(Cl)ccc2[nH]1;classOATP1B1inh;0;0;valid
130;O=C(O)c1cc2cc(F)ccc2[nH]1;130;130;0;;;classOATP1B1inh;SMILES;O=C(O)c1cc2cc(F)ccc2[nH]1;classOATP1B1inh;0;0;valid
131;COc1cc(O)c2c(=O)c(-c3ccccc3)coc2c1;131;131;0;;;classOATP1B1inh;SMILES;COc1cc(O)c2c(=O)c(-c3ccccc3)coc2c1;classOATP1B1inh;0;0;valid
132;C=C1CC[C@@H]2[C@H](CC2(C)C)C(=C)CC/C1=N/O;132;132;0;;;classOATP1B1inh;SMILES;C=C1CC[C@@H]2[C@H](CC2(C)C)C(=C)CC/C1=N/O;classOATP1B1inh;0;0;valid
133;COc1ccc2c(c1)[C@]1(C)CCC(=O)C[C@@H]1CC2;133;133;0;;;classOATP1B1inh;SMILES;COc1ccc2c(c1)[C@]1(C)CCC(=O)C[C@@H]1CC2;classOATP1B1inh;0;0;valid
134;CC(C)CCC[C@H](C)[C@@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@@]4(C)[C@H]3CC[C@@]12C;134;134;0;;;classOATP1B1inh;SMILES;CC(C)CCC[C@H](C)[C@@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@@]4(C)[C@H]3CC[C@@]12C;classOATP1B1inh;0;0;valid
135;COc1cccc(-c2cc(=O)c3cc(OC)ccc3o2)c1;135;135;0;;;classOATP1B1inh;SMILES;COc1cccc(-c2cc(=O)c3cc(OC)ccc3o2)c1;classOATP1B1inh;0;0;valid
136;COc1ccc(-c2cc(=O)c3cc(OC)ccc3o2)cc1;136;136;1;;;classOATP1B1inh;SMILES;COc1ccc(-c2cc(=O)c3cc(OC)ccc3o2)cc1;classOATP1B1inh;1;1;valid
137;O=C(O)c1nc2cc(Cl)c(Cl)cc2nc1O;137;137;0;;;classOATP1B1inh;SMILES;O=C(O)c1nc2cc(Cl)c(Cl)cc2nc1O;classOATP1B1inh;0;0;valid
138;C=C1C2CC[C@@]3(C)[C@@H](c4ccoc4)OC(=O)C[C@@]13O[C@H]1CC(=O)C(C)(C)C(C(OC(C)=O)C(=O)OC)[C@@]21C;138;138;1;;;classOATP1B1inh;SMILES;C=C1C2CC[C@@]3(C)[C@@H](c4ccoc4)OC(=O)C[C@@]13O[C@H]1CC(=O)C(C)(C)C(C(OC(C)=O)C(=O)OC)[C@@]21C;classOATP1B1inh;1;1;valid
139;NC(=O)c1ccc(N)nc1;139;139;0;;;classOATP1B1inh;SMILES;NC(=O)c1ccc(N)nc1;classOATP1B1inh;0;0;valid
140;C=C1C2CC[C@@]3(C)[C@@H](c4ccoc4)OC(=O)C[C@@]13O[C@H]1CC(=O)C(C)(C)C(C(O)C(=O)OC)[C@@]21C;140;140;1;;;classOATP1B1inh;SMILES;C=C1C2CC[C@@]3(C)[C@@H](c4ccoc4)OC(=O)C[C@@]13O[C@H]1CC(=O)C(C)(C)C(C(O)C(=O)OC)[C@@]21C;classOATP1B1inh;1;1;valid
141;CC(=O)[C@H]1CC[C@@H]2[C@@H]3CC(=O)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C;141;141;1;;;classOATP1B1inh;SMILES;CC(=O)[C@H]1CC[C@@H]2[C@@H]3CC(=O)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C;classOATP1B1inh;1;1;valid
142;CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C;142;142;0;;;classOATP1B1inh;SMILES;CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C;classOATP1B1inh;0;0;valid
143;COc1ccc2c(=O)cc(-c3ccccc3OC)oc2c1;143;143;0;;;classOATP1B1inh;SMILES;COc1ccc2c(=O)cc(-c3ccccc3OC)oc2c1;classOATP1B1inh;0;0;valid
144;COc1cccc(-c2cc(=O)c3ccc(OC)cc3o2)c1;144;144;0;;;classOATP1B1inh;SMILES;COc1cccc(-c2cc(=O)c3ccc(OC)cc3o2)c1;classOATP1B1inh;0;0;valid
145;O=c1cc(-c2ccccc2)oc2c(O)c(O)ccc12;145;145;0;;;classOATP1B1inh;SMILES;O=c1cc(-c2ccccc2)oc2c(O)c(O)ccc12;classOATP1B1inh;0;0;valid
146;Cn1c(=O)c2c(ncn2CCCl)n(C)c1=O;146;146;0;;;classOATP1B1inh;SMILES;Cn1c(=O)c2c(ncn2CCCl)n(C)c1=O;classOATP1B1inh;0;0;valid
147;O=C(O)c1cc(O)c2ccc(Cl)cc2n1;147;147;0;;;classOATP1B1inh;SMILES;O=C(O)c1cc(O)c2ccc(Cl)cc2n1;classOATP1B1inh;0;0;valid
148;CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(CC(=O)[C@]3(C)[C@@H]2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@@H]4O[C@@]423)C1(C)C;148;148;0;;;classOATP1B1inh;SMILES;CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(CC(=O)[C@]3(C)[C@@H]2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@@H]4O[C@@]423)C1(C)C;classOATP1B1inh;0;0;valid
149;CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(C[C@H](O)[C@]3(C)[C@@H]2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@@H]4O[C@@]423)C1(C)C;149;149;1;;;classOATP1B1inh;SMILES;CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(C[C@H](O)[C@]3(C)[C@@H]2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@@H]4O[C@@]423)C1(C)C;classOATP1B1inh;1;1;valid
150;CC1(C)C(=O)C=C[C@@]2(C)C1C=C[C@@]1(C)[C@H]2CC[C@]2(C)[C@@H](c3ccoc3)OC(=O)[C@H]3O[C@@]312;150;150;0;;;classOATP1B1inh;SMILES;CC1(C)C(=O)C=C[C@@]2(C)C1C=C[C@@]1(C)[C@H]2CC[C@]2(C)[C@@H](c3ccoc3)OC(=O)[C@H]3O[C@@]312;classOATP1B1inh;0;0;valid
151;O=C(O)c1cc(O)c(=O)c2c(O)c(O)ccc2c1;151;151;0;;;classOATP1B1inh;SMILES;O=C(O)c1cc(O)c(=O)c2c(O)c(O)ccc2c1;classOATP1B1inh;0;0;valid
152;Cn1c(=O)c2c(ncn2CCO)n(C)c1=O;152;152;0;;;classOATP1B1inh;SMILES;Cn1c(=O)c2c(ncn2CCO)n(C)c1=O;classOATP1B1inh;0;0;valid
153;COc1ccc2c(=O)ccoc2c1;153;153;0;;;classOATP1B1inh;SMILES;COc1ccc2c(=O)ccoc2c1;classOATP1B1inh;0;0;valid
154;O=[N+]([O-])c1cccc2cn[nH]c12;154;154;0;;;classOATP1B1inh;SMILES;O=[N+]([O-])c1cccc2cn[nH]c12;classOATP1B1inh;0;0;valid
155;COC(=O)[C@]1(C)CCC[C@@]2(C)c3ccc(C(C)C)cc3C(=O)C[C@@H]12;155;155;0;;;classOATP1B1inh;SMILES;COC(=O)[C@]1(C)CCC[C@@]2(C)c3ccc(C(C)C)cc3C(=O)C[C@@H]12;classOATP1B1inh;0;0;valid
156;CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@H]3C(=O)C=C4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@]12C;156;156;0;;;classOATP1B1inh;SMILES;CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@H]3C(=O)C=C4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@]12C;classOATP1B1inh;0;0;valid
157;CC(=O)O[C@H]1CC[C@]2(C)C(=CC(=O)[C@H]3[C@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]32)C1;157;157;0;;;classOATP1B1inh;SMILES;CC(=O)O[C@H]1CC[C@]2(C)C(=CC(=O)[C@H]3[C@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]32)C1;classOATP1B1inh;0;0;valid
158;COC(=O)[C@@H]1OC(=O)[C@@H]2O[C@]23[C@@]1(C)CC[C@H]1[C@@]3(C)[C@@H](O)CC2C(C)(C)C(OC(C)=O)CC(OC(C)=O)[C@]21C;158;158;0;;;classOATP1B1inh;SMILES;COC(=O)[C@@H]1OC(=O)[C@@H]2O[C@]23[C@@]1(C)CC[C@H]1[C@@]3(C)[C@@H](O)CC2C(C)(C)C(OC(C)=O)CC(OC(C)=O)[C@]21C;classOATP1B1inh;0;0;valid
159;COc1ccccc1-c1cc(=O)c2cccc(OC)c2o1;159;159;0;;;classOATP1B1inh;SMILES;COc1ccccc1-c1cc(=O)c2cccc(OC)c2o1;classOATP1B1inh;0;0;valid
160;Cn1c(=O)c2nc(C3CCCC3)[nH]c2n(C)c1=O;160;160;0;;;classOATP1B1inh;SMILES;Cn1c(=O)c2nc(C3CCCC3)[nH]c2n(C)c1=O;classOATP1B1inh;0;0;valid
161;CC(=O)/C=C\[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O;161;161;0;;;classOATP1B1inh;SMILES;CC(=O)/C=C\[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O;classOATP1B1inh;0;0;valid
162;CC1(C)C(=O)[C@H]2C[C@]3(O)C4=CC(=O)O[C@@H](c5ccoc5)[C@@]4(C)CC[C@@H]3[C@](C)(C2=O)[C@H]1CC(=O)O;162;162;0;;;classOATP1B1inh;SMILES;CC1(C)C(=O)[C@H]2C[C@]3(O)C4=CC(=O)O[C@@H](c5ccoc5)[C@@]4(C)CC[C@@H]3[C@](C)(C2=O)[C@H]1CC(=O)O;classOATP1B1inh;0;0;valid
163;COc1ccc([C@H]2Oc3c(I)c(OC)cc(OC)c3C[C@@H]2O)cc1OC;163;163;0;;;classOATP1B1inh;SMILES;COc1ccc([C@H]2Oc3c(I)c(OC)cc(OC)c3C[C@@H]2O)cc1OC;classOATP1B1inh;0;0;valid
164;COC(=O)C[C@H]1C(C)(C)[C@]2(O)O[C@@]34C[C@@H]2C(=O)[C@]1(C)C3CC[C@@]1(C)C4=CC(=O)O[C@@H]1c1ccoc1;164;164;1;;;classOATP1B1inh;SMILES;COC(=O)C[C@H]1C(C)(C)[C@]2(O)O[C@@]34C[C@@H]2C(=O)[C@]1(C)C3CC[C@@]1(C)C4=CC(=O)O[C@@H]1c1ccoc1;classOATP1B1inh;1;1;valid
165;CC(C)C1=CC2=CC[C@@H]3[C@@](C)(C(=O)O)CCC[C@@]3(C)[C@@H]2CC1;165;165;1;;;classOATP1B1inh;SMILES;CC(C)C1=CC2=CC[C@@H]3[C@@](C)(C(=O)O)CCC[C@@]3(C)[C@@H]2CC1;classOATP1B1inh;1;1;valid
166;C[NH2+][C@H](Cc1c[nH]c2ccccc12)C(=O)[O-];166;166;0;;;classOATP1B1inh;SMILES;C[NH2+][C@H](Cc1c[nH]c2ccccc12)C(=O)[O-];classOATP1B1inh;0;0;valid
167;CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O;167;167;0;;;classOATP1B1inh;SMILES;CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O;classOATP1B1inh;0;0;valid
168;COc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3o2)cc1;168;168;0;;;classOATP1B1inh;SMILES;COc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3o2)cc1;classOATP1B1inh;0;0;valid
169;CCCC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)c(C(C)=O)c1;169;169;0;;;classOATP1B1inh;SMILES;CCCC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)c(C(C)=O)c1;classOATP1B1inh;0;0;valid
170;CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1;170;170;0;;;classOATP1B1inh;SMILES;CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1;classOATP1B1inh;0;0;valid
171;COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;171;171;0;;;classOATP1B1inh;SMILES;COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;classOATP1B1inh;0;0;valid
172;COP(=O)(NC(C)=O)SC;172;172;0;;;classOATP1B1inh;SMILES;COP(=O)(NC(C)=O)SC;classOATP1B1inh;0;0;valid
173;CC(=O)Nc1ccc(O)cc1;173;173;0;;;classOATP1B1inh;SMILES;CC(=O)Nc1ccc(O)cc1;classOATP1B1inh;0;0;valid
174;CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1;174;174;0;;;classOATP1B1inh;SMILES;CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1;classOATP1B1inh;0;0;valid
175;CC(=O)Nc1ccccc1;175;175;0;;;classOATP1B1inh;SMILES;CC(=O)Nc1ccccc1;classOATP1B1inh;0;0;valid
176;CC(=O)Nc1nnc(S(N)(=O)=O)s1;176;176;0;;;classOATP1B1inh;SMILES;CC(=O)Nc1nnc(S(N)(=O)=O)s1;classOATP1B1inh;0;0;valid
177;CCOCN(C(=O)CCl)c1c(C)cccc1CC;177;177;0;;;classOATP1B1inh;SMILES;CCOCN(C(=O)CCl)c1c(C)cccc1CC;classOATP1B1inh;0;0;valid
178;CC(=O)NO;178;178;0;;;classOATP1B1inh;SMILES;CC(=O)NO;classOATP1B1inh;0;0;valid
179;COc1cc(C(C)=O)cc(OC)c1O;179;179;0;;;classOATP1B1inh;SMILES;COc1cc(C(C)=O)cc(OC)c1O;classOATP1B1inh;0;0;valid
180;CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I;180;180;0;;;classOATP1B1inh;SMILES;CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I;classOATP1B1inh;0;0;valid
181;CC(=O)Oc1c2c(c(CC=C(C)C)c3c1C(=O)C1=C[C@H]4C[C@@H]5C(C)(C)O[C@](C/C=C(\C)C(=O)O)(C4=O)[C@]15O3)O[C@@](C)(CCC=C(C)C)C=C2;181;181;1;;;classOATP1B1inh;SMILES;CC(=O)Oc1c2c(c(CC=C(C)C)c3c1C(=O)C1=C[C@H]4C[C@@H]5C(C)(C)O[C@](C/C=C(\C)C(=O)O)(C4=O)[C@]15O3)O[C@@](C)(CCC=C(C)C)C=C2;classOATP1B1inh;1;1;valid
182;CCOC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O;182;182;0;;;classOATP1B1inh;SMILES;CCOC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O;classOATP1B1inh;0;0;valid
183;CC(=O)N[C@@H](CC(C)C)C(=O)O;183;183;0;;;classOATP1B1inh;SMILES;CC(=O)N[C@@H](CC(C)C)C(=O)O;classOATP1B1inh;0;0;valid
184;CC(=O)O[C@@H](CC(=O)[O-])[N+](C)(C)C;184;184;0;;;classOATP1B1inh;SMILES;CC(=O)O[C@@H](CC(=O)[O-])[N+](C)(C)C;classOATP1B1inh;0;0;valid
185;CC(=O)N[C@@H](CS)C(=O)O;185;185;0;;;classOATP1B1inh;SMILES;CC(=O)N[C@@H](CS)C(=O)O;classOATP1B1inh;0;0;valid
186;CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O;186;186;1;;;classOATP1B1inh;SMILES;CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O;classOATP1B1inh;1;1;valid
187;CC(=O)N[C@@H](CCC(=O)O)C(=O)O;187;187;0;;;classOATP1B1inh;SMILES;CC(=O)N[C@@H](CCC(=O)O)C(=O)O;classOATP1B1inh;0;0;valid
188;CC(=O)N[C@H](Cc1ccccc1)C(=O)O;188;188;0;;;classOATP1B1inh;SMILES;CC(=O)N[C@H](Cc1ccccc1)C(=O)O;classOATP1B1inh;0;0;valid
189;CC(=O)NCCc1c[nH]c2ccc(O)cc12;189;189;0;;;classOATP1B1inh;SMILES;CC(=O)NCCc1c[nH]c2ccc(O)cc12;classOATP1B1inh;0;0;valid
190;CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O;190;190;0;;;classOATP1B1inh;SMILES;CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O;classOATP1B1inh;0;0;valid
191;CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O;191;191;0;;;classOATP1B1inh;SMILES;CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O;classOATP1B1inh;0;0;valid
192;CC(=O)NCCCCCC(=O)O;192;192;0;;;classOATP1B1inh;SMILES;CC(=O)NCCCCCC(=O)O;classOATP1B1inh;0;0;valid
193;[NH3+][C@H](C(=O)[O-])[C@@H]1CC(Cl)=NO1;193;193;0;;;classOATP1B1inh;SMILES;[NH3+][C@H](C(=O)[O-])[C@@H]1CC(Cl)=NO1;classOATP1B1inh;0;0;valid
194;CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC;194;194;0;;;classOATP1B1inh;SMILES;CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC;classOATP1B1inh;0;0;valid
195;O=C(O)/C=C(\CC(=O)O)C(=O)O;195;195;0;;;classOATP1B1inh;SMILES;O=C(O)/C=C(\CC(=O)O)C(=O)O;classOATP1B1inh;0;0;valid
196;CCN1C[C@@]2(COC)[C@H]3[C@@H](OC)[C@H]4[C@@H]1[C@]3([C@@H](OC)C[C@H]2O)[C@H]1C[C@]2(O)[C@@H](OC)[C@H](O)[C@]4(OC(C)=O)[C@@H]1[C@@H]2OC(=O)c1ccccc1;196;196;0;;;classOATP1B1inh;SMILES;CCN1C[C@@]2(COC)[C@H]3[C@@H](OC)[C@H]4[C@@H]1[C@]3([C@@H](OC)C[C@H]2O)[C@H]1C[C@]2(O)[C@@H](OC)[C@H](O)[C@]4(OC(C)=O)[C@@H]1[C@@H]2OC(=O)c1ccccc1;classOATP1B1inh;0;0;valid
197;Nc1ncnc2[nH]cnc12;197;197;0;;;classOATP1B1inh;SMILES;Nc1ncnc2[nH]cnc12;classOATP1B1inh;0;0;valid
198;Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O;198;198;0;;;classOATP1B1inh;SMILES;Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O;classOATP1B1inh;0;0;valid
199;Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O;199;199;0;;;classOATP1B1inh;SMILES;Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O;classOATP1B1inh;0;0;valid
