ID_all;SMILES;ID_Li;orig_ID_Li;yorig_Li;CAS_Li;NAME_Li;units_Li;smilessource_Li;SMILES_Li;desired_units_Li;y_Li;y_consensus;valid/outlier
2728;Cn1c(=N)n(CCOc2ccc(Cl)cc2)c2ccc(Cl)cc21;3580;CHEMBL3303099;0;;;classHLM;SMILES;Cn1c(=N)n(CCOc2ccc(Cl)cc2)c2ccc(Cl)cc21;classHLM;0;0;valid
2729;Cn1c(=N)n(CCOc2ccc(Cl)cc2)c2cccc(Cl)c21;3579;CHEMBL3302761;0;;;classHLM;SMILES;Cn1c(=N)n(CCOc2ccc(Cl)cc2)c2cccc(Cl)c21;classHLM;0;0;valid
2730;Cn1c(=N)n(CCOc2ccc(Cl)cc2)c2ccccc21;3578;CHEMBL3303104;0;;;classHLM;SMILES;Cn1c(=N)n(CCOc2ccc(Cl)cc2)c2ccccc21;classHLM;0;0;valid
2731;Cn1c(=O)[nH]c2ccc(-c3ccccc3Cl)c(CN)c21;798;CHEMBL257852;0;;;classHLM;SMILES;Cn1c(=O)[nH]c2ccc(-c3ccccc3Cl)c(CN)c21;classHLM;0;0;valid
2732;Cn1c(=O)c(Cl)c(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O;2151;CHEMBL1650436;0;;;classHLM;SMILES;Cn1c(=O)c(Cl)c(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O;classHLM;0;0;valid
2733;Cn1c(=O)c(Cl)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21;1916;CHEMBL1681812;1;;;classHLM;SMILES;Cn1c(=O)c(Cl)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21;classHLM;1;1;valid
2734;Cn1c(=O)c(F)c(Nc2ccc(Br)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21;2160;CHEMBL1684068;0;;;classHLM;SMILES;Cn1c(=O)c(F)c(Nc2ccc(Br)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21;classHLM;0;0;valid
2735;Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C(CO)CO)cnc21;1966;CHEMBL1684074;0;;;classHLM;SMILES;Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C(CO)CO)cnc21;classHLM;0;0;valid
2736;Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(CCO)cnc21;2027;CHEMBL1684072;0;;;classHLM;SMILES;Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(CCO)cnc21;classHLM;0;0;valid
2737;Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21;2145;CHEMBL1615025;0;;;classHLM;SMILES;Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21;classHLM;0;0;valid
2738;Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@H](O)CO)cnc21;2156;CHEMBL1684070;0;;;classHLM;SMILES;Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@H](O)CO)cnc21;classHLM;0;0;valid
2739;Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(OC[C@H](O)CO)cnc21;1976;CHEMBL1684075;0;;;classHLM;SMILES;Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(OC[C@H](O)CO)cnc21;classHLM;0;0;valid
2740;Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(Cl)ccc2Cl)c1=O;2153;CHEMBL1650444;0;;;classHLM;SMILES;Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(Cl)ccc2Cl)c1=O;classHLM;0;0;valid
2741;Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2Br)c1=O;2100;CHEMBL1650440;0;;;classHLM;SMILES;Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2Br)c1=O;classHLM;0;0;valid
2742;Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O;2375;CHEMBL1650443;0;;;classHLM;SMILES;Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O;classHLM;0;0;valid
2743;Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2Cl)c1=O;2377;CHEMBL1650441;0;;;classHLM;SMILES;Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2Cl)c1=O;classHLM;0;0;valid
2744;Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccc(F)cc2Cl)c1=O;2376;CHEMBL1650442;0;;;classHLM;SMILES;Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccc(F)cc2Cl)c1=O;classHLM;0;0;valid
2745;Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2Br)c1=O;2378;CHEMBL1650439;0;;;classHLM;SMILES;Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2Br)c1=O;classHLM;0;0;valid
2746;Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O;2133;CHEMBL376359;0;;;classHLM;SMILES;Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O;classHLM;0;0;valid
2747;Cn1c(=O)cc(N2CCC[C@@](C)(N)C2)n(Cc2cc(F)ccc2C#N)c1=O;2374;CHEMBL1650449;0;;;classHLM;SMILES;Cn1c(=O)cc(N2CCC[C@@](C)(N)C2)n(Cc2cc(F)ccc2C#N)c1=O;classHLM;0;0;valid
2748;Cn1c(=O)cc(Nc2ccc(I)cc2F)c2c(=O)n(CCCO)cnc21;2354;CHEMBL1684062;0;;;classHLM;SMILES;Cn1c(=O)cc(Nc2ccc(I)cc2F)c2c(=O)n(CCCO)cnc21;classHLM;0;0;valid
2749;Cn1c(=O)cc(Nc2ccc(I)cc2F)c2c(=O)n(CCO)cnc21;1986;CHEMBL1684061;0;;;classHLM;SMILES;Cn1c(=O)cc(Nc2ccc(I)cc2F)c2c(=O)n(CCO)cnc21;classHLM;0;0;valid
2750;Cn1c(=O)cc(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CCO)cnc21;2356;CHEMBL1684065;0;;;classHLM;SMILES;Cn1c(=O)cc(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CCO)cnc21;classHLM;0;0;valid
2751;Cn1c(=O)cc(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21;2013;CHEMBL1684063;0;;;classHLM;SMILES;Cn1c(=O)cc(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21;classHLM;0;0;valid
2752;Cn1c(=O)cc(Nc2ccc(I)cc2F)c2c(=O)n(C[C@H](O)CO)cnc21;2355;CHEMBL1684064;0;;;classHLM;SMILES;Cn1c(=O)cc(Nc2ccc(I)cc2F)c2c(=O)n(C[C@H](O)CO)cnc21;classHLM;0;0;valid
2753;Cn1c(C#N)ccc1-c1cc(F)c2c(c1)C(C)(C)C(=O)N2;680;CHEMBL407848;0;;;classHLM;SMILES;Cn1c(C#N)ccc1-c1cc(F)c2c(c1)C(C)(C)C(=O)N2;classHLM;0;0;valid
2754;Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)C(=O)N2;682;CHEMBL270908;0;;;classHLM;SMILES;Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)C(=O)N2;classHLM;0;0;valid
2755;Cn1c(C#N)ccc1-c1ccc2c(c1)CC(=O)N2;679;CHEMBL270052;0;;;classHLM;SMILES;Cn1c(C#N)ccc1-c1ccc2c(c1)CC(=O)N2;classHLM;0;0;valid
2756;Cn1c(C(=O)O)cc2cc(NC(=O)C(C)(C)NC(=O)c3ccc4c(C5CCCCC5)c(-c5ccccn5)n(C)c4c3)ccc21;1983;CHEMBL1778500;0;;;classHLM;SMILES;Cn1c(C(=O)O)cc2cc(NC(=O)C(C)(C)NC(=O)c3ccc4c(C5CCCCC5)c(-c5ccccn5)n(C)c4c3)ccc21;classHLM;0;0;valid
2757;Cn1c(C(=O)O)cc2cc(NC(=O)[C@]3(NC(=O)c4ccc5c(C6CCCCC6)c(-c6ccccn6)n(C)c5c4)CCCNC3)ccc21;1950;CHEMBL1778606;1;;;classHLM;SMILES;Cn1c(C(=O)O)cc2cc(NC(=O)[C@]3(NC(=O)c4ccc5c(C6CCCCC6)c(-c6ccccn6)n(C)c5c4)CCCNC3)ccc21;classHLM;1;1;valid
2758;Cn1c(C(=O)c2ccc(Cl)cc2)cnc1CCCCN1CCCCC1;1023;CHEMBL521256;0;;;classHLM;SMILES;Cn1c(C(=O)c2ccc(Cl)cc2)cnc1CCCCN1CCCCC1;classHLM;0;0;valid
2759;Cn1c(C(=O)c2ccc(Cl)cc2)cnc1NCCCN1CCCCC1;1231;CHEMBL474430;0;;;classHLM;SMILES;Cn1c(C(=O)c2ccc(Cl)cc2)cnc1NCCCN1CCCCC1;classHLM;0;0;valid
2760;Cn1c(C(=O)c2ccc(Cl)cc2)cnc1OCCCN1CCCCC1;1230;CHEMBL474429;0;;;classHLM;SMILES;Cn1c(C(=O)c2ccc(Cl)cc2)cnc1OCCCN1CCCCC1;classHLM;0;0;valid
2761;Cn1c(C(=O)c2ccc(Cl)cc2)cnc1SCCCN1CCCCC1;1018;CHEMBL474597;0;;;classHLM;SMILES;Cn1c(C(=O)c2ccc(Cl)cc2)cnc1SCCCN1CCCCC1;classHLM;0;0;valid
2762;Cn1c(C(N)=O)cc2cc(NC(=O)C(C)(C)NC(=O)c3ccc4c(C5CCCCC5)c(-c5ccccn5)n(C)c4c3)ccc21;1910;CHEMBL1778501;1;;;classHLM;SMILES;Cn1c(C(N)=O)cc2cc(NC(=O)C(C)(C)NC(=O)c3ccc4c(C5CCCCC5)c(-c5ccccn5)n(C)c4c3)ccc21;classHLM;1;1;valid
2763;Cn1c(CCc2ccccc2)nc2cc(/C=C/C(=O)NO)ccc21;1102;CHEMBL522269;0;;;classHLM;SMILES;Cn1c(CCc2ccccc2)nc2cc(/C=C/C(=O)NO)ccc21;classHLM;0;0;valid
2764;Cn1c(Nc2ccc(Br)cc2F)c(C(=O)NOCCO)c2c1C(=O)CCC2;2523;CHEMBL2012896;1;;;classHLM;SMILES;Cn1c(Nc2ccc(Br)cc2F)c(C(=O)NOCCO)c2c1C(=O)CCC2;classHLM;1;1;valid
2765;Cn1c(Nc2ccc(Br)cc2F)c(C(=O)NOC[C@@H](O)CO)c2c1C(=O)CCC2;2633;CHEMBL2012897;0;;;classHLM;SMILES;Cn1c(Nc2ccc(Br)cc2F)c(C(=O)NOC[C@@H](O)CO)c2c1C(=O)CCC2;classHLM;0;0;valid
2766;Cn1c(Nc2ccc(Br)cc2F)c(C(=O)NOC[C@H](O)CO)c2c1C(=O)CCC2;2651;CHEMBL2012898;0;;;classHLM;SMILES;Cn1c(Nc2ccc(Br)cc2F)c(C(=O)NOC[C@H](O)CO)c2c1C(=O)CCC2;classHLM;0;0;valid
2767;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOCCO)c2c1C(=O)CC2;2458;CHEMBL2012893;1;;;classHLM;SMILES;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOCCO)c2c1C(=O)CC2;classHLM;1;1;valid
2768;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOCCO)c2c1C(=O)CCC2;2424;CHEMBL2012890;1;;;classHLM;SMILES;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOCCO)c2c1C(=O)CCC2;classHLM;1;1;valid
2769;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@@H](O)CO)c2c1C(=O)CC2;2619;CHEMBL2012894;0;;;classHLM;SMILES;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@@H](O)CO)c2c1C(=O)CC2;classHLM;0;0;valid
2770;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@@H](O)CO)c2c1C(=O)CCC2;2512;CHEMBL2012891;1;;;classHLM;SMILES;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@@H](O)CO)c2c1C(=O)CCC2;classHLM;1;1;valid
2771;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@H](O)CO)c2c1C(=O)CC2;2644;CHEMBL2012895;0;;;classHLM;SMILES;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@H](O)CO)c2c1C(=O)CC2;classHLM;0;0;valid
2772;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@H](O)CO)c2c1C(=O)CCC2;2554;CHEMBL2012892;0;;;classHLM;SMILES;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@H](O)CO)c2c1C(=O)CCC2;classHLM;0;0;valid
2773;Cn1c2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)cc31)CCNC2;1643;CHEMBL1289395;0;;;classHLM;SMILES;Cn1c2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)cc31)CCNC2;classHLM;0;0;valid
2774;Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3c(F)cccc3F)cccc21;1802;CHEMBL1922984;1;;;classHLM;SMILES;Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3c(F)cccc3F)cccc21;classHLM;1;1;valid
2775;Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3cccc(F)c3)cccc21;1825;CHEMBL1922981;1;;;classHLM;SMILES;Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3cccc(F)c3)cccc21;classHLM;1;1;valid
2776;Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3cccc(F)c3F)cccc21;1856;CHEMBL1922986;1;;;classHLM;SMILES;Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3cccc(F)c3F)cccc21;classHLM;1;1;valid
2777;Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3ccccc3)cccc21;1960;CHEMBL1922976;1;;;classHLM;SMILES;Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3ccccc3)cccc21;classHLM;1;1;valid
2778;Cn1cc(CCN)c2c1C(=O)C1=C(C2=O)S(=O)(=O)C=CN1;3613;CHEMBL3139464;0;;;classHLM;SMILES;Cn1cc(CCN)c2c1C(=O)C1=C(C2=O)S(=O)(=O)C=CN1;classHLM;0;0;valid
2779;Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1;1873;CHEMBL1669552;1;;;classHLM;SMILES;Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1;classHLM;1;1;valid
2780;Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4cccc(F)c4)CC5)c(Cl)cn3)CC2)cn1;1851;CHEMBL1669564;1;;;classHLM;SMILES;Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4cccc(F)c4)CC5)c(Cl)cn3)CC2)cn1;classHLM;1;1;valid
2781;Cn1cc(C[C@H](NC(=O)C2CCCCC2)C(=O)Nc2ccncc2)c2ccccc21;2894;CHEMBL2431640;1;;;classHLM;SMILES;Cn1cc(C[C@H](NC(=O)C2CCCCC2)C(=O)Nc2ccncc2)c2ccccc21;classHLM;1;1;valid
2782;Cn1ccc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)n1;1772;CHEMBL1824024;1;;;classHLM;SMILES;Cn1ccc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)n1;classHLM;1;1;valid
2783;Cn1ccc2cc(C(c3nnnn3Cc3ccccc3)N3CCCN(C4CCC4)CC3)ccc21;1345;CHEMBL1222663;1;;;classHLM;SMILES;Cn1ccc2cc(C(c3nnnn3Cc3ccccc3)N3CCCN(C4CCC4)CC3)ccc21;classHLM;1;1;valid
2784;Cn1cnc2c(c(Nc3ccc(I)cc3F)cc(=O)n2C)c1=O;2353;CHEMBL1684060;0;;;classHLM;SMILES;Cn1cnc2c(c(Nc3ccc(I)cc3F)cc(=O)n2C)c1=O;classHLM;0;0;valid
2785;Cn1cnc2cc(Br)c(-c3ccccc3Cl)c(CN)c21;674;CHEMBL257653;0;;;classHLM;SMILES;Cn1cnc2cc(Br)c(-c3ccccc3Cl)c(CN)c21;classHLM;0;0;valid
2786;Cn1cnc2cc(C#N)c(-c3ccccc3Cl)c(CN)c21;797;CHEMBL272114;0;;;classHLM;SMILES;Cn1cnc2cc(C#N)c(-c3ccccc3Cl)c(CN)c21;classHLM;0;0;valid
2787;Cn1cnc2cc(C(N)=O)c(-c3ccccc3Cl)c(CN)c21;805;CHEMBL273209;0;;;classHLM;SMILES;Cn1cnc2cc(C(N)=O)c(-c3ccccc3Cl)c(CN)c21;classHLM;0;0;valid
2788;Cn1cnc2ccc(-c3ccc(Cl)cc3Cl)c(CN)c21;804;CHEMBL255552;0;;;classHLM;SMILES;Cn1cnc2ccc(-c3ccc(Cl)cc3Cl)c(CN)c21;classHLM;0;0;valid
2789;Cn1cnc2ccc(-c3ccccc3)c(CN)c21;666;CHEMBL255769;0;;;classHLM;SMILES;Cn1cnc2ccc(-c3ccccc3)c(CN)c21;classHLM;0;0;valid
2790;Cn1cnc2ccc(-c3ccccc3CO)c(CN)c21;668;CHEMBL256252;0;;;classHLM;SMILES;Cn1cnc2ccc(-c3ccccc3CO)c(CN)c21;classHLM;0;0;valid
2791;Cn1cnc2ccc(-c3ccccc3Cl)c(CN)c21;796;CHEMBL270365;0;;;classHLM;SMILES;Cn1cnc2ccc(-c3ccccc3Cl)c(CN)c21;classHLM;0;0;valid
2792;Cn1nc(-c2ccc(C(=O)N3CCC[C@H]3CN3CCCC3)cc2)ccc1=O;2219;CHEMBL1823410;0;;;classHLM;SMILES;Cn1nc(-c2ccc(C(=O)N3CCC[C@H]3CN3CCCC3)cc2)ccc1=O;classHLM;0;0;valid
2793;Cn1nc(-c2ccc(OC(F)(F)F)cc2)nc2c(=O)n(C)c(=O)nc1-2;3305;CHEMBL2420616;0;;;classHLM;SMILES;Cn1nc(-c2ccc(OC(F)(F)F)cc2)nc2c(=O)n(C)c(=O)nc1-2;classHLM;0;0;valid
2794;Cn1nc(-c2ccc(OCCCN3CCCCC3)cc2)c2ccccc2c1=O;2216;CHEMBL1835706;0;;;classHLM;SMILES;Cn1nc(-c2ccc(OCCCN3CCCCC3)cc2)c2ccccc2c1=O;classHLM;0;0;valid
2795;Cn1nc(C(C)(C)C)cc1NC(=O)N1CCCN(C(=O)C2CCOCC2)CC1;2121;CHEMBL1762302;0;;;classHLM;SMILES;Cn1nc(C(C)(C)C)cc1NC(=O)N1CCCN(C(=O)C2CCOCC2)CC1;classHLM;0;0;valid
2796;Cn1nccc1C(=O)N[C@H](c1cn(C2(C#N)CC2)nn1)C1CCCCC1;2617;CHEMBL2207166;0;;;classHLM;SMILES;Cn1nccc1C(=O)N[C@H](c1cn(C2(C#N)CC2)nn1)C1CCCCC1;classHLM;0;0;valid
2797;Cn1nnc(-c2ccc(F)c3c(C(=O)C(=O)N4CCN(C(=O)c5ccccc5)CC4)c[nH]c23)n1;2984;CHEMBL2337935;1;;;classHLM;SMILES;Cn1nnc(-c2ccc(F)c3c(C(=O)C(=O)N4CCN(C(=O)c5ccccc5)CC4)c[nH]c23)n1;classHLM;1;1;valid
2798;Cn1nnc([C@@H](NC(=O)n2c(=O)n(CCN3CCOCC3)c3ccccc32)C(C)(C)C)n1;449;CHEMBL522553;1;;;classHLM;SMILES;Cn1nnc([C@@H](NC(=O)n2c(=O)n(CCN3CCOCC3)c3ccccc32)C(C)(C)C)n1;classHLM;1;1;valid
2799;Cn1nnc2cc(C(c3nnnn3Cc3ccccc3)N3CCCN(C4CCC4)CC3)ccc21;1454;CHEMBL1222729;1;;;classHLM;SMILES;Cn1nnc2cc(C(c3nnnn3Cc3ccccc3)N3CCCN(C4CCC4)CC3)ccc21;classHLM;1;1;valid
2800;Cn1nnc2ccc(-c3ccccc3Cl)c(CN)c21;579;CHEMBL256266;1;;;classHLM;SMILES;Cn1nnc2ccc(-c3ccccc3Cl)c(CN)c21;classHLM;1;1;valid
2801;FC(F)(F)CN1CCC(n2cnc3cnc4[nH]ccc4c32)CC1;2722;CHEMBL2152400;0;;;classHLM;SMILES;FC(F)(F)CN1CCC(n2cnc3cnc4[nH]ccc4c32)CC1;classHLM;0;0;valid
2802;FC(F)(F)Oc1ccc(C(c2nnnn2Cc2ccccc2)N2CCCN(C3CCC3)CC2)cc1;1430;CHEMBL1223447;1;;;classHLM;SMILES;FC(F)(F)Oc1ccc(C(c2nnnn2Cc2ccccc2)N2CCCN(C3CCC3)CC2)cc1;classHLM;1;1;valid
2803;FC(F)(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1;1606;CHEMBL375131;0;;;classHLM;SMILES;FC(F)(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1;classHLM;0;0;valid
2804;FC(F)(F)c1ccccc1CN(C1CCOCC1)[C@H]1CCNC1;395;CHEMBL442272;0;;;classHLM;SMILES;FC(F)(F)c1ccccc1CN(C1CCOCC1)[C@H]1CCNC1;classHLM;0;0;valid
2805;FC(F)Oc1ccc(C(c2nnnn2Cc2ccccc2)N2CCCN(C3CCC3)CC2)cc1;1344;CHEMBL1223380;1;;;classHLM;SMILES;FC(F)Oc1ccc(C(c2nnnn2Cc2ccccc2)N2CCCN(C3CCC3)CC2)cc1;classHLM;1;1;valid
2806;FC(F)Oc1ccc2[nH]c(SCc3ccccn3)nc2c1;2483;CHEMBL2019025;1;;;classHLM;SMILES;FC(F)Oc1ccc2[nH]c(SCc3ccccn3)nc2c1;classHLM;1;1;valid
2807;FC(F)Oc1cccc(C(c2nnnn2Cc2ccccc2)N2CCCN(C3CCC3)CC2)c1;1367;CHEMBL1223310;1;;;classHLM;SMILES;FC(F)Oc1cccc(C(c2nnnn2Cc2ccccc2)N2CCCN(C3CCC3)CC2)c1;classHLM;1;1;valid
2808;FC(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1;1524;CHEMBL1083708;0;;;classHLM;SMILES;FC(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1;classHLM;0;0;valid
2809;F[C@@H]1CNCC[C@H]1n1nnc2cnc3[nH]ccc3c21;3312;CHEMBL2392497;0;;;classHLM;SMILES;F[C@@H]1CNCC[C@H]1n1nnc2cnc3[nH]ccc3c21;classHLM;0;0;valid
2810;Fc1cc(I)ccc1Nc1c(-c2nnc(NCCCN3CCOCC3)o2)ccc(F)c1F;621;CHEMBL485768;0;;;classHLM;SMILES;Fc1cc(I)ccc1Nc1c(-c2nnc(NCCCN3CCOCC3)o2)ccc(F)c1F;classHLM;0;0;valid
2811;Fc1cc(I)ccc1Nc1c(-c2nnc(NCCN3CCOCC3)o2)ccc(F)c1F;619;CHEMBL485964;0;;;classHLM;SMILES;Fc1cc(I)ccc1Nc1c(-c2nnc(NCCN3CCOCC3)o2)ccc(F)c1F;classHLM;0;0;valid
2812;Fc1cc(N2C[C@@H]3C[C@H]2CN3C2CCC2)cc(F)c1-c1ccnc2c(-c3cccc4[nH]ncc34)c(-c3ccncc3)nn12;1279;CHEMBL1276196;1;;;classHLM;SMILES;Fc1cc(N2C[C@@H]3C[C@H]2CN3C2CCC2)cc(F)c1-c1ccnc2c(-c3cccc4[nH]ncc34)c(-c3ccncc3)nn12;classHLM;1;1;valid
2813;Fc1ccc(-c2ccc(C3(C(F)(F)F)CC3)cc2)nc1;3177;CHEMBL2386141;0;;;classHLM;SMILES;Fc1ccc(-c2ccc(C3(C(F)(F)F)CC3)cc2)nc1;classHLM;0;0;valid
2814;Fc1ccc(C(Cc2ccccc2OC(F)(F)F)N2CCNCC2)cc1;1577;CHEMBL1084033;0;;;classHLM;SMILES;Fc1ccc(C(Cc2ccccc2OC(F)(F)F)N2CCNCC2)cc1;classHLM;0;0;valid
2815;Fc1ccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)cc1;1590;CHEMBL1083425;0;;;classHLM;SMILES;Fc1ccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)cc1;classHLM;0;0;valid
2816;Fc1ccc(C(c2nnnn2Cc2ccccc2)N2CCC(N3CCCC3)CC2)cc1;1508;CHEMBL1223081;0;;;classHLM;SMILES;Fc1ccc(C(c2nnnn2Cc2ccccc2)N2CCC(N3CCCC3)CC2)cc1;classHLM;0;0;valid
2817;Fc1ccc(C(c2nnnn2Cc2ccccc2)N2CCCN(C3CCC3)CC2)cc1;1248;CHEMBL1222873;1;;;classHLM;SMILES;Fc1ccc(C(c2nnnn2Cc2ccccc2)N2CCCN(C3CCC3)CC2)cc1;classHLM;1;1;valid
2818;Fc1ccc(C(c2nnnn2Cc2ccccc2)N2CCN(C3CCC3)CC2)cc1;1249;CHEMBL1222808;1;;;classHLM;SMILES;Fc1ccc(C(c2nnnn2Cc2ccccc2)N2CCN(C3CCC3)CC2)cc1;classHLM;1;1;valid
2819;Fc1ccc(C(c2nnnn2Cc2ccccc2)N2CCN(CC3CCCO3)CC2)cc1;1278;CHEMBL1223011;1;;;classHLM;SMILES;Fc1ccc(C(c2nnnn2Cc2ccccc2)N2CCN(CC3CCCO3)CC2)cc1;classHLM;1;1;valid
2820;Fc1ccc(C(c2nnnn2Cc2ccccc2)N2C[C@@H]3CC[C@H](C2)N3C2CCC2)cc1;1325;CHEMBL1223009;1;;;classHLM;SMILES;Fc1ccc(C(c2nnnn2Cc2ccccc2)N2C[C@@H]3CC[C@H](C2)N3C2CCC2)cc1;classHLM;1;1;valid
2821;Fc1ccc(C(c2nnnn2Cc2ccccc2)N2C[C@@H]3C[C@H]2CN3C2CCC2)cc1;1324;CHEMBL1223008;1;;;classHLM;SMILES;Fc1ccc(C(c2nnnn2Cc2ccccc2)N2C[C@@H]3C[C@H]2CN3C2CCC2)cc1;classHLM;1;1;valid
2822;Fc1ccc(CN2CCN(c3ccc(-c4nc5ccccc5o4)cc3)CC2)cn1;3126;CHEMBL2337471;0;;;classHLM;SMILES;Fc1ccc(CN2CCN(c3ccc(-c4nc5ccccc5o4)cc3)CC2)cn1;classHLM;0;0;valid
2823;Fc1ccc(Nc2ncnc3nc(Nc4ccc(CCN5CCOCC5)cc4)sc23)cc1Cl;861;CHEMBL470012;1;;;classHLM;SMILES;Fc1ccc(Nc2ncnc3nc(Nc4ccc(CCN5CCOCC5)cc4)sc23)cc1Cl;classHLM;1;1;valid
2824;Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)cc1Cl;889;CHEMBL511637;1;;;classHLM;SMILES;Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)cc1Cl;classHLM;1;1;valid
2825;Fc1ccc(OC[C@@H]2CC[C@H]3CN(c4ncc(F)cn4)CCN3C2)cc1;2;CHEMBL66227;1;;;classHLM;SMILES;Fc1ccc(OC[C@@H]2CC[C@H]3CN(c4ncc(F)cn4)CCN3C2)cc1;classHLM;1;1;valid
