ID_all;SMILES;ID_ChEMBL;orig_ID_ChEMBL;yorig_ChEMBL;CAS_ChEMBL;NAME_ChEMBL;units_ChEMBL;smilessource_ChEMBL;SMILES_ChEMBL;desired_units_ChEMBL;y_ChEMBL;ID_CtoxPred;orig_ID_CtoxPred;yorig_CtoxPred;CAS_CtoxPred;NAME_CtoxPred;units_CtoxPred;smilessource_CtoxPred;SMILES_CtoxPred;desired_units_CtoxPred;y_CtoxPred;comparison_ChEMBL_CtoxPred;onlyequal_ChEMBL_CtoxPred;y_CtoxPred_nonambiguous;y_ChEMBL_nonambiguous;y_consensus;valid/outlier
675;Cc1ccc2c(c1)c(CN1CCCCC1)cn2CCCCN1CCCCC1;;;;;;;;;;;661.0;NPAFSQURVIFYKN-UHFFFAOYSA-N;0.0;;CHEMBL4561530;classCavinh;SMILES;Cc1ccc2c(c1)c(CN1CCCCC1)cn2CCCCN1CCCCC1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
676;Cc1ccc2c(c1)c(CN1CCCCC1)cn2Cc1ccc(Cl)cc1;;;;;;;;;;;267.0;LRAFONLWYFRVHP-UHFFFAOYSA-N;1.0;;CHEMBL4228209;classCavinh;SMILES;Cc1ccc2c(c1)c(CN1CCCCC1)cn2Cc1ccc(Cl)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
677;Cc1ccc2c(c1)c(CN1CCCCC1)cn2Cc1ccc(F)cc1;;;;;;;;;;;437.0;NQKRAVOXNXTHEY-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;Cc1ccc2c(c1)c(CN1CCCCC1)cn2Cc1ccc(F)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
678;Cc1ccc2c(c1)c(CN1CCCCC1)cn2Cc1cccc(Cl)c1;;;;;;;;;;;436.0;CFHXUOVTYQSVHV-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;Cc1ccc2c(c1)c(CN1CCCCC1)cn2Cc1cccc(Cl)c1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
679;Cc1ccc2c(c1)c(CN1CCCCC1)cn2Cc1ccccc1;;;;;;;;;;;438.0;BNGDBFOWOKKBKB-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;Cc1ccc2c(c1)c(CN1CCCCC1)cn2Cc1ccccc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
680;Cc1ccc2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)cc2c1;;;;;;;;;;;604.0;JHRCZIKHMOJCKF-UHFFFAOYSA-N;1.0;;CHEMBL4440935;classCavinh;SMILES;Cc1ccc2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)cc2c1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
681;Cc1cccc(C)c1OCC(C)N;;;;;;;;;;;489.0;VLPIATFUUWWMKC-UHFFFAOYSA-N;0.0;;;classCavinh;SMILES;Cc1cccc(C)c1OCC(C)N;classCavinh;0.0;0;0.0;0.0;;0.0;valid
682;Cc1cccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)c1;;;;;;;;;;;731.0;GYRQOPMYAYOUMX-UHFFFAOYSA-N;1.0;;CHEMBL4166003;classCavinh;SMILES;Cc1cccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)c1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
683;Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1cc(=O)[nH]cn1;;;;;;;;;;;478.0;SGDWPIDXMHBDQC-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1cc(=O)[nH]cn1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
684;Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1cc(O)ccn1;;;;;;;;;;;101.0;OMRUHMMHFQEGRU-UHFFFAOYSA-N;1.0;;CHEMBL2043006;classCavinh;SMILES;Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1cc(O)ccn1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
685;Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1ccc(O)nn1;;;;;;;;;;;102.0;QIGQORKIIZXLEM-UHFFFAOYSA-N;1.0;;CHEMBL2043008;classCavinh;SMILES;Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1ccc(O)nn1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
686;Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1ccnc(O)n1;;;;;;;;;;;188.0;XEBIKXNLTIXWSW-UHFFFAOYSA-N;1.0;;CHEMBL2043007;classCavinh;SMILES;Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1ccnc(O)n1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
687;Cc1cn(-c2ccc(-c3cn(CC(=O)Nc4cccc(Cl)c4Cl)nn3)cc2F)cn1;;;;;;;;;;;511.0;PRSMZNFUKBHAIS-UHFFFAOYSA-N;0.0;;;classCavinh;SMILES;Cc1cn(-c2ccc(-c3cn(CC(=O)Nc4cccc(Cl)c4Cl)nn3)cc2F)cn1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
688;Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O;;;;;;;;;;;486.0;IQFYYKKMVGJFEH-CSMHCCOUSA-N;0.0;;;classCavinh;SMILES;Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O;classCavinh;0.0;0;0.0;0.0;;0.0;valid
689;Cc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1;;;;;;;;;;;483.0;OCDCTMROVJZCQS-FBHSLPMESA-N;0.0;;;classCavinh;SMILES;Cc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
690;Cc1nc2nc3c(c(N)c2c(-c2ccccc2)c1C(=O)OC(C)C)CCCC3;;;;;;;;;;;262.0;KHPNJTJAWHKVIL-UHFFFAOYSA-N;1.0;;CHEMBL252781;classCavinh;SMILES;Cc1nc2nc3c(c(N)c2c(-c2ccccc2)c1C(=O)OC(C)C)CCCC3;classCavinh;1.0;1;1.0;1.0;;1.0;valid
691;Cc1ncc(-c2nc3c(-c4ccc5c(c4)[C@@]4(CCCN4C(=O)C4CC4)C(=O)N5C)ncnc3n2C)cn1;;;;;;;;;;;194.0;MHEWWXGARXQJFP-MHZLTWQESA-N;0.0;;CHEMBL4776201;classCavinh;SMILES;Cc1ncc(-c2nc3c(-c4ccc5c(c4)[C@@]4(CCCN4C(=O)C4CC4)C(=O)N5C)ncnc3n2C)cn1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
692;Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cn1;;;;;;;;;;;115.0;FEYQJDCJMVTWIG-UHFFFAOYSA-N;0.0;;CHEMBL3965469;classCavinh;SMILES;Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cn1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
693;Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1;;;;;;;;;;;75.0;CZFFBEXEKNGXKS-UHFFFAOYSA-N;0.0;;CHEMBL254316;classCavinh;SMILES;Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
694;Cc1nnc2n1-c1ccc(-c3cncc([C@@](C)(O)C(F)(F)F)c3)cc1CC2;;;;;;;;;;;189.0;YTLROJLEAFXNIK-GOSISDBHSA-N;0.0;;CHEMBL3622446;classCavinh;SMILES;Cc1nnc2n1-c1ccc(-c3cncc([C@@](C)(O)C(F)(F)F)c3)cc1CC2;classCavinh;0.0;0;0.0;0.0;;0.0;valid
695;Cc1noc(C2CCN(C(=O)NC3CC3c3ccccc3)CC2)n1;;;;;;;;;;;473.0;QTDLNCWVZXZPRJ-UHFFFAOYSA-N;0.0;;;classCavinh;SMILES;Cc1noc(C2CCN(C(=O)NC3CC3c3ccccc3)CC2)n1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
696;Cc1noc([C@H]2C[C@@H]2C(=O)NCc2ccc(-c3cccc(OC(F)(F)F)c3)c3c2CN(C(=O)NC(C)(C)C)CC3)n1;;;;;;;;;;;273.0;XKDFZZUFCHOVRN-GOTSBHOMSA-N;1.0;;CHEMBL3734797;classCavinh;SMILES;Cc1noc([C@H]2C[C@@H]2C(=O)NCc2ccc(-c3cccc(OC(F)(F)F)c3)c3c2CN(C(=O)NC(C)(C)C)CC3)n1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
697;ClCCCCn1cc(CN2CCCCC2)c2cc(Br)ccc21;;;;;;;;;;;647.0;CQFIMMBLQGFWDQ-UHFFFAOYSA-N;0.0;;CHEMBL4536075;classCavinh;SMILES;ClCCCCn1cc(CN2CCCCC2)c2cc(Br)ccc21;classCavinh;0.0;0;0.0;0.0;;0.0;valid
698;ClCc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1;;;;;;;;;;;664.0;GUMLISHTDGQOBT-UHFFFAOYSA-N;0.0;;CHEMBL4441047;classCavinh;SMILES;ClCc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
699;Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1;;;;;;;;;;;293.0;OGJGQVFWEPNYSB-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
700;Clc1ccc2c(c1)c(CN1CCCCC1)cn2Cc1ccccc1;;;;;;;;;;;636.0;ILHVTXWGCPHMGG-UHFFFAOYSA-N;0.0;;CHEMBL4293349;classCavinh;SMILES;Clc1ccc2c(c1)c(CN1CCCCC1)cn2Cc1ccccc1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
701;Cn1cncc1[C@](O)(COc1ccc(C#N)cc1-c1ccc(OC(F)(F)F)cc1)c1ccc(C#N)cc1;;;;;;;;;;;697.0;HEUVRFNVTLGKMZ-SANMLTNESA-N;0.0;;CHEMBL4586794;classCavinh;SMILES;Cn1cncc1[C@](O)(COc1ccc(C#N)cc1-c1ccc(OC(F)(F)F)cc1)c1ccc(C#N)cc1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
702;Cn1cnnc1C1CCN(C(=O)NC2CC2c2ccccc2)CC1;;;;;;;;;;;474.0;PMWSGFIJYUECNG-UHFFFAOYSA-N;0.0;;;classCavinh;SMILES;Cn1cnnc1C1CCN(C(=O)NC2CC2c2ccccc2)CC1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
703;Fc1ccc(NC(=S)N2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)cc1;;;;;;;;;;;179.0;TVKFXIAPJNQMPV-UHFFFAOYSA-N;1.0;;CHEMBL3897833;classCavinh;SMILES;Fc1ccc(NC(=S)N2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
704;Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1;;;;;;;;;;;383.0;AHOUBRCZNHFOSL-YOEHRIQHSA-N;1.0;;;classCavinh;SMILES;Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
705;Fc1cncc(-c2nc3cc(F)c(F)cc3n2C2CC2)c1;;;;;;;;;;;498.0;ZCWSKWSPXNSPLS-UHFFFAOYSA-N;0.0;;;classCavinh;SMILES;Fc1cncc(-c2nc3cc(F)c(F)cc3n2C2CC2)c1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
706;N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1;;;;;;;;;;;572.0;RJTJRVASUFIDQM-UHFFFAOYSA-N;0.0;;CHEMBL1800285;classCavinh;SMILES;N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
707;N#CC[C@H]1CC[C@H](n2c(=O)[nH]c3cnc(Nc4ccc[nH]c4=O)nc32)CC1;;;;;;;;;;;570.0;NIIBPFADTOPKBI-HAQNSBGRSA-N;1.0;;CHEMBL4463007;classCavinh;SMILES;N#CC[C@H]1CC[C@H](n2c(=O)[nH]c3cnc(Nc4ccc[nH]c4=O)nc32)CC1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
708;N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1;;;;;;;;;;;317.0;JJKPSOUEWPDPFS-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
709;N#Cc1ccc(CCOC(=O)NC2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1;;;;;;;;;;;72.0;GALCSZPFCCZIBC-UHFFFAOYSA-N;1.0;;CHEMBL116463;classCavinh;SMILES;N#Cc1ccc(CCOC(=O)NC2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
710;N#Cc1ccc(S(=O)(=O)N2C[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@](O)(CO)C2)c(Cl)c1;;;;;;;;;;;535.0;TUADROHZTJLERW-ZWKOTPCHSA-N;1.0;;;classCavinh;SMILES;N#Cc1ccc(S(=O)(=O)N2C[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@](O)(CO)C2)c(Cl)c1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
711;N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(C(F)(F)F)cn2)cn1;;;;;;;;;;;205.0;YBYYWUUUGCNAHQ-LLVKDONJSA-N;1.0;;CHEMBL4169078;classCavinh;SMILES;N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(C(F)(F)F)cn2)cn1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
712;NC(=O)CN[C@H](COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(c1ccccc1)c1ccccc1;;;;;;;;;;;335.0;MWKJCJFYJWIFLL-JOCHJYFZSA-N;1.0;;;classCavinh;SMILES;NC(=O)CN[C@H](COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(c1ccccc1)c1ccccc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
713;NC(=O)CN[C@H](COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1;;;;;;;;;;;4.0;XOGIZHLZCSGUAE-MRXNPFEDSA-N;1.0;;CHEMBL329105;classCavinh;SMILES;NC(=O)CN[C@H](COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
714;NC(=O)c1ccc(Cc2ccccc2)cc1-c1cccc(CCC(=O)O)c1;;;;;;;;;;;536.0;UHEGDWIZAOPGIY-UHFFFAOYSA-N;0.0;;;classCavinh;SMILES;NC(=O)c1ccc(Cc2ccccc2)cc1-c1cccc(CCC(=O)O)c1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
715;NC(=O)c1ccccc1C(=O)N1CCC(N(C2CC2)S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1;;;;;;;;;;;596.0;BFCKXECYNGKRHH-UHFFFAOYSA-N;1.0;;CHEMBL2180899;classCavinh;SMILES;NC(=O)c1ccccc1C(=O)N1CCC(N(C2CC2)S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
716;NC1(Cc2nc(-c3ccc(OC(F)(F)F)cc3)c[nH]2)COC1;;;;;;;;;;;603.0;QMSYRAZMYGWQJB-UHFFFAOYSA-N;1.0;;CHEMBL4096468;classCavinh;SMILES;NC1(Cc2nc(-c3ccc(OC(F)(F)F)cc3)c[nH]2)COC1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
717;NCc1ccc(C/N=C2/C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1;;;;;;;;;;;773.0;PNPIPQKWOXPTBU-ATJXCDBQSA-N;1.0;;CHEMBL4530916;classCavinh;SMILES;NCc1ccc(C/N=C2/C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
718;NCc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1;;;;;;;;;;;774.0;UKQUTKATMQCYJX-UHFFFAOYSA-N;1.0;;CHEMBL4447070;classCavinh;SMILES;NCc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
719;NCc1ccc(CNC2C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1;;;;;;;;;;;757.0;QCDMXSAWAIIPTD-UHFFFAOYSA-N;1.0;;CHEMBL4543582;classCavinh;SMILES;NCc1ccc(CNC2C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
720;NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1;;;;;;;;;;;573.0;CSJYMAFXYMYNCK-UHFFFAOYSA-N;0.0;;CHEMBL4521594;classCavinh;SMILES;NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
721;N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)C1CCC(NCc2ncc3c(n2)NC(=O)CO3)CC1;;;;;;;;;;;494.0;PIVJTBXDGKAQQI-BCLQGDPASA-N;0.0;;;classCavinh;SMILES;N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)C1CCC(NCc2ncc3c(n2)NC(=O)CO3)CC1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
722;N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)[C@H]1CC[C@H](NCc2ncc3c(n2)NC(=O)CO3)CC1;;;;;;;;;;;213.0;PIVJTBXDGKAQQI-BPUTZDHNSA-N;0.0;;CHEMBL3355573;classCavinh;SMILES;N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)[C@H]1CC[C@H](NCc2ncc3c(n2)NC(=O)CO3)CC1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
723;N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CO[C@@H]1c1cc(F)ccc1F;;;;;;;;;;;506.0;MOXGYTJGIKCZID-XVGQJIODSA-N;0.0;;;classCavinh;SMILES;N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CO[C@@H]1c1cc(F)ccc1F;classCavinh;0.0;0;0.0;0.0;;0.0;valid
724;N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F;;;;;;;;;;;182.0;JFUBTJMMAHQVJI-DIOULYMOSA-N;0.0;;CHEMBL2425070;classCavinh;SMILES;N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F;classCavinh;0.0;0;0.0;0.0;;0.0;valid
725;Nc1c2c(nc3c1C(c1ccc(Cl)cc1)NC(=S)N3)CCCC2;;;;;;;;;;;729.0;YEFWMAZIZIXJFI-UHFFFAOYSA-N;1.0;;CHEMBL4167753;classCavinh;SMILES;Nc1c2c(nc3c1C(c1ccc(Cl)cc1)NC(=S)N3)CCCC2;classCavinh;1.0;1;1.0;1.0;;1.0;valid
726;Nc1c2c(nc3c1C(c1ccc(F)cc1)NC(=S)N3)CCCC2;;;;;;;;;;;781.0;QIFFNLGFMAGFRM-UHFFFAOYSA-N;1.0;;CHEMBL4159832;classCavinh;SMILES;Nc1c2c(nc3c1C(c1ccc(F)cc1)NC(=S)N3)CCCC2;classCavinh;1.0;1;1.0;1.0;;1.0;valid
727;Nc1c2c(nc3c1C(c1cccc(Br)c1)NC(=S)N3)CCCC2;;;;;;;;;;;700.0;RTYBGCWRXWDNEV-UHFFFAOYSA-N;1.0;;CHEMBL4174958;classCavinh;SMILES;Nc1c2c(nc3c1C(c1cccc(Br)c1)NC(=S)N3)CCCC2;classCavinh;1.0;1;1.0;1.0;;1.0;valid
728;Nc1c2c(nc3c1C(c1cccc([N+](=O)[O-])c1)NC(=S)N3)CCCC2;;;;;;;;;;;782.0;AJVJINJDKFGAQT-UHFFFAOYSA-N;1.0;;CHEMBL4164310;classCavinh;SMILES;Nc1c2c(nc3c1C(c1cccc([N+](=O)[O-])c1)NC(=S)N3)CCCC2;classCavinh;1.0;1;1.0;1.0;;1.0;valid
729;Nc1c2c(nc3c1C(c1ccccc1)NC(=S)N3)CCCC2;;;;;;;;;;;746.0;PLNLVEUSTUDWFQ-UHFFFAOYSA-N;1.0;;CHEMBL4171284;classCavinh;SMILES;Nc1c2c(nc3c1C(c1ccccc1)NC(=S)N3)CCCC2;classCavinh;1.0;1;1.0;1.0;;1.0;valid
730;Nc1c2c(nc3ccccc13)CCCC2;;;;;;;;;;;452.0;YLJREFDVOIBQDA-UHFFFAOYSA-N;0.0;;;classCavinh;SMILES;Nc1c2c(nc3ccccc13)CCCC2;classCavinh;0.0;0;0.0;0.0;;0.0;valid
731;Nc1ccc(C/N=C2/C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1;;;;;;;;;;;737.0;KGMCVOGBZQPRMQ-QOCHGBHMSA-N;1.0;;CHEMBL4474332;classCavinh;SMILES;Nc1ccc(C/N=C2/C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
732;Nc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1;;;;;;;;;;;663.0;UUCJCPQSKNHJQB-UHFFFAOYSA-N;0.0;;CHEMBL4453923;classCavinh;SMILES;Nc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
733;Nc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1;;;;;;;;;;;758.0;FHDWQUBIYNEMID-UHFFFAOYSA-N;1.0;;CHEMBL4561709;classCavinh;SMILES;Nc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
734;Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1;;;;;;;;;;;156.0;OKIOQHRDFOXEBF-DZCCDHAISA-N;0.0;;CHEMBL3128194;classCavinh;SMILES;Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
735;Nc1nccn2c([C@@H]3CCC[C@H](C(=O)O)C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12;;;;;;;;;;;524.0;RXTBDWMAPHSRCE-SJORKVTESA-N;0.0;;;classCavinh;SMILES;Nc1nccn2c([C@@H]3CCC[C@H](C(=O)O)C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12;classCavinh;0.0;0;0.0;0.0;;0.0;valid
736;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2c(Cl)cccc2Cl)CC1;;;;;;;;;;;622.0;YYMGRGSETHUACY-UHFFFAOYSA-N;0.0;;CHEMBL604298;classCavinh;SMILES;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2c(Cl)cccc2Cl)CC1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
737;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cc(Cl)cc(Cl)c2)CC1;;;;;;;;;;;620.0;POPQMMOUZVBXFY-UHFFFAOYSA-N;0.0;;CHEMBL598806;classCavinh;SMILES;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cc(Cl)cc(Cl)c2)CC1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
738;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(C(F)(F)F)cc2)CC1;;;;;;;;;;;358.0;JCEFNPWMPAOQID-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(C(F)(F)F)cc2)CC1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
739;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1;;;;;;;;;;;627.0;BYYRFINHECQVAV-UHFFFAOYSA-N;0.0;;CHEMBL599014;classCavinh;SMILES;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
740;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2Cl)CC1;;;;;;;;;;;626.0;UAEWMWAZJFGSNI-UHFFFAOYSA-N;0.0;;CHEMBL599833;classCavinh;SMILES;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2Cl)CC1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
741;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(F)cc2)CC1;;;;;;;;;;;246.0;QJXZQIYIFNIJIO-UHFFFAOYSA-N;1.0;;CHEMBL597969;classCavinh;SMILES;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(F)cc2)CC1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
742;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cccc(C(F)(F)F)c2)CC1;;;;;;;;;;;345.0;JDFLEUYRGZPZQD-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cccc(C(F)(F)F)c2)CC1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
743;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cccc(Cl)c2)CC1;;;;;;;;;;;361.0;IARAKTOMNMLDLY-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cccc(Cl)c2)CC1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
