ID_all;SMILES;y_consensus;valid/outlier;ID_Bocci;NAME_Bocci;CAS_Bocci;y_Bocci_nonambiguous;ID_Metrabase;NAME_Metrabase;CAS_Metrabase;y_Metrabase_nonambiguous;ID_Sedykh;NAME_Sedykh;CAS_Sedykh;y_Sedykh_nonambiguous;ID_Livertox;NAME_Livertox;CAS_Livertox;y_Livertox_nonambiguous
1647;Cc1cccc(C)c1NC(=O)/C(Cl)=C(\Cl)C(=O)O;1.0;valid;;;;;;;;;;;;;13.0;622380;;1.0
1648;Cc1cccc(C)c1NC(=O)C(C#N)C1=C(Cl)C(=O)c2ccccc2C1=O;0.0;valid;;;;;;;;;;;;;183.0;634502;;0.0
1649;Cc1cccc2c(N)c3cccc(C(=O)NCCNCCN)c3nc12;0.0;valid;;;;;;;;;;;;;858.0;693545;;0.0
1650;Cc1cccc2c(NCCN(C)C)c3cccc(C(=O)NCCN(C)C)c3nc12;0.0;valid;;;;;;;;;;;;;906.0;692738;;0.0
1651;Cc1cccc2c1NC(=O)/C2=N\Nc1ccccc1[N+](=O)[O-];0.0;valid;;;;;;;;;;;;;733.0;117917;;0.0
1652;Cc1ccccc1C1=C/C(=C(/SS/C(C(=O)c2ccc(OCC(=O)O)c(Cl)c2Cl)=C2/C=C(c3ccccc3C)SS2)C(=O)c2ccc(OCC(=O)O)c(Cl)c2Cl)SS1;1.0;valid;;;;;;;;;;;;;84.0;641285;;1.0
1653;Cc1ccccc1Nc1nc2c(s1)C(=O)c1ccccc1C2=O;0.0;valid;;;;;;;;;;;;;152.0;623758;;0.0
1654;Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O;0.0;valid;;;;;;;;;;;;;1315.0;mol_0109;;0.0
1655;Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(O)O)O2)c(=O)[nH]c1=O;1.0;valid;;;;;;;;;;;;;1500.0;mol_0493;;1.0
1656;Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O;0.0;valid;;;;;;;;;;;;;879.0;21548;;0.0
1657;Cc1cnc(NCCCN(C)C)c2c1[nH]c1ccc3cc(O)ccc3c12;0.0;valid;;;;;;;;;;;;;740.0;645008;;0.0
1658;Cc1nc2c(C)c3c([nH]c4ccc(Cl)cc43)c(C)c2c(O)c1C;0.0;valid;;;;;;;;;;;;;244.0;652565;;0.0
1659;Cc1nc2c(O)c3c(c(O)c2nc1C)C1C=CC3CC1;0.0;valid;;;;;;;;;;;;;219.0;658387;;0.0
1660;Cc1nc2c(nc1C)C(=O)c1ccccc1C2=O;0.0;valid;;;;;;;;;;;;;1178.0;602617;;0.0
1661;Cc1nc2ccc(CN(C)c3ccc(N(C=O)C(CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1;1.0;valid;;;;;;;;;;;;;1581.0;mol_0345;;1.0
1662;Cc1nc2ccc3ccc(CNc4ccc5c(c4)CN(C(CCC(=O)O)C(=O)O)C5=O)cc3c2c(=O)[nH]1;1.0;valid;;;;;;;;;;;;;1407.0;mol_0342;;1.0
1663;Cc1nnc(-n2c(O)cc(=O)n(-c3ccccc3)c2=S)nc1/C=C/c1ccc(N(C)C)cc1;0.0;valid;;;;;;;;;;;;;771.0;698031;;0.0
1664;Cc1nnc(N)nc1C/C=C/C(C)Sc1ccc(Cl)cc1;1.0;valid;;;;;;;;;;;;;82.0;698023;;1.0
1665;Cc1oc2c(c1C(=O)c1ccccc1)C(=O)c1ccccc1C2=O;0.0;valid;;;;;;;;;;;;;354.0;641594;;0.0
1666;Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O;0.0;valid;;;;;;;;;;;;;1225.0;mol_0048;;0.0
1667;ClC(Cl)=C1C(=C(Cl)Cl)C(Cl)(Cl)C1(Cl)Cl;1.0;valid;;;;;;;;;;;;;78.0;641533;;1.0
1668;ClCCCN1CCN(CCCl)CC1;0.0;valid;;;;;;;;;;;;;259.0;344007;;0.0
1669;ClCCN(CC#CCCCC#CCN(CCCl)CCCl)CCCl;0.0;valid;;;;;;;;;;;;;647.0;169716;;0.0
1670;Clc1ccc(-c2c(C3=NCCCN3)nnn2-c2ccc(Cl)cc2)cc1;0.0;valid;;;;;;;;;;;;;1058.0;645033;;0.0
1671;Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1;0.0;valid;;;;;;;;;;;;;932.0;38721;;0.0
1672;Clc1ccc2c(NCCCCCCNc3ccnc4cc(Cl)ccc34)ccnc2c1;0.0;valid;;;;;;;;;;;;;964.0;349051;;0.0
1673;Clc1ccc2c(NCCCCN3OC3c3ccccc3)ccnc2c1;0.0;valid;;;;;;;;;;;;;357.0;665364;;0.0
1674;Cn1c(=O)[nH]c2nncnc2c1=O;0.0;valid;;;;;;;;;;;;;696.0;99733;;0.0
1675;Cn1c(=O)nc2n(-c3ccc(Cl)cc3)c3cc(Cl)ccc3nc-2c1=O;0.0;valid;;;;;;;;;;;;;1003.0;627991;;0.0
1676;Cn1c(O)c(-c2c[nH]c3ccccc23)c(-c2c[nH]c3ccccc23)c1O;0.0;valid;;;;;;;;;;;;;275.0;692351;;0.0
1677;Cn1c(O)c(C(=O)Nc2ccc([N+](=O)[O-])cc2)c(=O)n(C)c1=S;0.0;valid;;;;;;;;;;;;;1000.0;645838;;0.0
1678;Cn1c2c(c3ccccc31)CCN(CCCCN1CCN(c3ccccc3)CC1)C2=O;0.0;valid;;;;;;;;;;;;;886.0;633530;;0.0
1679;Cn1c2ccc(F)cc2c2ccc3c(c21)C(=O)C=CC3=O;1.0;valid;;;;;;;;;;;;;0.0;668844;;1.0
1680;Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)CC(C1(C)CO1)O3;1.0;valid;;;;;;;;;;;;;69.0;383031;;1.0
1681;Cn1c2ccccc2c2cc(-c3ccccc3)c3c(c21)C(=O)C=CC3=O;0.0;valid;;;;;;;;;;;;;437.0;648150;;0.0
1682;Cn1c2ccccc2c2ccc3c(c21)C(=O)C=CC3=O;1.0;valid;;;;;;;;;;;;;8.0;92937;;1.0
1683;Cn1cnc([N+](=O)[O-])c1Sc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O;0.0;valid;;;;;;;;;;;;;1072.0;40665;;0.0
1684;Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1;0.0;valid;;;;;;;;;;;;;1549.0;mol_0044;;0.0
1685;Cn1sc2ccccc2c1=S;0.0;valid;;;;;;;;;;;;;166.0;158036;;0.0
1686;N#CC(C#N)C1CCC=C(Sc2ccccc2)C1Sc1ccccc1;0.0;valid;;;;;;;;;;;;;704.0;696891;;0.0
1687;N#CC(C#N)SCc1ccccc1;0.0;valid;;;;;;;;;;;;;236.0;625174;;0.0
1688;N#CC(Cl)CS(=O)(=O)c1ccccc1;1.0;valid;;;;;;;;;;;;;18.0;620129;;1.0
1689;N#CC(NNC(=O)Cc1ccccc1)c1c(O)ccc2ccccc12;0.0;valid;;;;;;;;;;;;;352.0;653830;;0.0
1690;N#CC(NNC(=O)Cc1ccccc1)c1ccccc1O;0.0;valid;;;;;;;;;;;;;221.0;653823;;0.0
1691;N#CC(NNC(=O)c1ccccc1O)c1c(O)ccc2ccccc12;0.0;valid;;;;;;;;;;;;;150.0;653847;;0.0
1692;N#CC1(C2SCCS2=O)C2=C(C(=O)c3ccccc3C2=O)N2CCCC21;0.0;valid;;;;;;;;;;;;;1073.0;628507;;0.0
1693;N#Cc1c(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)nn(CCOC(=O)CCC(=O)O)c1=O;0.0;valid;;;;;;;;;;;;;1022.0;362453;;0.0
1694;N#Cc1c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)nn(CCO)c1=O;0.0;valid;;;;;;;;;;;;;712.0;362454;;0.0
1695;N#Cc1c(=O)c2cc([N+](=O)[O-])ccc2n2c1[nH]c1ccccc12;0.0;valid;;;;;;;;;;;;;863.0;691216;;0.0
1696;N#Cc1c(Cl)c2cccnc2n2c1nc1ccccc12;1.0;valid;;;;;;;;;;;;;30.0;691221;;1.0
1697;N#Cc1c(Cl)cc(Cl)n2c1nc1ccccc12;0.0;valid;;;;;;;;;;;;;257.0;688689;;0.0
1698;N#Cc1c(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)[n+]([O-])c2ccc(Cl)cc2[n+]1[O-];0.0;valid;;;;;;;;;;;;;143.0;688493;;0.0
1699;N#Cc1cc(Sc2ccc([N+](=O)[O-])c(C#N)c2)ccc1[N+](=O)[O-];0.0;valid;;;;;;;;;;;;;276.0;695263;;0.0
1700;N#Cc1cc([N+](=O)[O-])ccc1NC(=O)/C(=N\NC(=O)c1ccncc1)C(c1cnc2ccc([N+](=O)[O-])cc2n1)[N+](=O)[O-];0.0;valid;;;;;;;;;;;;;980.0;642038;;0.0
1701;N#Cc1cc([N+](=O)[O-])ccc1Sc1ccc([N+](=O)[O-])cc1C#N;1.0;valid;;;;;;;;;;;;;54.0;695931;;1.0
1702;N#Cc1cccc(Nc2ccccc2SSc2ccccc2Nc2cccc(C#N)c2)c1;1.0;valid;;;;;;;;;;;;;76.0;672215;;1.0
1703;N#Cc1cn(C2OC(CO)C(O)C2O)c2ncnc(N)c12;0.0;valid;;;;;;;;;;;;;660.0;63701;;0.0
1704;N=C(N)NCCCS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3cc([N+](=O)[O-])ccc23)cc1;0.0;valid;;;;;;;;;;;;;1050.0;177365;;0.0
1705;N=C(N)NS(=O)(=O)c1ccc(NCc2c3ccccc3nc3ccccc23)cc1;0.0;valid;;;;;;;;;;;;;235.0;348894;;0.0
1706;N=C(N)SCc1ccc2c(c1)Sc1ccccc1O2;0.0;valid;;;;;;;;;;;;;868.0;691900;;0.0
1707;N=C(N/N=C/c1c[nH]c2ccccc12)Nc1ccccc1;0.0;valid;;;;;;;;;;;;;1110.0;644582;;0.0
1708;N=C1C(=O)c2ccccc2C(=O)C1Cl;0.0;valid;;;;;;;;;;;;;894.0;642009;;0.0
1709;N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1;0.0;valid;;;;;;;;;;;;;1166.0;10460;;0.0
1710;N=C1N(c2ccccc2)C(=S)/C(=N\c2ccccc2)N1c1ccccc1;0.0;valid;;;;;;;;;;;;;644.0;671399;;0.0
1711;N=S(c1ccccc1[N+](=O)[O-])c1ccccc1[N+](=O)[O-];0.0;valid;;;;;;;;;;;;;512.0;645984;;0.0
1712;N=c1ccn2c(n1)OC1C(O)C(CO)OC12;0.0;valid;;;;;;;;;;;;;265.0;145668;;0.0
1713;N=c1nc(N)c2cc3c(N)nc(=N)c3cc12;0.0;valid;;;;;;;;;;;;;626.0;619860;;0.0
1714;NC(=O)/C=C/c1c[nH]c2nccnc12;0.0;valid;;;;;;;;;;;;;666.0;217906;;0.0
1715;NC(=O)C#CC(N)=O;0.0;valid;;;;;;;;;;;;;120.0;65381;;0.0
1716;NC(=O)NO;0.0;valid;;;;;;;;;;;;;285.0;32065;;0.0
1717;NC(=O)c1[nH]nc(C2OC(CO)C(O)C2O)c1O;0.0;valid;;;;;;;;;;;;;523.0;143095;;0.0
1718;NC(=O)c1cccc(C2OC(CO)C(O)C2O)c1;0.0;valid;;;;;;;;;;;;;303.0;645647;;0.0
1719;NC(=O)c1csc(C2OC(CO)C(O)C2O)n1;0.0;valid;;;;;;;;;;;;;202.0;286193;;0.0
1720;NC(=O)c1ncn2c(=O)n(CCCl)nnc12;0.0;valid;;;;;;;;;;;;;825.0;353451;;0.0
1721;NC(=S)N/N=C/c1ccc(O)cn1;0.0;valid;;;;;;;;;;;;;335.0;107392;;0.0
1722;NC(=S)N/N=C/c1ncccc1O;0.0;valid;;;;;;;;;;;;;643.0;95678;;0.0
1723;NC(C(=O)O)C1C=C(Cl)NO1;0.0;valid;;;;;;;;;;;;;621.0;163501;;0.0
1724;NC(C(=O)O)C1ONC(Cl)C1=O;0.0;valid;;;;;;;;;;;;;1057.0;176324;;0.0
1725;NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O;1.0;valid;;;;;;;;;;;;;1561.0;mol_0275;;1.0
1726;NC(CCC(=O)NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O;1.0;valid;;;;;;;;;;;;;1515.0;mol_0197;;1.0
1727;NC(CN(O)N=O)C(=O)O;0.0;valid;;;;;;;;;;;;;762.0;153353;;0.0
1728;NC(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O;0.0;valid;;;;;;;;;;;;;1129.0;83265;;0.0
1729;NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O;0.0;valid;;;;;;;;;;;;;186.0;8806;;0.0
1730;NC(Cc1ccc(O)c(O)c1)C(=O)O;0.0;valid;;;;;;;;;;;;;1479.0;mol_0056;;0.0
1731;NC(Cc1ccc2oc3cc(=O)c4ccccc4c-3nc2c1)C(=O)O;0.0;valid;;;;;;;;;;;;;1188.0;643735;;0.0
1732;NC1=NCN(C2OC(CO)C(O)C2O)C(=O)N1;0.0;valid;;;;;;;;;;;;;721.0;264880;;0.0
1733;NC1CC(=O)c2c(I)sc(I)c21;0.0;valid;;;;;;;;;;;;;460.0;689600;;0.0
1734;NC1CC(=O)c2csc(Br)c21;0.0;valid;;;;;;;;;;;;;108.0;689601;;0.0
1735;NC1CC(N=O)c2c(I)sc(I)c21;1.0;valid;;;;;;;;;;;;;25.0;697524;;1.0
1736;NCCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13;0.0;valid;;;;;;;;;;;;;793.0;349174;;0.0
1737;NCc1ccc(O)c(O)c1O;0.0;valid;;;;;;;;;;;;;996.0;329097;;0.0
1738;NS(=O)(=O)OCCCCCCCOS(N)(=O)=O;0.0;valid;;;;;;;;;;;;;443.0;329680;;0.0
1739;NS(=O)(=O)c1nn2c(Br)c(-c3ccccc3)nc2s1;0.0;valid;;;;;;;;;;;;;424.0;698131;;0.0
1740;Nc1c(-c2cccc3ccccc23)c2ccc(N(O)O)cc2c(=O)n1-c1nc2ccccc2s1;0.0;valid;;;;;;;;;;;;;822.0;694255;;0.0
1741;Nc1cc2nc[nH]c2c(=O)[nH]1;0.0;valid;;;;;;;;;;;;;193.0;261726;;0.0
1742;Nc1ccc(-c2nc3ccccc3s2)cc1;0.0;valid;;;;;;;;;;;;;541.0;34445;;0.0
1743;Nc1ccc(S(=O)(=O)Nc2cnc3c(Cl)cccc3n2)cc1;0.0;valid;;;;;;;;;;;;;206.0;339004;;0.0
1744;Nc1ccc(Sc2c3ccccc3nc3ccccc23)cc1;0.0;valid;;;;;;;;;;;;;237.0;645145;;0.0
1745;Nc1ccc2c(SCC(=O)Nc3ccccc3-c3ccccc3NC(=O)CSc3c4ccccc4nc4cc(N)ccc34)c3ccccc3nc2c1;0.0;valid;;;;;;;;;;;;;256.0;645157;;0.0
1746;Nc1ccc2c(SCc3ccc([N+](=O)[O-])cc3)c3ccccc3nc2c1;1.0;valid;;;;;;;;;;;;;53.0;645151;;1.0
1747;Nc1ccc2c(c1)CN1C(=O)c3ccccc3C1=N2;0.0;valid;;;;;;;;;;;;;148.0;320846;;0.0
1748;Nc1ccc2c(c1)N(C(=O)CCCC(=O)N1CC(CCl)c3ccc(N)cc31)CC2CCl;0.0;valid;;;;;;;;;;;;;111.0;692736;;0.0
1749;Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1;0.0;valid;;;;;;;;;;;;;217.0;375575;;0.0
1750;Nc1ccn(C2CCC(CO)O2)c(=O)n1;0.0;valid;;;;;;;;;;;;;1317.0;mol_0020;;0.0
1751;Nc1ccn(C2CSC(CO)O2)c(=O)n1;1.0;valid;;;;;;;;;;;;;1553.0;mol_0263;;1.0
1752;Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1;0.0;valid;;;;;;;;;;;;;777.0;613327;;0.0
1753;Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1;0.0;valid;;;;;;;;;;;;;364.0;63878;;0.0
1754;Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1;0.0;valid;;;;;;;;;;;;;1493.0;mol_0085;;0.0
1755;Nc1nc(=O)n(C2CSC(CO)O2)cc1F;0.0;valid;;;;;;;;;;;;;1552.0;mol_0047;;0.0
1756;Nc1nc(Cl)c(N)c(NCC2(CO)CC(CCCCc3ccccc3)C2)n1;0.0;valid;;;;;;;;;;;;;397.0;695805;;0.0
1757;Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1;1.0;valid;;;;;;;;;;;;;42.0;105014;;1.0
1758;Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1;1.0;valid;;;;;;;;;;;;;1228.0;mol_0331;;1.0
1759;Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F;1.0;valid;;;;;;;;;;;;;1227.0;mol_0233;;1.0
1760;Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O;0.0;valid;;;;;;;;;;;;;129.0;312887;;0.0
1761;Nc1nc(N)c2cc(CNc3ccc(C(=O)NC(CC(=O)O)C(=O)O)c(Cl)c3)ccc2n1;0.0;valid;;;;;;;;;;;;;376.0;134033;;0.0
1762;Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1;1.0;valid;;;;;;;;;;;;;1469.0;mol_0282;;1.0
1763;Nc1nc2[nH]cc(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1;1.0;valid;;;;;;;;;;;;;1409.0;mol_0332;;1.0
1764;Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2;0.0;valid;;;;;;;;;;;;;1408.0;mol_0017;;0.0
1765;Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1;0.0;valid;;;;;;;;;;;;;1032.0;19994;;0.0
1766;Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1;1.0;valid;;;;;;;;;;;;;1412.0;mol_0291;;1.0
1767;Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1;0.0;valid;;;;;;;;;;;;;919.0;102816;;0.0
1768;Nc1ncnc2c(C3OC(CO)C(O)C3O)n[nH]c12;0.0;valid;;;;;;;;;;;;;719.0;102811;;0.0
1769;Nc1ncnc2c1nc(Cl)n2C1OC2COP(=O)(O)OC2C1O;0.0;valid;;;;;;;;;;;;;113.0;284751;;0.0
1770;Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O;0.0;valid;;;;;;;;;;;;;756.0;404241;;0.0
1771;Nc1ncnc2nc[nH]c12;0.0;valid;;;;;;;;;;;;;295.0;14666;;0.0
1772;Nc1nnc(N)[nH]1;0.0;valid;;;;;;;;;;;;;891.0;1895;;0.0
1773;Nc1nncs1;0.0;valid;;;;;;;;;;;;;961.0;4728;;0.0
1774;O=C(/C=C(O)/C=C/c1ccc(O)cc1)CCc1ccc(O)cc1;0.0;valid;;;;;;;;;;;;;1490.0;mol_0107;;0.0
1775;O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O;0.0;valid;;;;;;;;;;;;;272.0;652892;;0.0
1776;O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1;0.0;valid;;;;;;;;;;;;;1492.0;mol_0084;;0.0
1777;O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1;0.0;valid;;;;;;;;;;;;;741.0;652891;;0.0
1778;O=C(/C=C/c1ccccc1)CCN1CCOCC1;0.0;valid;;;;;;;;;;;;;268.0;618059;;0.0
1779;O=C(C1OC1c1cccc([N+](=O)[O-])c1)C12CC3CC(CC(C3)C1)C2;0.0;valid;;;;;;;;;;;;;782.0;678040;;0.0
1780;O=C(CC(=O)c1ccccc1/N=C1\CC(=O)C(=O)c2ccccc21)C(=O)Nc1cccc(C(F)(F)F)c1;0.0;valid;;;;;;;;;;;;;399.0;644751;;0.0
1781;O=C(CC(=O)c1ccccc1/N=C1\Cc2ccccc2C(=O)C1=O)C(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O;0.0;valid;;;;;;;;;;;;;707.0;641245;;0.0
1782;O=C(CC1(O)C(=O)Nc2c(Cl)cc(Cl)cc21)c1ccc(Br)cc1Br;0.0;valid;;;;;;;;;;;;;154.0;635405;;0.0
1783;O=C(CCBr)N1CCN(C(=O)CCBr)CC1;0.0;valid;;;;;;;;;;;;;423.0;25154;;0.0
1784;O=C(CCCN1CCC(C(O)c2ccc(F)cc2)CC1)c1ccc(F)cc1;0.0;valid;;;;;;;;;;;;;711.0;343513;;0.0
1785;O=C(CCc1cccc(O)c1)NCCc1cccc(OCc2ccccc2)c1;0.0;valid;;;;;;;;;;;;;1030.0;682295;;0.0
1786;O=C(CN1CCN(C(=O)OCc2ccccc2)CCN(CC(=O)N2CCCCC2)CCN(C(=O)OCc2ccccc2)CC1)N1CCCCC1;0.0;valid;;;;;;;;;;;;;324.0;696851;;0.0
1787;O=C(CNc1ccc2c(=S)c3ccccc3[nH]c2c1)Nc1ccccc1-c1ccccc1NC(=O)CNc1ccc2c(=S)c3ccccc3[nH]c2c1;0.0;valid;;;;;;;;;;;;;239.0;645153;;0.0
1788;O=C(Cc1ccccc1F)NC1=C(Cl)C(=O)c2ccccc2C1=O;0.0;valid;;;;;;;;;;;;;168.0;645210;;0.0
1789;O=C(N/N=C/c1ccc2ccccc2c1)Nc1ccc([N+](=O)[O-])cc1;0.0;valid;;;;;;;;;;;;;994.0;691665;;0.0
1790;O=C(N/N=C/c1cccc2ccccc12)Nc1ccc([N+](=O)[O-])cc1;0.0;valid;;;;;;;;;;;;;859.0;691664;;0.0
1791;O=C(NC(=O)c1ccccc1[N+](=O)[O-])Nc1ccc(Oc2ncc(Br)cn2)c(Cl)c1;0.0;valid;;;;;;;;;;;;;839.0;624548;;0.0
1792;O=C(NC(=O)c1ccccc1[N+](=O)[O-])Nc1ccc(Oc2ncc(Cl)cn2)c([N+](=O)[O-])c1;0.0;valid;;;;;;;;;;;;;804.0;624285;;0.0
1793;O=C(NC(c1ccccc1)C(O)C(=O)OCc1ccc2c(c1)C(=O)c1ccccc1C2=O)c1ccccc1;0.0;valid;;;;;;;;;;;;;613.0;625350;;0.0
1794;O=C(NC1=C(Cl)C(=O)c2ccccc2C1=O)C(=O)C(C(=O)c1ccc2ccccc2c1)C1OC(=O)c2ccccc21;0.0;valid;;;;;;;;;;;;;987.0;641233;;0.0
1795;O=C(NCCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O)NCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCNC(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO;0.0;valid;;;;;;;;;;;;;1189.0;628083;;0.0
1796;O=C(NCCN(CCNC(=O)c1cccc(O)c1O)CCNC(=O)c1cccc(O)c1O)c1cccc(O)c1O;0.0;valid;;;;;;;;;;;;;588.0;691696;;0.0
1797;O=C(NO)c1cccc(OCc2ccc(Br)cc2)c1;0.0;valid;;;;;;;;;;;;;337.0;692756;;0.0
1798;O=C(NP(=O)(N1CC1)N1CC1)c1cc(I)ccc1I;0.0;valid;;;;;;;;;;;;;247.0;167781;;0.0
1799;O=C(Nc1ccc(Cl)cc1)NS(=O)(=O)c1ccc2c(c1)CCC2;0.0;valid;;;;;;;;;;;;;651.0;642684;;0.0
1800;O=C(Nc1cccc(C(F)(F)F)c1)C(=O)C(C(=O)c1ccc2ccccc2c1)C1OC(=O)c2ccccc21;0.0;valid;;;;;;;;;;;;;400.0;641241;;0.0
1801;O=C(Nc1ccccc1)c1c(O)[nH]c(=S)[nH]c1=O;0.0;valid;;;;;;;;;;;;;591.0;336628;;0.0
1802;O=C(Nc1ccn(C2CC(I)C(COC(c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)n1)c1ccccc1;0.0;valid;;;;;;;;;;;;;806.0;614937;;0.0
1803;O=C(Nc1nc2ccccc2s1)c1cc(N(O)O)ccc1Cl;0.0;valid;;;;;;;;;;;;;596.0;694253;;0.0
1804;O=C(O)/C(Cl)=C(\Cl)C(=O)Nc1cccc(Cl)c1;1.0;valid;;;;;;;;;;;;;37.0;622381;;1.0
1805;O=C(O)C(CO)NC(=O)C1C(C(=O)O)C(c2ccccc2[N+](=O)[O-])C=C(c2ccco2)N1c1ccncc1;0.0;valid;;;;;;;;;;;;;774.0;692580;;0.0
1806;O=C(O)C1=C(C(=O)O)N(c2ccncc2)C(c2ccco2)=CC1c1ccccc1[N+](=O)[O-];0.0;valid;;;;;;;;;;;;;796.0;692578;;0.0
1807;O=C(O)C1=CN(c2ccncc2)C(c2ccco2)=CC1c1ccccc1[N+](=O)[O-];0.0;valid;;;;;;;;;;;;;645.0;692582;;0.0
1808;O=C(O)C1CC(Oc2ccc3ccc(=O)oc3c2)C(O)C(O)C1O;0.0;valid;;;;;;;;;;;;;1394.0;mol_0192;;0.0
1809;O=C(O)C1CSC(c2nc3ccc(O)cc3s2)=N1;1.0;valid;;;;;;;;;;;;;1551.0;mol_0409;;1.0
1810;O=C(O)C1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O;1.0;valid;;;;;;;;;;;;;1300.0;mol_0455;;1.0
1811;O=C(O)C1OC(Oc2c(O)cc3oc(-c4ccc(O)cc4)cc(=O)c3c2O)C(O)C(O)C1O;1.0;valid;;;;;;;;;;;;;1302.0;mol_0500;;1.0
1812;O=C(O)C1OC(Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)C(O)C(O)C1O;1.0;valid;;;;;;;;;;;;;1306.0;mol_0472;;1.0
1813;O=C(O)C1OC(Oc2cc3oc(-c4ccc(O)cc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O;1.0;valid;;;;;;;;;;;;;1307.0;mol_0501;;1.0
1814;O=C(O)C1OC(Oc2ccc(C3Sc4cc(O)ccc4C3C(=O)c3ccc(OCCN4CCCCC4)cc3)cc2)C(O)C(O)C1O;0.0;valid;;;;;;;;;;;;;1555.0;mol_0194;;0.0
1815;O=C(O)C1OC(Oc2ccc(C3Sc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3C(=O)c3ccc(OCCN4CCCCC4)cc3)cc2)C(O)C(O)C1O;0.0;valid;;;;;;;;;;;;;1557.0;mol_0195;;0.0
1816;O=C(O)C1OC(Oc2ccc3c(c2)SC(c2ccc(O)cc2)C3C(=O)c2ccc(OCCN3CCCCC3)cc2)C(O)C(O)C1O;0.0;valid;;;;;;;;;;;;;1556.0;mol_0193;;0.0
1817;O=C(O)C1OC(Oc2ccc3ccc4c5ccccc5cc5ccc2c3c54)C(O)C(O)C1O;1.0;valid;;;;;;;;;;;;;1304.0;mol_0358;;1.0
1818;O=C(O)CC(NC(=O)CP(=O)(O)O)C(=O)O;0.0;valid;;;;;;;;;;;;;743.0;224131;;0.0
1819;O=C(O)CC(O)CC(O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1;1.0;valid;;;;;;;;;;;;;1252.0;mol_0215;;1.0
1820;O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1;0.0;valid;;;;;;;;;;;;;226.0;3088;;0.0
1821;O=C(O)CN(CC(=O)O)Cc1cc(C#Cc2ccc(C#Cc3ccccc3)cc2)cc(CN(CC(=O)O)CC(=O)O)n1;0.0;valid;;;;;;;;;;;;;195.0;641379;;0.0
