feature;importance;normalized_importance;cumulative_importance
B05[N-O];0.1;5.06636943965954e-05;0.9984294254737057
F09[C-F];0.1;5.06636943965954e-05;0.9984800891681023
BELd-1;0.1;5.06636943965954e-05;0.9985307528624988
F06[O-O];0.1;5.06636943965954e-05;0.9985814165568954
B07[N-O];0.1;5.06636943965954e-05;0.9986320802512919
B03[N-N];0.1;5.06636943965954e-05;0.9986827439456885
F02[C-S];0.1;5.06636943965954e-05;0.998733407640085
nCOO;0.1;5.06636943965954e-05;0.9987840713344815
B01[N-O];0.1;5.06636943965954e-05;0.9988347350288781
B07[C-Cl];0.1;5.06636943965954e-05;0.9988853987232746
B01[C-N];0.1;5.06636943965954e-05;0.9989360624176712
B01[C-O];0.1;5.06636943965954e-05;0.9989867261120677
NdsN;0.1;5.06636943965954e-05;0.9990373898064643
nR_10_True_True_None_True;0.1;5.06636943965954e-05;0.9990880535008608
B10[C-Cl];0.1;5.06636943965954e-05;0.9991387171952574
nAniline;0.1;5.06636943965954e-05;0.9991893808896539
F03[N-O];0.1;5.06636943965954e-05;0.9992400445840505
F02[O-O];0.1;5.06636943965954e-05;0.999290708278447
nR_6_True_False_False_True;0.1;5.06636943965954e-05;0.9993413719728436
F10[N-N];0.1;5.06636943965954e-05;0.9993920356672401
nR_11_True_True_False_True;0.1;5.06636943965954e-05;0.9994426993616367
B07[C-S];0.1;5.06636943965954e-05;0.9994933630560332
C-027;0.1;5.06636943965954e-05;0.9995440267504297
B10[C-S];0.1;5.06636943965954e-05;0.9995946904448263
B08[N-O];0.1;5.06636943965954e-05;0.9996453541392228
F08[N-N];0.1;5.06636943965954e-05;0.9996960178336194
nR_3_True_False_False_None;0.1;5.06636943965954e-05;0.9997466815280159
B10[C-N];0.1;5.06636943965954e-05;0.9997973452224125
C-043;0.1;5.06636943965954e-05;0.999848008916809
nR_10_True_True_None_None;0.1;5.06636943965954e-05;0.9998986726112056
B08[N-N];0.1;5.06636943965954e-05;0.9999493363056021
nR_6_True_False_True_True;0.0;0.0;0.9999999999999987
nR_5_False_False_None_True;0.0;0.0;0.9999999999999987
nR_5_False_False_False_None;0.0;0.0;0.9999999999999987
nR_5_False_False_False_False;0.0;0.0;0.9999999999999987
nR_3_False_False_False_False;0.0;0.0;0.9999999999999987
nR_4_False_False_False_True;0.0;0.0;0.9999999999999987
nR_3_False_False_False_None;0.0;0.0;0.9999999999999987
nR_6_False_True_False_True;0.0;0.0;0.9999999999999987
nR_3_False_False_False_True;0.0;0.0;0.9999999999999987
nR_4_False_False_False_False;0.0;0.0;0.9999999999999987
nR_7_True_False_True_False;0.0;0.0;0.9999999999999987
nR_7_False_True_False_False;0.0;0.0;0.9999999999999987
nR_7_True_False_False_False;0.0;0.0;0.9999999999999987
