SMILES	GATS2Z	ATSC0c	SLogP_VSA2	F02(O-O)	GATS2v	GATS1se	ATSC1se	ATSC7c	GATS2se	ATSC1dv	MINssCH2	VSA_EState2	AATS4s	EState_VSA5	ZMIC1	observed	predicted
CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1	-0.48398	-0.52506	-0.89137	0.09362	-0.35387	-0.84833	0.23881	0.78628	-1.2448	-0.7228	-0.82669	0.33562	0.5464	-0.1052	-0.27663	1	1
CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2	-0.30096	-0.96655	-0.19407	-0.5653	-1.36667	-0.62237	0.67806	-0.21834	0.7973	0.48817	0.4597	0.03335	-0.7534	0.19283	0.04946	1	1
CN(C)CCC=C1c2ccccc2CCc2ccccc21	1.06408	-1.32109	-0.59618	-0.5653	-0.55693	1.08925	0.67857	0.26844	3.48641	-0.13915	1.58289	-0.98567	-1.07266	1.08145	0.28629	1	0
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12	0.86565	-0.69543	-0.03893	-0.5653	-0.54709	0.01497	1.05847	0.56091	1.81884	0.27993	0.75936	-0.99044	-0.87	-0.52065	0.17229	1	1
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1	-0.44772	-0.51444	0.39006	-0.5653	-0.49304	-0.40733	0.42585	-0.97988	0.15733	0.34612	0.69333	-0.04681	-0.50209	-0.921	1.82349	1	1
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2	0.47362	0.05934	0.31453	-0.5653	0.62399	1.1322	-0.28866	-0.64196	0.52836	-0.28467	-0.24623	-1.12022	-0.81845	-0.921	-0.29517	0	0
CN(C)CCCN1c2ccccc2CCc2ccccc21	1.15115	-1.14554	-0.37363	-0.5653	-0.3718	1.24433	0.75947	0.35837	3.17468	0.00282	1.55697	-0.83364	-1.10797	1.16029	0.15892	1	0
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1	-0.72404	0.0922	0.51285	0.09362	-0.29416	-0.59691	-0.12715	1.21404	-0.10814	1.02318	-2.02214	0.3859	-0.38515	-0.04653	0.08315	0	0
Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1	-2.08839	-0.72866	-0.878	-0.5653	-0.09635	0.98261	-0.05108	0.1124	-0.02822	-0.89066	0.92977	-1.12022	-0.98288	-0.921	0.0243	1	1
NC(N)=NC(=O)Cc1c(Cl)cccc1Cl	-1.86618	-0.62533	-1.06113	-0.5653	-0.77235	0.01798	-0.3089	0.84082	-1.1006	-0.84498	-0.67529	-0.24189	0.50479	-0.921	-0.5931	1	1
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	-1.00789	-0.60935	-0.26492	-0.5653	-0.14226	-0.60297	1.12309	0.11183	-0.43367	0.69656	-0.90579	-0.85213	-0.48605	-0.921	0.24965	1	1
O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1	-1.31494	0.06098	-0.28708	0.09362	0.323	-0.93836	0.63809	0.57991	-0.52593	-0.69287	-1.01216	0.77023	3.1735	-0.48446	-1.07153	1	1
COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3[nH]nn[n+]3C)COC21	0.1051	2.43062	1.62706	0.75254	-0.75804	0.33376	-1.48695	4.55134	-0.14161	0.44975	-1.04553	1.93973	1.25254	2.00846	0.20226	1	0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]	-1.05099	0.3627	-0.42484	1.41146	-0.86387	-1.38849	1.53475	2.99706	-0.55505	1.41526	-0.25172	1.06767	0.45275	0.90025	-0.10343	0	0
CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1	0.33592	-0.17059	-0.54928	0.09362	0.2249	-0.36845	0.14598	0.31775	-0.87526	0.58732	-0.15542	-0.14636	-0.87234	-0.52065	2.07274	1	1
CCN(CC)C(=O)NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1	0.23424	-0.46234	0.56136	-0.5653	-0.67939	0.2451	0.47388	0.2476	0.14521	0.68057	0.85577	0.08309	-0.60314	1.06533	-0.47047	0	0
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2	1.45941	-1.07727	-0.43992	-0.5653	0.58929	0.33684	0.72908	0.37926	2.27149	-0.34982	1.74936	-0.966	-1.0644	1.72789	0.70077	0	0
CC(C)NCC(O)COc1cccc2[nH]ccc12	0.85622	-0.33546	-0.2613	-0.5653	0.5757	1.23606	0.1276	0.54546	1.09172	-0.33871	-0.03587	-0.93218	-0.77104	-0.921	-0.90888	1	1
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1	-0.29556	-0.65878	0.82476	-0.5653	-0.58798	0.3659	0.41032	0.34236	1.27764	-0.36443	-0.11217	-0.52668	-1.16204	0.6021	0.83602	1	1
COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O	-0.09852	0.97788	0.80914	-0.5653	-0.89311	1.7539	-2.03135	1.10308	0.9632	-0.49675	-1.48692	-0.39639	0.81164	0.3746	-0.56494	0	0
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3	-0.32186	-0.22846	-0.48854	-0.5653	-0.99577	0.85429	0.109	0.38983	-0.21278	-0.24607	1.18313	-0.97691	-0.58383	-0.1203	-0.32777	0	1
CCCN(CCC)CCc1cccc2c1CC(=O)N2	0.85513	-0.95944	-0.42951	-0.5653	0.60029	-0.32203	0.57193	0.20487	-0.05981	0.06233	0.48086	-0.28044	-1.08586	1.74573	-0.68623	1	0
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1	-0.96337	-0.25186	0.24026	-0.5653	-0.15277	-0.54469	0.38062	-0.15746	0.39476	0.2616	0.51031	-0.13918	-0.92533	-0.52065	0.5762	1	1
CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C	1.26755	-0.64852	-0.01146	0.09362	0.9952	-0.19566	0.75729	0.34787	0.25595	0.12633	1.36166	-0.3784	-1.06735	0.0031	-0.02539	0	0
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1	-1.95101	-0.15326	-1.04744	0.09362	-0.08028	-1.12774	-0.02077	0.11422	-1.28901	-0.28	0.91134	-0.43001	2.42047	-0.04792	-0.44725	1	1
CCCC(CCC)C(N)=O	0.99573	-1.07863	-1.26379	-0.5653	2.4465	-0.28795	0.37979	0.26944	-1.38739	-0.76239	1.29555	-0.47789	-0.70924	-0.921	-1.21616	1	1
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C	0.25672	-0.6959	-0.29424	-0.5653	0.12118	-0.06827	0.47374	0.48961	-0.1789	0.54818	0.57945	0.05705	-0.50249	-0.921	0.28099	1	1
CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1	-0.94107	0.12728	0.48397	3.38822	-0.78276	-0.09304	0.19228	0.39328	0.30115	0.24189	-1.50488	-1.12022	-0.44795	-0.921	0.40682	1	1
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1	-1.72285	0.22588	-0.75329	0.09362	-0.46301	-1.14288	0.99994	0.19235	-0.91101	-0.51945	-0.09164	0.20468	1.96534	-0.921	-0.33479	1	1
O=NN(CCCl)C(=O)NCCCl	1.20686	-0.9454	-0.24425	-0.5653	1.3941	-1.40241	0.84816	0.12499	-0.3359	-0.30597	-0.44277	0.13723	2.17675	-0.921	-0.80282	0	1
CN(C)CCOC(c1ccccc1)c1ccccc1	1.71763	-1.07185	-0.37151	-0.5653	-0.29339	0.50902	0.70302	0.2204	3.23987	-0.55974	0.83824	-0.99225	-0.95123	-0.1203	0.31357	1	1
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1	-1.67063	-0.66565	-0.61355	-0.5653	-0.87909	-0.28214	0.23689	-0.01477	0.54899	-0.3924	0.97567	-0.86299	-0.64527	-0.921	-0.68909	1	1
CN=C(NC#N)NCCSCc1nc[nH]c1C	2.89551	-0.49749	-0.26522	-0.5653	0.37724	1.58624	0.10279	0.04405	-0.02199	-0.08509	0.91125	-0.45089	-0.59903	-0.921	-1.21668	1	1
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21	0.91785	-1.31348	-0.59618	-0.5653	-0.83144	0.99209	0.67044	0.3088	3.68614	-0.18497	1.52616	-0.98661	-0.9699	1.08145	0.71918	1	0
Nc1nc2ccc(OC(F)(F)F)cc2s1	-1.3907	-0.24118	-1.07883	-0.5653	-1.35211	-0.49407	-0.65631	-0.78477	-2.02563	-0.89279	0.69245	-0.88552	1.66626	0.38862	-0.62444	1	1
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2	0.82219	-0.28961	0.35265	0.09362	0.55239	0.09114	0.45769	-0.27895	0.21483	0.08738	-1.06066	-0.36487	-0.65262	0.0031	-0.08285	0	0
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl	-0.53808	-0.02556	-0.15451	0.09362	0.9373	-0.64271	0.36978	0.62976	-0.21531	-1.06758	-1.76531	0.07493	1.00656	0.82516	-0.42729	1	1
CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1	0.71958	3.60238	3.52905	-0.5653	1.39779	0.18753	-2.13153	-7.75118	-0.47386	1.35086	-1.96382	5.04828	0.05553	0.07548	4.39797	0	0
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C	0.5397	2.31345	3.01976	0.75254	0.77582	-0.20126	-0.18933	2.2975	0.28841	3.16181	-0.99929	3.18764	-0.24116	-0.05677	3.16417	0	0
CSCC(NC(=O)COc1nccc2ccccc12)C(=O)NC(Cc1ccccc1)C(O)C(=O)N1CSCC1C(=O)NC(C)(C)C	2.13463	1.35751	1.88931	-0.5653	0.59851	-0.27813	-0.27764	0.27832	-0.25143	1.54909	-1.38042	2.40722	-0.21539	1.12439	1.72096	1	0
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O	-0.57778	-0.5513	-0.6825	0.75254	0.2991	-1.77399	1.19587	-1.2469	-1.14608	-1.95902	0.76484	-1.15396	0.11008	0.43964	0.2729	1	1
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	0.80459	0.32737	-0.20856	0.09362	-0.08396	-0.9434	0.50927	0.31232	0.14064	0.20373	-0.50412	-0.59221	-0.17891	0.85757	1.24401	0	0
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C	0.00718	-0.62612	-0.66912	-0.5653	0.47164	-0.82114	0.46169	-0.10217	-1.15148	0.73815	1.45731	0.37324	-1.05761	0.46514	0.33018	1	1
CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C	0.5003	-0.94475	-0.44661	-0.5653	0.30771	-0.18117	0.59435	-0.1524	-0.09101	0.46782	1.07153	-0.23049	-0.69501	-0.921	-0.58571	0	0
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO	-0.31729	1.14692	0.36424	0.09362	-0.98194	-0.21758	0.42132	-0.46626	0.34084	0.78934	-1.2992	-0.09368	0.13047	1.35557	1.14382	1	1
Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3	0.7692	-0.49027	-0.10973	-0.5653	0.78683	0.78221	0.27194	-0.2426	-0.16052	0.00335	1.24845	-0.96247	-0.95981	2.19886	0.18444	0	0
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C	0.84413	-0.94294	-0.44661	-0.5653	0.74879	-0.27416	0.59559	0.01924	-0.13907	0.25478	1.37517	-0.21607	-0.84971	0.46514	-0.34779	0	0
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1	-1.23226	-1.43385	-1.3002	-0.5653	-0.21791	-1.91073	0.55556	0.07644	-0.55149	-1.08481	-0.13762	-1.15489	-0.98334	-0.921	0.70564	1	1
NC(N)=NC(=O)c1nc(Cl)c(N)nc1N	-2.54405	0.28875	-0.72218	-0.5653	-1.41105	2.38019	-1.73618	-2.24608	-1.0585	-0.6404	-0.37458	0.18477	2.51439	-0.921	-0.53095	1	1
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1	-0.05201	-0.61043	-0.3579	0.09362	0.52206	-1.77565	1.35577	-0.37859	-1.11172	-0.99454	1.01088	-0.3987	0.25929	1.33822	-0.3775	1	1
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1O	0.35242	2.50877	2.76832	2.7293	0.78574	0.26148	-0.8136	2.18079	0.32672	2.52783	-0.44412	0.29019	-0.66816	-0.42276	3.71914	1	1
CNCC=C(c1ccc(Br)cc1)c1cccnc1	-1.58419	-1.20815	-0.83297	-0.5653	-0.9082	0.16031	0.49924	-0.1788	1.31008	-0.68267	1.06279	-0.86895	-0.79857	-0.1196	-0.22168	1	1
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1	0.34344	-0.5885	0.82898	-0.5653	0.06259	0.31281	0.39312	0.15898	1.716	-0.6886	-0.45401	-0.82169	-1.11492	-0.1203	0.9063	1	1
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O	-0.72554	-0.14405	-1.09436	0.09362	0.06187	-0.59964	0.21549	-0.653	-0.80406	-0.14614	-0.383	0.32541	0.59819	-0.42276	0.25231	1	1
COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13	-0.63965	0.12203	-0.03178	0.75254	-0.28048	-0.93404	0.4874	1.66745	-0.57502	1.48915	0.34659	1.12326	-0.73559	-0.40937	0.22744	1	0
C=C1C(CO)C(O)CC1n1cnc2c(=O)nc(N)[nH]c21	-0.53903	0.30017	-0.0214	-0.5653	-0.06127	1.11818	-0.99262	0.04308	-0.2932	-0.50372	-0.97324	0.20731	0.61065	-0.46568	-1.09755	1	1
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O	-0.42134	-0.35293	-0.73607	0.09362	0.23695	-0.69625	0.19683	0.78629	-0.95981	-0.53567	0.49609	0.28973	0.68765	-0.921	-0.34392	1	1
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1	1.57872	-0.07769	0.22611	-0.5653	0.78201	0.8388	0.28844	-0.09711	1.9115	-0.07537	-0.06809	-1.12022	-1.00634	-0.921	-0.17731	1	1
Nc1ccn(C2CSC(CO)O2)c(=O)n1	2.26059	-0.16959	-0.36109	-0.5653	0.45821	0.91225	-0.65674	0.44013	0.27401	-0.70615	-0.75651	-0.21722	0.70802	0.25405	-1.31255	1	1
COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC	0.91917	0.95291	1.31752	0.75254	-0.97097	-1.0245	1.55979	2.16094	0.78799	0.0284	-0.98869	-0.99594	0.60909	0.97533	1.48804	1	1
Clc1ccccc1CN1CCc2sccc2C1	-0.48507	-1.34249	-1.07549	-0.5653	-0.82449	-0.96237	0.60135	0.1878	0.85757	-0.91912	1.30727	-0.87866	-1.25469	0.34175	-0.515	1	1
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O	0.43875	-0.64278	-0.67663	0.75254	-1.40707	-1.32738	0.56267	-1.12763	-0.70748	-2.29113	-0.56084	-0.94043	2.31914	-0.921	-0.03913	0	0
Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)ccc2[nH]1	-0.86464	1.28681	0.27353	0.75254	-0.489	-0.07431	-0.83586	-2.10975	-1.01354	0.31992	-1.37842	2.22527	0.21386	-0.1052	0.03619	0	0
CC12C=CC(=O)NC1CCC1C2CCC2(C)C(C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CCC12	-1.37344	0.19481	-0.85746	-0.5653	0.37793	-1.64754	0.0974	0.92506	-1.6257	1.3821	0.33132	0.39787	-0.15371	-0.921	1.22021	1	1
COc1cccc(C(=O)CCNC(C)C(O)c2ccccc2)c1	0.83112	-0.36823	-0.42459	-0.5653	0.39584	0.14683	0.22506	0.7371	0.70959	-0.31115	0.1242	-0.38939	-0.21951	-0.921	0.06807	1	1
Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1	-1.19253	0.38793	-0.49862	-0.5653	-0.16659	0.85327	-0.54136	-0.10011	-0.5042	-0.79554	0.77165	-1.12022	-0.57378	-0.921	-0.06258	0	1
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O	0.92236	2.59816	3.31784	0.75254	2.17068	1.8627	-4.23271	-0.75928	0.88119	-1.35708	-1.84973	-1.12022	0.53035	-0.921	2.18218	0	0
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	-0.30588	-0.16737	0.07228	-0.5653	0.23486	-0.18745	-0.20081	1.33065	-0.56082	0.05288	-2.00426	0.32985	-0.47915	-0.921	-0.14262	1	1
COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341	0.2622	-0.1746	0.20016	-0.5653	-0.755	0.38913	0.35971	-0.40743	0.95346	0.32152	1.10487	-0.96874	-0.88481	-0.1203	-0.60728	0	0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2	0.94594	-1.11743	-0.1951	-0.5653	-0.44195	0.77388	0.76938	0.29073	2.41046	0.11011	1.59588	-0.56628	-1.19677	3.27354	0.43111	1	1
Cc1cccc(C)c1OCC(C)N	0.31468	-0.90792	-1.03454	-0.5653	-0.16072	1.17403	0.44296	-0.22341	1.23702	-0.29964	0.53482	-1.12022	-0.87876	-0.1203	-1.15661	1	1
Cc1cnc(CS(=O)c2nc3ccccc3[nH]2)cc1OCC(F)(F)F	0.11126	-0.04626	-0.37841	-0.5653	-0.15771	-1.18434	0.12679	1.39354	-0.7855	-0.17322	-3.46805	-0.44027	0.25795	-0.03853	-0.18679	1	1
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1	-1.07366	-1.03239	-0.97998	0.09362	-1.41422	-1.80869	0.86797	0.22667	-0.96631	-1.35921	-0.35239	-0.86985	1.35203	-0.48446	-0.86946	1	1
Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	0.71028	0.05003	-0.5639	0.09362	0.16342	-0.36023	0.24255	-0.56245	0.57055	-0.20928	-0.10483	-1.12022	-0.6825	0.35243	0.15539	1	0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1	1.47136	1.92956	1.3673	0.09362	-0.72933	-0.02688	-1.09077	-0.04682	-0.33239	0.89418	-0.43223	3.33646	0.68304	1.66824	0.15199	0	0
CCCc1cc(C(N)=S)ccn1	-1.46445	-1.11921	-1.12555	-0.5653	-0.11711	1.50694	0.38294	0.20234	-0.40264	-0.58961	1.36702	-0.84196	-0.74456	-0.921	-1.39075	1	1
Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1	-0.81739	-1.00593	-1.13988	-0.5653	-0.83648	-1.00121	0.61172	-0.06172	-1.17873	0.55511	0.79539	-0.11415	-0.25855	-0.921	-0.04495	0	1
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1	-1.54206	-0.60743	-0.6796	0.09362	-0.35588	-2.15362	1.48913	-0.60039	-0.91862	-0.6673	-0.77532	0.47195	0.48313	0.38862	-0.0961	1	1
CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O	0.12794	0.98057	0.61202	0.75254	-0.03114	-0.29996	-0.60447	1.16573	-1.20278	-0.1725	-0.69952	1.83226	1.04408	1.15108	0.15206	1	1
CCC1C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CN1CCN(C)CC1)OCCO3	-0.09442	0.82246	0.97554	0.09362	-1.41728	-0.28688	0.29684	1.92498	0.70735	1.81166	-0.57263	1.04408	-0.3152	-0.52065	0.43501	0	0
CC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1	-0.09384	-0.00408	-0.03325	-0.5653	0.31165	0.09208	-0.04744	1.00038	0.17684	0.36076	-0.47051	0.24529	-0.29876	0.07548	-0.72784	1	1
O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1	1.35266	0.88391	1.24866	-0.5653	0.97613	0.87997	-0.63248	-1.10441	0.8831	-0.5031	-0.33187	-0.307	-0.38469	-0.04792	-0.12254	0	0
COc1cc(C)c(S(C)=O)cc1OC	1.49455	-0.56575	-0.62528	-0.5653	-2.13986	-0.57974	0.77706	0.00028	1.36587	-0.20447	0.74387	-1.07339	-0.12629	-0.921	-0.98685	1	1
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1	0.37666	-0.32371	-0.51296	-0.5653	0.34977	-0.71538	0.36016	-0.32467	-0.36489	-0.01717	0.45889	0.51188	-0.14124	-0.52065	-0.07889	1	1
NCC1CCC(C(=O)O)CC1	0.78745	-0.60804	-0.86548	0.09362	2.57532	0.27397	0.07203	0.95644	-1.38546	-0.96866	0.81977	-0.4889	-0.55944	-0.921	-1.22326	1	1
CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1	0.46242	-0.46583	0.56136	-0.5653	-0.27064	0.24523	0.50561	0.27444	0.09642	0.61688	0.89802	0.09234	-0.77298	0.66428	-0.50402	0	0
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	-0.92292	0.39472	0.77472	0.09362	-0.91979	-0.19518	0.15189	-0.47097	0.98882	0.67925	0.02797	0.07003	-0.52291	-0.921	0.85315	1	1
CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1	0.56879	0.12024	-0.51572	-0.5653	1.01212	1.31886	-0.29191	0.84303	-0.14899	-0.78731	0.86585	-1.12022	-0.51345	-0.921	-0.01583	0	0
CNCCCN1c2ccccc2CCc2ccccc21	1.26458	-1.11931	-0.7799	-0.5653	0.22588	1.68003	0.62879	0.27942	2.25386	-0.19884	1.51772	-0.97046	-1.00848	0.69824	0.04237	1	0
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O	-1.0937	-0.54379	-0.45156	-0.5653	-0.44641	-1.1541	0.32351	0.0698	-1.42883	0.42623	0.88734	1.06782	1.41668	-0.41384	-0.83483	1	1
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O	0.33305	0.16831	0.23539	0.09362	-0.05287	-0.59373	-0.04885	-0.79484	-1.10874	-0.15622	-0.22683	1.11205	0.03451	0.278	-0.196	0	1
CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O	0.86256	1.60697	2.236	0.75254	1.24138	1.52708	-1.72406	-1.03008	0.93392	0.11286	-0.73825	-1.12022	-0.31411	-0.921	0.49819	0	0
CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1	-1.63796	-1.23448	-0.4267	-0.5653	-1.62663	-0.20932	0.63483	-0.16352	2.07977	-0.44424	1.20462	-0.73847	-0.98653	-0.1196	-0.11011	0	0
COc1cc2c(cc1OC)C(Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CCC=CCCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3C1Cc1cc(OC)c(OC)c(OC)c1)CC2	0.66274	5.0119	3.4827	0.75254	-1.25683	0.26506	0.35366	2.12168	1.58014	5.18305	-0.11248	0.42274	-0.69847	0.6804	5.65547	0	0
NC(N)=NCCCC(N)C(=O)O	-0.10257	0.14775	-0.45737	0.09362	2.65896	1.74848	-0.81483	-0.09305	-1.21268	-0.87933	0.13857	-0.28611	-0.08677	-0.921	-1.31956	1	1
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CSC12)c1ccc(O)cc1	1.87878	1.19158	0.95745	0.09362	0.7076	0.18124	-0.83321	-0.38586	-0.71558	-0.29497	0.07031	1.18183	0.28402	2.87055	-0.1989	1	0
C=CCc1ccccc1OCC(O)CNC(C)C	1.35235	-0.55129	-0.43078	-0.5653	1.07109	1.04736	0.33442	0.07616	1.17052	-0.49901	-0.02804	-1.12022	-0.86036	-0.921	-0.86418	0	0
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O	-0.21681	0.20688	0.2498	0.09362	0.50418	-1.34428	0.88368	-0.10459	-1.34236	0.29787	-0.02399	1.15928	0.46994	0.30468	0.35042	1	1
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	0.25567	-0.51515	-0.3056	-0.5653	0.58573	-1.34101	0.40919	0.39496	-0.66018	0.40836	1.2022	-0.04264	-0.70152	0.82516	1.49106	1	1
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1	1.33436	0.38353	0.06415	0.09362	0.47316	-0.16747	-0.45659	-1.67708	-0.98358	-0.18144	0.39603	1.11303	0.35943	0.278	-0.33689	1	1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O	0.1129	2.31096	3.55603	1.41146	0.26871	0.52201	-0.97935	0.0143	0.56769	2.92281	-0.91685	0.66598	-0.20225	1.08534	2.95402	1	1
COc1ccc(OCC2CN(C)CCC2c2ccccc2)cc1	1.39484	-0.46725	-0.14685	-0.5653	-0.14176	0.3542	0.71155	-0.4377	2.09996	-0.15675	0.88438	-0.97591	-1.04592	-0.0586	0.32055	0	0
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O	1.49738	0.28274	-0.22014	0.75254	2.47812	-0.65931	0.60165	0.20151	-0.66725	0.88549	0.46816	1.03826	-0.92132	3.23743	2.5448	0	0
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12	-0.58652	0.14093	1.16067	0.09362	-1.194	-1.05111	1.30104	-0.27838	0.12536	1.07611	0.15052	0.2399	0.18471	-0.27429	-0.08027	1	1
Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F	-1.25007	0.36092	0.39603	-0.5653	-0.6444	0.83305	-1.81049	-0.06731	0.58006	-0.93791	-1.6555	-0.42083	1.02523	-0.13703	-0.73599	1	1
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C	0.31795	0.56015	1.12212	1.41146	-0.44838	-0.61389	0.4325	-0.07058	-0.42463	1.38896	-1.55657	1.61978	-0.3418	0.0031	0.36441	0	0
