SMILES	Mor12u	C-005	C-019	ATSC6p	AATSC8Z	MATS1c	MATS1se	BELpe-1	R1s	Vu	TDB04v	Mor09m	Mor13m	JGI1	B02[O-O]	B09[C-C]
O=C(Cc1ccc(O)cc1)Nc1ncc(-c2ccc(O)cc2)nc1Cc1ccccc1	-1.522	0	1	0.2820926392656622	-1.146515159449128	-0.5538414225783899	-0.10775323948360496	2.24	7.708	0.41	0.162	-1.973	-1.685	0.19117647058823528	0	1
NC(CCSC(F)F)C(=O)O	-0.376	0	1	-1.583177717028891	-5.826666666666665	-0.7169205238123362	-0.1537130818369213	2.36	7.93	0.584	0.237	0.028	-0.227	0.3	1	0
NC(N)=N/N=C/c1c(Cl)cccc1Cl	-0.551	0	0	1.7962664234368342	-19.899389148401006	-0.8164429275070197	-0.17207047271046022	2.24	6.287	0.381	0.292	-0.68	-0.491	0.21428571428571425	0	0
NC1CCSC1=O	-0.509	0	1	0.0		-0.5795257169693477	-0.14495888297151793	2.37	5.473	0.529	0.137	0.438	-0.073	0.21428571428571427	0	0
CCCCCC(O)CCCCC(O)C1CCC(C2CCC(C(O)CCCCC(O)CCCCCCCC3=CC(C)OC3=O)O2)O1	-4.79	0	1	-0.1469605297262021	-0.13918998995379728	-0.4906853671727255	-0.047613999891677354	2.28	5.732	0.521	0.062	-2.986	-1.69	0.17021276595744683	1	1
CC(C)CC(N)C(=O)NC(CCCCN)C(=O)O	-1.963	0	2	0.5336771200515028	-0.6286463432166549	-0.6983186711461299	-0.14043740718951284	2.35	6.662	0.475	0.142	-0.918	-0.816	0.2647058823529412	1	1
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCCCC(=O)CCCCC2CC(CC(C)=O)C(=O)O2)O1	-4.499	0	1	0.8774322501546014	0.19726132988732462	-0.4560292178402461	-0.023189016795560558	2.34	5.069	0.448	0.065	-2.378	-1.363	0.16279069767441864	1	1
COC(=O)C1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C	-1.597	2	2	2.8312401201317567	-0.10717405903993259	-0.47128153269960504	-0.012624737410609519	2.24	5.592	0.304	0.199	-1.355	-1.082	0.16666666666666666	1	1
O=C(O)C1OC(O)C(O)C(O)C1O	-0.585	0	1	0.8735117083425431	11.797731568998111	-0.5626768740966376	-0.36798627556106167	2.35	9.989	0.389	0.265	-0.97	-0.885	0.2692307692307693	1	0
C=CCCCCC(C)O	-1.241	0	0	-0.0346398785139965	-2.3741714285714286	-0.4716092434673809	-0.08204044841689163	2.31	4.699	0.416	0.17	-0.182	-0.249	0.1875	0	0
C=C1CCC(O)C/C1=C/C=C1\CCCC2(C)C1CCC2C(C)/C=C/C(C)C(C)C	-2.838	0	0	5.405123651923682	-0.4612637230559747	-0.3486238490005502	-0.037587668605546125	2.25	4.615	0.446	0.126	-0.883	-1.755	0.2419354838709677	0	1
CC1OC(OC2CC[C@]3(C=O)C4C(O)C[C@]5(C)C(C6=CC(=O)OC6)CC[C@@]5(O)C4CC[C@@]3(O)C2)C(O)C(O)C1O	-1.994	0	1	3.644610722918636	0.046750616454218984	-0.479414336781655	-0.11223713998905754	2.28	6.964	0.504	0.155	-2.212	-2.557	0.2777777777777778	1	1
CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c(C3C=C(C)CC(c4ccc(O)cc4O)C3C(=O)c3ccc(O)cc3O)c(O)cc(O)c2c1=O	-1.123	0	0	-4.562665191537501	0.35789441896457325	-0.4881999933069613	-0.14854410320912237	2.21	8.619	0.387	0.139	-3.803	-3.066	0.21428571428571427	0	1
COc1cc(O)c(C(=O)C=Cc2ccc(O)cc2)cc1CC=C(C)C	-0.882	1	0	-1.007314174414913	-1.165060916802803	-0.45141579471765714	-0.07533592619363963	2.23	6.222	0.348	0.175	-1.591	-1.406	0.23076923076923078	0	1
CCCCCCCC/C=C\CCCCCCCC(=O)O	-1.814	0	1	0.008843769685999536	-0.01920438957475995	-0.6427364971564005	-0.03929357849755164	2.3	5.429	0.553	0.094	-0.861	-1.098	0.07894736842105263	1	1
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	-0.001	2	1	-2.927260581550901	1.274238227146814	-0.6676966169808715	-0.03813995277740275	2.28	5.771	0.375	0.208	-2.085	-0.232	0.19047619047619047	0	1
O=C(OCC1OC(c2c(O)cc(O)c(C(=O)c3ccc(O)cc3)c2O)C(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C1O)c1cc(O)c(O)c(O)c1	-0.806	0	2	-0.5431779355495293	0.19854014882645588	-0.5195131583311153	-0.25477188570590836	2.23	11.608	0.395	0.133	-4.099	-3.257	0.2272727272727273	1	1
CC(=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C(=O)[C@@]1(C)CC(O)CC1(C)C)/C=C/[C@]12O[C@@]1(C)CC(O)CC2(C)C	-1.145	0	0	13.537514724745261	0.5198760147601477	-0.41075995840452706	-0.031068326529782152	2.24	6.128	0.523	0.089	-0.749	-1.788	0.3260869565217392	0	1
COC(=O)c1c(C)nc(C)c(C(=O)OC/C=C/c2ccccc2)c1-c1cccc([N+](=O)[O-])c1	-0.94	1	2	-5.365798740749277	-0.46912791414826693	-0.41121045018665736	0.10973765627569015	2.22	8.017	0.397	0.182	-2.59	-1.746	0.17142857142857143	1	1
NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O	-1.898	0	2	-1.9215278224913581	0.14727445394112054	-0.6248505797476684	-0.17261976309689836	2.24	8.053	0.458	0.172	-1.835	-1.591	0.25	1	1
NCC(=O)c1ccccc1	-0.552	0	0	0.04270037037636612	7.781163434903046	-0.45338838796928166	-0.11026413937219663	2.24	4.815	0.318	0.268	-0.59	-0.328	0.15	0	0
O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCc3ccccc3)ccc12	-1.712	0	1	-4.0921228302199895	-0.4324791326327426	-0.4123019025974293	-0.007046339134108325	2.21	7.378	0.354	0.164	-3.103	-1.998	0.13636363636363635	1	1
O=C1CC(c2ccc(Oc3c(O)c(C(=O)/C=C/c4ccc(O)cc4)c(O)c(C4OC(CO)C(O)C(O)C4O)c3O)cc2)Oc2cc(O)cc(O)c21	-1.042	0	0	1.596332435124518	-0.8235965679716587	-0.4525365170380464	-0.1991764904198535	2.23	9.643	0.479	0.129	-3.221	-3.236	0.20535714285714285	0	1
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1	-1.538	0	0	-0.5979351097265893	-0.5334379809172052	-0.5736765658043189	-0.02392562461115903	2.22	6.394	0.504	0.172	-2.585	-1.596	0.17142857142857143	0	1
CCCCN=C=S	-0.572	0	0	-1.5199645188072894		-0.35121683533586234	0.04583932130965752	2.32	4.619	0.468	0.203	-0.421	-0.073	0.08333333333333333	0	0
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1	-0.676	1	0	1.1991787480190728	-1.5503409090909093	-0.3162201255974964	0.00114756120854917	2.21	5.58	0.366	0.212	-0.861	-1.494	0.10869565217391303	0	1
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC	0.101	3	0	-1.038170235989526	-0.4363827019832829	-0.38121039284402486	-0.12844625537275947	2.22	7.011	0.354	0.242	-1.409	-1.424	0.20370370370370366	0	1
NCCc1c[nH]c2ccc(O)cc12	-1.263	0	0	-1.0256123577213743	-0.6624000000000007	-0.5240753023422721	-0.21775685129140893	2.22	6.544	0.388	0.275	-1.275	-0.631	0.17857142857142855	0	0
O=C(CCC(=O)Nc1ccc2c(c1)C(=O)C(=O)NC2=O)Nc1cccc(OCCF)c1	-0.821	0	4	-1.2487193760823874	-0.6166649312786339	-0.5338233460025764	-0.07856967434214658	2.23	7.836	0.563	0.177	-2.278	-1.299	0.21212121212121213	0	1
O=C1CCC2C3Cc4ccc(O)c5c4[C@@]2(CCN3)C1O5	-1.325	0	0	-1.297255693122167	6.151591973531561	-0.4000199702671905	-0.0730820150733561	2.23	6.138	0.492	0.351	-1.375	-1.404	0.1875	0	0
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1	-0.651	0	0	-4.201639047102154	-0.9873875114784205	-0.4711305090132078	-0.02429886638003282	2.23	5.778	0.367	0.191	-1.642	-1.449	0.1891891891891892	0	1
CC1=CC(=C(C)C)CCC1	-0.694	0	0	-2.560724511745976		0.1438859491964464	5.943088312663001e-17	2.25	3.433	0.406	0.224	-0.194	-0.582	0.25	0	0
CN(C)C(=N)NC(=N)N	-0.588	2	0	-1.4612763377065283		-0.9122293078235028	-0.37366691420902765	2.43	6.779	0.431	0.203	-0.398	-0.4	0.375	0	0
CCC1=C(C)C(CC2=N/C(=C\c3[nH]c(CC4NC(=O)C(C)=C4CC)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O	-2.19	0	5	9.044801306296161	-0.8231339594661392	-0.6773101186594739	-0.07616551097401691	2.25	7.489	0.456	0.116	-2.778	-2.187	0.22826086956521738	1	1
CCN(CC)C(=S)SSC(=S)N(CC)CC	-1.157	0	0	-4.00270298652331	-13.436728395061728	-0.4813608450463279	0.12862647549665582	2.31	4.463	0.516	0.228	-0.609	-0.81	0.2333333333333333	0	1
NS(=O)(=O)c1ccc(CCC(=O)O)cc1	-1.379	0	1	-1.1302793834917588	4.3479289940828405	-0.7356344055123323	-0.012281030307435823	2.24	7.13	0.634	0.266	-0.356	-0.556	0.3333333333333333	1	0
O=C(O)c1ccc(C(=O)O)o1	0.118	0	2	0.2885975632759188	18.777777777777775	-0.645632622037749	-0.3109891553662036	2.29	9.624	0.406	0.372	-1.702	-0.299	0.2727272727272727	1	0
CCCCCCCCCCCCC/C=C/C(O)C(CO)NC(=O)CCCCCCCCCCCCCCC	-3.398	0	1	-0.33634970970375605	-0.055176923482571374	-0.5116082935505547	-0.04510224598499578	2.3	5.006	0.439	0.056	-1.039	-2.108	0.08108108108108109	0	1
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1	-1.169	1	4	-7.7119618576663225	0.19270833333333334	-0.4066151174280632	0.09122332670683281	2.24	7.2	0.416	0.154	-3.429	-1.696	0.19230769230769235	1	1
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1	-1.713	0	2	0.9600520937294537	-1.5750976933443643	-0.5083312485380287	0.014045314293708278	2.24	4.741	0.445	0.201	-0.623	-1.596	0.1346153846153846	0	1
O=C(O)C(S)C(S)C(=O)O	0.009	0	2	1.6020198208673437		-0.7115377258424823	-0.3001298958681788	2.34	8.167	0.531	0.337	0.317	-0.146	0.33333333333333337	1	0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1O	-0.577	0	1	7.647885331222568	1.674792772010765	-0.6377369762183313	-0.07225361910177525	2.24	6.219	0.486	0.16	-0.975	-1.121	0.3043478260869565	1	1
COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1O	-1.04	4	0	-0.8672670223672515	-2.4267955801104972	-0.3529896296784572	-0.015626813106158488	2.24	6.95	0.41	0.133	-1.693	-1.84	0.24242424242424243	0	1
CC(CC[C@](O)(CO)C(C)C)C1C(O)C[C@@]2(C)C3CCC4[C@](C)(C(=O)OC5OC(CO)C(O)C(O)C5O)C(O)CC(O)[C@]45C[C@]35CC[C@]12C	-4.585	0	1	4.075088035685359	-0.2641082778269857	-0.4974397776357278	-0.11628942311372778	2.29	6.961	0.471	0.113	-1.314	-3.313	0.3148148148148148	1	1
CC(=O)NC1C(OC2C(O)C(CO)OC(OC(C(O)CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C=O)C2O)OC(CO)C(O)C1OC1OC(CO)C(O)C(O)C1O	-1.881	0	1	1.2916492467073928	-0.11599041380906046	-0.4653689159447363	-0.2383488849705214	2.36	8.986	0.495	0.081	-3.492	-3.683	0.2295081967213115	1	1
COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1	-0.68	1	1	-3.1172129312840595	4.268363645367767	-0.4169797902545446	-0.013430466436469496	2.24	5.452	0.383	0.268	-0.044	-0.662	0.15217391304347824	1	1
O=C(O)C(=O)Cc1ccc(O)cc1	-0.672	0	1	-0.8321758808151843	3.7369614512471654	-0.5673090942902741	-0.15162204495887813	2.24	8.769	0.496	0.279	-0.965	-0.655	0.2692307692307692	1	0
CC(CCC(=O)O)C1CCC2C3C=CC4=CC(=O)CC[C@]4(C)C3CC(O)[C@]12C	-1.644	0	1	3.9703815980764228	0.3032218797243438	-0.5687413278591249	-0.0541580057823316	2.25	5.876	0.517	0.201	-1.045	-1.455	0.2741935483870967	1	1
CN(C)c1ccc(C2CC3(C)C(CCC3(O)CCCO)C3CCC4=CC(=O)CCC4=C23)cc1	-3.434	2	0	-0.9626252861445308	0.11123456790123464	-0.36005237134142254	-0.045289204302577546	2.23	5.995	0.506	0.167	-1.377	-2.203	0.21621621621621623	0	1
CC(C)(C)c1cc(CC2SCNC2=O)cc(C(C)(C)C)c1O	-1.554	0	1	-7.664276320194614	0.4197556573649857	-0.6050176231054124	-0.054777585811995586	2.23	5.072	0.439	0.182	0.006	-1.139	0.3478260869565217	0	0
CCCCCC/C=C\CCCCCCCCCC(=O)OC(CCC(=O)[O-])[N+](C)(C)C	-2.191	3	2	-2.4897700461100074	-0.10188339798729401	-0.28959611568940247	0.02049032550680677	2.3	5.185	0.49	0.079	-1.105	-1.6	0.18965517241379312	1	1
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1	-0.85	0	0	-4.002762718070507	-1.2845945945945945	-0.5264889701068629	0.030290171475929818	2.23	7.62	0.6	0.244	-3.016	-0.867	0.3035714285714286	1	1
CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC	-0.739	0	1	1.3419959417839364	5.143363839587815	-0.6722628631977504	-0.17164582897715186	2.12	6.538	0.467	0.191	-0.505	-1.042	0.24999999999999997	1	1
COC1CC[C@@]2(C)C(CC[C@]3(C)C2CCC2C4=CC(C)(C)CC[C@]4(C)CC[C@]23C)C1(C)C	-2.275	1	0	3.5581897001027194	0.31565149136577697	-0.211794828392607	0.06897558943491781	2.26	4.227	0.465	0.163	-0.061	-2.318	0.361111111111111	0	1
c1ccc2ncccc2c1	-0.253	0	0	0.5546460477051213		-0.27390406942377304	0.049442616345445195	2.22	3.583	0.329	0.323	-0.839	-0.533	0.09090909090909091	0	0
CN(C)CC1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1	-0.617	2	2	-1.306241571698797	-1.2569355688403305	-0.37662180780958904	-0.019633104159380802	2.22	7.101	0.498	0.186	-3.366	-2.027	0.15000000000000002	0	1
CCCCC/C=C\CC(O)/C=C/C=C/C=C\C(O)CCCC(=O)O	-1.748	0	1	0.023527786661081684	0.016283108988276108	-0.5996254759473565	-0.09026608074966658	2.27	6.43	0.55	0.101	-0.807	-1.172	0.15217391304347822	1	1
Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1	-1.47	1	5	0.6801199926288893	-0.4752799647904543	-0.5824442535260393	-0.08427061712832663	2.24	8.773	0.438	0.156	-2.599	-1.178	0.19565217391304346	1	1
CC(C)CCCC(C)C1CCC2C3=CCC4CC(O)CC[C@@]4(C)C3CC[C@]21C	-1.87	0	0	4.684128884816579	0.3632133896528727	-0.3682056740293585	-0.02962455660666955	2.26	4.167	0.443	0.149	-0.318	-1.43	0.2580645161290322	0	1
CC1=CC=C2C(C)(C)CC=C[C@@]12C	-0.628	0	0	3.4444635513718582		-0.25785148027726096	0.04326923076924198	2.26	4.18	0.399	0.298	-0.657	-0.628	0.3571428571428571	0	0
O=S(=O)(O)NC1CCCCC1	-0.958	0	0	-0.366016192256414	9.0	-0.9748794131439709	0.10864912937253784	2.35	4.626	0.668	0.229	-0.005	-0.436	0.3181818181818182	1	0
Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1	-0.335	1	1	-0.775921536760171	0.02474556483337905	-0.6486836553313323	-0.11342694858073546	2.28	6.353	0.338	0.276	-2.343	-0.103	0.19047619047619047	0	0
C=C1C(O)CC2CC1C2(C)C	-1.17	0	0	3.193021459106509		-0.4901180681698723	-0.07285322515673436	2.27	4.781	0.403	0.238	-0.208	-0.692	0.33333333333333337	0	0
Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1	-2.706	0	0	1.26227007547481	-0.7710683964864569	-0.22773983223825592	0.004823668605082813	2.24	6.856	0.611	0.122	-1.971	-1.989	0.1527777777777778	0	1
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21	-1.054	2	0	1.2678024439070648	-1.4322596754057428	-0.1664641211143042	0.054820923098911914	2.24	4.881	0.363	0.222	-1.272	-0.86	0.16666666666666666	0	1
CCC(C)C(N)C(=O)O	-0.666	0	1	1.1264081393742278		-0.7384562382330758	-0.1455810636193486	2.34	6.123	0.433	0.213	-0.603	-0.357	0.3125	1	0
O=C(O)/C=C\c1cc(O)cc(O)c1	-0.003	0	1	-0.12779883986012383	-11.476946334089192	-0.6433087618780721	-0.227433067438317	2.24	9.476	0.418	0.292	-1.255	-0.427	0.3076923076923077	1	0
COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314	-1.377	2	0	-3.7180432614276717	0.06126863941899056	-0.2681410801175839	0.0011302307303285998	2.23	5.193	0.379	0.304	-1.302	-1.43	0.19230769230769235	0	1
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	0.174	0	1	8.270062937971247	-0.7702985035648068	-0.5862491152766204	-0.10644742538366513	2.24	5.943	0.353	0.153	-1.46	-1.803	0.20833333333333331	0	1
O=C(O)CCC/C=C\CC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1	-2.837	0	1	1.0996687699980645	-0.48171920745152863	-0.652525121379244	0.06053473005187198	2.24	5.819	0.484	0.153	-1.364	-1.255	0.19642857142857142	1	1
NC(CCC(=O)NC(CS[C@H](O)N(O)c1ccc(Br)cc1)C(=O)NCC(=O)O)C(=O)O	-1.244	0	4	0.1844829627610357	0.3587942052260025	-0.6641565564575359	-0.17077611021442324	2.25	9.197	0.428	0.146	-1.838	-1.68	0.2580645161290322	1	1
O=C(O)[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@H]1O	0.171	0	1	0.43298290143361395	-0.654495687651707	-0.4839882588973584	-0.24578988791306772	2.22	10.942	0.397	0.194	-2.393	-1.539	0.2222222222222222	1	1
CCCNCc1cc(=O)oc2cc(OC)ccc12	-0.657	1	1	0.34659137369937654	-2.765122048819528	-0.48091060519474144	-0.03538102476361397	2.22	5.643	0.448	0.215	-1.537	-0.647	0.18421052631578944	1	1
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(C=O)C[C@H]21	-1.559	0	0	0.11363729311663384	0.2207150737137699	-0.43734464226000785	-0.025721750696005123	2.23	5.313	0.423	0.192	-0.843	-1.361	0.2307692307692308	0	1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21	-0.01	1	1	-2.7643246361396194	-1.5294117647058822	-0.40634783338185015	-0.06071190789211902	2.21	6.391	0.415	0.223	-1.561	-1.469	0.21153846153846154	1	1
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1	-0.87	0	0	-2.1867570744452407	4.83717996289425	-0.56972869636691	-0.1419855861416682	2.24	5.979	0.475	0.215	-0.742	-0.987	0.35294117647058826	0	0
CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2	-1.436	2	1	4.431547071823457	-1.7677011552068138	-0.33738423732847483	0.08621333397599319	2.23	4.727	0.39	0.189	-1.708	-1.289	0.17307692307692307	0	1
Cc1cnc2ccc3c(nc(N)n3C)c2n1	0.387	1	0	-1.369927427874348	-4.1808739956888115	-0.6485333616188231	-0.14899988496160624	2.23	5.242	0.313	0.316	-1.63	-0.983	0.19444444444444445	0	0
C[C@@]12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2=O	-1.398	0	0	3.35920902306933	-2.0554718485436103	-0.7107874146898933	0.05766741638376277	2.23	6.206	0.598	0.252	-0.387	-1.188	0.26785714285714285	1	0
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1	-0.993	3	3	2.127985557230496	-0.7510938965477999	-0.43070789155289224	-0.047144159598823725	2.22	6.771	0.441	0.132	-4.859	-3.611	0.24999999999999997	1	1
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12	-0.944	2	0	-4.286070503062857	0.026164940828402594	-0.24719968682209198	0.12887286710742635	2.22	6.046	0.405	0.195	-2.127	-1.052	0.1818181818181818	0	1
CN(C)CCCN1c2ccccc2CCc2ccccc21	-1.712	2	0	0.4020496102709181	-0.7207046747121655	-0.14313610013426895	0.1433645042520608	2.24	5.031	0.378	0.213	-1.565	-1.324	0.13043478260869565	0	1
O=C(NC(O)C(=O)O)c1ccccc1	-0.736	0	2	-1.2459158201551475	-0.7865075614366723	-0.6967738681957341	-0.19617919739734743	2.24	9.082	0.495	0.259	-1.032	-0.415	0.21428571428571425	1	0
CC(CN1c2ccccc2Sc2ccccc21)N(C)C	-0.772	2	0	-6.256032133457252	-2.5418181818181824	-0.21987566800822755	0.11997061443507939	2.23	5.23	0.349	0.242	-1.171	-0.675	0.1590909090909091	0	0
CC(=O)NC1C(O)C[C@](OC2C(O)C(CO)OC(OC3C(O)C(CO)OC(OC4C(O)C(CO)OC(OC(C(O)CO)C(O)C(O)C=O)C4O)C3NC(C)=O)C2O)(C(=O)O)OC1C(O)C(O)CO	-4.662	0	3	-1.2184627091586009	-0.03572828088874964	-0.49745983382964626	-0.2421179911683622	2.35	9.114	0.477	0.075	-5.238	-4.482	0.2535211267605634	1	1
CC(C)=CCC/C(C)=C\CC/C(C)=C/CC/C=C(/C)CCC1C(C)=CCC(O)C1(C)C	-1.177	0	0	11.671297079054384	-0.01691470439957473	-0.27938215743765643	-0.044209517522346815	2.27	4.626	0.47	0.095	-0.552	-1.783	0.25806451612903225	0	1
O=C(O)O	-0.086	0	0	0.0		-1.1257223210383498	-0.909349811281101	2.48	10.969	0.435	0.019	-0.307	-0.076	0.5	1	0
CN1C(=O)CCC1c1cccnc1	-0.807	1	1	0.8738403127041553	4.397599999999999	-0.44397889624711123	0.0015078524003819091	2.27	5.295	0.424	0.277	-1.001	-0.617	0.14285714285714282	0	0
C/C(=C\CCC(C)C1CC[C@@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CCC(O)C(C)(C)C1CC3O)C(=O)O	-3.253	0	1	4.21784562849038	-0.0016309919196752	-0.6072513005031883	-0.0652252306323058	2.25	5.891	0.504	0.155	-0.951	-2.039	0.31081081081081074	1	1
CC(=O)OCC1OC(OC2C(CO)OC(OC3CC[C@]4(C)C(CCC5C4CC[C@]4(C)C5CC5O[C@]6(CCC(C)CO6)C(C)C54)C3)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1O	-4.82	0	1	5.740648209730017	0.41771093773803697	-0.45293749905998737	-0.12183361543298027	2.29	7.655	0.422	0.066	-4.95	-5.498	0.23837209302325585	1	1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1	-1.84	1	4	-7.7119618576663225	0.19270833333333334	-0.4066151174280632	0.09122332670683281	2.24	7.894	0.462	0.156	-2.892	-1.94	0.19230769230769235	1	1
Cc1cc(NC(=O)NC(=O)c2ccccc2N(C)C)ccc1Oc1ncc(Br)cn1	0.808	2	1	5.0973784594323135	-0.24333333333333332	-0.7345258757508939	-0.08169885064633099	2.24	6.085	0.312	0.167	-0.456	-1.642	0.21875	0	1
Nc1ncnc2c1ncn2C1OC(CO[P@@](=O)([O-])O[P@](=O)([O-])O[P@](=O)([O-])O[P@](=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C(O)C1O	-0.143	0	0	-0.34866060452961944	-2.130491065721441	-0.5189602015125213	-0.44490183116827703	2.12	8.237	0.502	0.128	-0.447	-0.563	0.28448275862068967	1	0
CCCCC/C=C\C(=O)OC	-0.884	1	1	-0.3198936671816669	-0.5536694101508915	-0.6004865462725048	0.010945771927314387	2.3	4.882	0.4	0.156	-0.456	-0.518	0.15	1	1
CC1=C(C(=O)O)N[C@H](C(NC(=O)Cc2cccs2)C(=O)O)SC1	-0.689	0	4	1.602036455998998	-1.4595660749506902	-0.6575707356227896	-0.15792849275471915	2.28	8.181	0.408	0.231	-0.734	-1.103	0.22916666666666663	1	1
CC1=C2C(CC3CCC(O)C(C)[C@@]3(C)C2OC(=O)[C@]2(C)OC2C)OC1=O	-0.971	0	2	-0.6251013272920689	-2.0605811198403794	-0.5383205584980472	-0.03644212607250229	2.26	6.132	0.47	0.203	-0.603	-1.36	0.29310344827586204	1	1
COC(OC)C1(C)Oc2ccc(N)cc2C(N(Cc2nnn(C)n2)c2ccc(Cl)cc2)C1O	-1.26	3	0	3.692553235834083	-0.04888888888888914	-0.3973341637036827	-0.006541785623461224	2.24	7.28	0.408	0.176	-2.369	-1.676	0.23611111111111113	1	1
Oc1ccccc1-c1ccccc1	-0.668	0	0	-0.6141381044332763	4.324331623008372	-0.49613130324650423	-0.10473602607740812	2.23	6.134	0.377	0.314	-1.054	-0.754	0.10714285714285712	0	0
C/C(=C\C=O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C	-2.459	0	0	3.3931521677474707	0.814101348018624	-0.18350547362840025	-0.005446880491496377	2.28	4.999	0.532	0.103	-0.5	-0.966	0.22500000000000003	0	1
CN(/C=C\c1ccccc1)C(=O)/C=C/c1ccccc1	-0.642	1	1	-0.08115649891623078	-0.5855057538708403	-0.44521140655864444	0.022298042759995865	2.24	5.999	0.414	0.177	-1.648	-0.752	0.14285714285714285	0	1
C=C(C(C)C)C(O)C(O)C(C)C1CCC2C3COC(=O)C4CC(O)C(O)C[C@@]4(C)C3CC[C@@]12C	-0.09	0	1	6.935741547119997	0.34821759259259266	-0.5087014667651081	-0.07468273398390214	2.28	6.071	0.531	0.152	-1.097	-2.52	0.27027027027027023	1	1
