ID;NAME;SMILES;Property;smiles_source;orig_ID;experimental_column;UNITS
609;pgps610;c1c(NS(c2ccc(N=Nc3ccc(c(C(N)=O)c3)O)cc2)(=O)=O)nccc1;0;Smiles;;Property;classPsub
610;pgps611;c1c(C2=C(C(N([C@H]3[C@@H]([C@H]([C@H](OC(C)=O)[C@@H](COC(C)=O)O3)OC(C)=O)OC(C)=O)C(CC(C)(C)CC4=O)=C24)=S)C#N)ccc(Cl)c1;0;Smiles;;Property;classPsub
611;pgps612;c1c(S(Nc2ccccn2)(=O)=O)ccc(N)c1;0;Smiles;;Property;classPsub
612;pgps613;c1c(NS(c2ccc(N=Nc3ccc(c(CC(=O)O)c3)O)cc2)(=O)=O)nccc1;0;Smiles;;Property;classPsub
613;pgps614;Cl[C@@]1([C@@](C([C@@](Cl)([C@@]23Cl)[C@]14Cl)(Cl)Cl)(Cl)[C@]25Cl)[C@]5(C(Cl)(Cl)[C@]34Cl)Cl;0;Smiles;;Property;classPsub
614;pgps615;c1c(NS(c2ccc(N=Nc3ccc(c(C(O)=O)c3)O)cc2)(=O)=O)nccc1;0;Smiles;;Property;classPsub
615;pgps616;C1[C@@H](N2C(N=C(N)C=C2)=O)O[C@@H](CO)O1;0;Smiles;;Property;classPsub
616;pgps617;C(N([C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O)C(=O)N=C2N)=C2;0;Smiles;;Property;classPsub
617;pgps618;C(N([C@@H]1O[C@H](CO)CC1)C(=O)N=C2N)=C2;0;Smiles;;Property;classPsub
618;pgps619;CC[C@H](N1C(N(c2ccc(N3CCN(c4ccc(OC[C@@H]5O[C@@](Cn6cncn6)(c7ccc(Cl)cc7Cl)OC5)cc4)CC3)cc2)C=N1)=O)C;0;Smiles;;Property;classPsub
619;pgps620;C1C2(C)[C@H](C(=C3)[C@@]([C@@](CC[C@H]4[C@@]5(CC[C@H](O[C@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@H]7[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(=O)O)O7)C4(C)C)C)(C)[C@@H]5C3=O)(C)CC2)C[C@@](C)(C(=O)O)C1;0;Smiles;;Property;classPsub
620;pgps621;Nc1c(c(O)c(N=Nc2c(cc(c3ccc(N=Nc4c(cc5c(c(N)cc(S(O)(=O)=O)c5)c4O)S(O)(=O)=O)c(C)c3)cc2)C)c(S(O)(=O)=O)c6)c6cc(S(O)(=O)=O)c1;0;Smiles;;Property;classPsub
621;pgps622;CCCCCCCCCCCCCC(N[C@@H](C(N[C@@H](C(N[C@H](C(N[C@H](C(N[C@@H](C(NCC(N[C@H](C(N[C@@H](C(N[C@H](C(N[C@H](C(N[C@@H](C(N[C@H](C(N[C@H](C(C)C)C(O)=O)=O)CC(N)=O)=O)CCCCN)=O)CCC(N)=O)=O)CCCNC(N)=N)=O)CC(C)C)=O)C)=O)=O)CCCCN)=O)CCCNC(N)=N)=O)C)=O)Cc1ccccc1)=O)CCCNC(N)=N)=O;0;Smiles;;Property;classPsub
622;pgps623;Brc1c([C@@H](C2CCN(C(C[C@@H]3CC[C@@H](C(C)=O)CC3)=O)CC2)c4c(cc(Br)cc4)C5)c5cc(Cl)c1;0;Smiles;;Property;classPsub
623;pgps624;Cl[C@H]1[C@H](Cl)[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H]1Cl;0;Smiles;;Property;classPsub
624;pgps625;ClCCN(CCCl)C;0;Smiles;;Property;classPsub
625;pgps626;Oc1c(c2n[nH]c(C)c2c3ccc(OCCCC#N)cc3)cc(Cl)c(O)c1;0;Smiles;;Property;classPsub
626;pgps627;c1c([C@H](c2ccc(Cl)c(Cl)c2)CC[C@@H]3NC)c3ccc1;0;Smiles;;Property;classPsub
627;pgps628;c1c(N[C@@H](C(O[C@@H](c2cccc(Oc3ccccc3)c2)C#N)=O)C(C)C)c(Cl)cc(C(F)(F)F)c1;0;Smiles;;Property;classPsub
628;pgps629;CN(CCCN1c(cc(Cl)cc2)c2Sc(cccc3)c13)C;0;Smiles;;Property;classPsub
629;pgps630;c1c(N(CCCN2CCN(CCO)CC2)c3c(cccc3)S4)c4ccc1Cl;0;Smiles;;Property;classPsub
630;pgps631;O=S1(c(cc(S(N)(=O)=O)c(Cl)c2)c2N=CN1)=O;0;Smiles;;Property;classPsub
631;pgps632;c1c(C(c2ccccc2)=NCC(=O)N3C)c3ccc1Cl;0;Smiles;;Property;classPsub
632;pgps633;c1c(C(c2ccccc2)=NCC(=O)N3)c3ccc1Cl;0;Smiles;;Property;classPsub
633;pgps634;c1c(NC(=O)O[C@]2(C#CC3CC3)C(F)(F)F)c2cc(Cl)c1;0;Smiles;;Property;classPsub
634;pgps635;c1c([C@@H](c2ccc(Cl)cc2)CCN(C)C)nccc1;0;Smiles;;Property;classPsub
635;pgps636;FC(c1ccc(O[C@H](c2ccccc2)CCN)cc1)(F)F;0;Smiles;;Property;classPsub
636;pgps637;O=C1C(F)=CNC(=O)N1;0;Smiles;;Property;classPsub
637;pgps638;O=C1c(cc(F)c(N2CCN(C)CC2)c3F)c3N(CCF)C=C1C(O)=O;0;Smiles;;Property;classPsub
638;pgps639;c1c(F)c(C2=C[C@@](CCCNCC(F)(F)F)(c3ccccc3)N(C(N(C)C)=O)C2)cc(F)c1;0;Smiles;;Property;classPsub
639;pgps640;c1c(Cn2c(cccc3)c3nc2N[C@@H]4CCN(CCc5ccc(OC)cc5)CC4)ccc(F)c1;0;Smiles;;Property;classPsub
640;pgps641;COC(C(C(c1ccccc1[N+](=O)[O-])C(C(OC)=O)=C(C)N2)=C2C)=O;0;Smiles;;Property;classPsub
641;pgps642;COC(C(=O)C=CC(c1ccc(OC)c(OC)c1OC)=C2)=C2;0;Smiles;;Property;classPsub
642;pgps643;COc1c(OC)cc(NC(\C=C\c2cc(OC)ccc2)=O)cc1OC;0;Smiles;;Property;classPsub
643;pgps644;COc1c(c(cc(\C=C\C(O[C@H]2[C@H]([C@H]3N(C)[C@@H]2C[C@@H](OC(c4cc(OC)c(OC)c(OC)c4)=O)C3)O)=O)c1)OC)OC;0;Smiles;;Property;classPsub
644;pgps645;c1c(CCc2ccccc2OCc3cccc(OC)c3OC)cccc1;0;Smiles;;Property;classPsub
645;pgps646;COc1ccc2c(cc(C(c3cc(OC)ccc3)=O)[nH]2)c1;0;Smiles;;Property;classPsub
646;pgps647;c1c([C@](CCCN(CCc2ccc(c(OC)c2)OC)C)(C(C)C)C#N)cc(OC)c(O)c1;0;Smiles;;Property;classPsub
647;pgps648;c1c(CNCCN(C\C=C(\CCC=C(C)C)/C)Cc2ccc(OC)c(OC)c2)cc(OC)c(OC)c1;0;Smiles;;Property;classPsub
648;pgps649;COc1c(cc2c(CCN(Cc3ccc(c4ccc(O)cc4)cc3)C2)c1)OC;0;Smiles;;Property;classPsub
649;pgps650;COc1c(cc2c(CCN(Cc3ccc(c4ccccc4)cc3)C2)c1)OC;0;Smiles;;Property;classPsub
650;pgps651;O[C@@H]1[C@](CC[C@H]2[C@H]3CCc4c2cc(OC)c(O)c4)(C)[C@H]3CC1;0;Smiles;;Property;classPsub
651;pgps652;CC(NC[C@H](COc1ccccc1OCC=C)O)C;0;Smiles;;Property;classPsub
652;pgps653;CC(NC[C@H](COc1ccc(CCOC)cc1)O)C;0;Smiles;;Property;classPsub
653;pgps654;c1c(CCc2ccccc2OCc3cccc(OC)c3)cc(OC)cc1;0;Smiles;;Property;classPsub
654;pgps655;c1c(COc2c(COc3c(CCc4ccccc4)cccc3)cccc2)ccnc1;0;Smiles;;Property;classPsub
655;pgps656;COc1c(c2c(cc(Oc3cc(OC)c(OC)cc3C[C@H]4c(cc(OC)c(OC)c5)c5CCN4C)c(OC)c2)C6)c([C@H]6N(C)CC7)c7cc1OC;0;Smiles;;Property;classPsub
656;pgps657;O=C(O[C@@H]1[C@@]([C@@H]2[C@H]([C@H]3[C@]([C@@H]4[C@H]([C@]5(C)C(OC(=O)[C@]5(O)C)=C[C@H]4C)[C@@H]3OC(C)=O)(C)[C@@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H](O)C6=O)(C)[C@@H]6C[C@H](O7)[C@@H]17)C;0;Smiles;;Property;classPsub
657;pgps658;O=C(O[C@@H]1[C@@]([C@@H]2[C@H]([C@H]3[C@]([C@@H]4[C@H]([C@]5(C)C(OC(=O)[C@]5(O)C)=C[C@H]4C)[C@@H]3OC(C)=O)(C)[C@@H](OC(C)=O)C2)[C@@H](O)C6=O)(C)[C@@H]6C[C@H](O7)[C@@H]17)C;0;Smiles;;Property;classPsub
658;pgps659;c1c(C2=COc3c(c(O)cc(O)c3)C2=O)ccc(O)c1;0;Smiles;;Property;classPsub
659;pgps660;CC[C@@]1(C(C=C2N(Cc3c2nc4c(cc(O)cc4)c3CC)C5=O)=C5COC1=O)O;0;Smiles;;Property;classPsub
660;pgps661;COc1c(c(cc([C@@H]2c(cc3c(OCO3)c4)c4[C@@H](O)[C@@H](COC5=O)[C@@H]25)c1)OC)OC;0;Smiles;;Property;classPsub
661;pgps662;C1N([C@H]2C[C@H](O[C@@H]3c(c(c4c(C(=O)c5c(c(OC)ccc5)C4=O)c6O)O)c6C[C@](C(CO)=O)(O)C3)O[C@@H](C)[C@H]2O)[C@H](C#N)COC1;0;Smiles;;Property;classPsub
662;pgps663;C1C(c2ccc3c(ccn3[C@@H]4O[C@H](CO)[C@H](O)C4)c2)CCCC1;0;Smiles;;Property;classPsub
663;pgps664;O[C@@H]1[C@@H](O)[C@H](N2C=CC=NC2=O)O[C@H]1CO;0;Smiles;;Property;classPsub
664;pgps665;OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O[C@@H]2C([C@H]3[C@]([C@@H]4[C@]([C@]5(C)[C@@H]([C@H]([C@@](CCC=C(C)C)(C)O)CC5)[C@H](O)C4)(C)CC3)(C)CC2)(C)C)O1;0;Smiles;;Property;classPsub
665;pgps666;C1C(C=C(C#N)C(=O)N2[C@H]3O[C@@H](COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]3OC(C)=O)=C2CCCCC1;0;Smiles;;Property;classPsub
666;pgps667;[C@@](OO1)([C@@H]2[C@H](C)CC3)([C@H]3[C@@H](C)[C@@H](O)O4)[C@H]4O[C@@]1(C)CC2;0;Smiles;;Property;classPsub
667;pgps668;O=C(CCOC([C@H]1[C@@H]([C@H]2[C@](OO3)([C@@H]4[C@H](C)CC2)[C@@H](O[C@]3(C)CC4)O1)C)=O)O;0;Smiles;;Property;classPsub
668;pgps669;C1C(CN2[C@H]3[C@@](CC[C@@H]4NC(c5nc6c(cccc6)cc5)=O)(O)[C@]([C@H]4O7)(c(c78)c(ccc8O)C3)CC2)C1;0;Smiles;;Property;classPsub
669;pgps670;[C@@]([C@@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(=O)O)O2)C=C3)([C@@H]3[C@H]4C5)(CCN4C)c(c5ccc6O)c6O1;0;Smiles;;Property;classPsub
670;pgps671;O=NN(C(N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O)=O)C;0;Smiles;;Property;classPsub
671;pgps672;c1c(C(O[C@@H](c2cc(OC)c(OC)c(OC)c2)N3C(C)=O)=N3)ccc(N(C)C)c1;0;Smiles;;Property;classPsub
672;pgps673;OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](c2c(OC=C(c3ccc(O)cc3)C4=O)c4ccc2O)O1)O)O)O;0;Smiles;;Property;classPsub
673;pgps674;Oc1c(C(=O)C=C(c2ccc(O)cc2)O3)c3cc(O)c1;0;Smiles;;Property;classPsub
674;pgps675;O=C1C(C(=O)Oc2c3c(OC)cc4c2[C@@H]5[C@H](OC=C5)O4)=C3CC1;0;Smiles;;Property;classPsub
675;pgps676;c1c(N([C@H]2CCN(CCc3ccccc3)CC2)C(CC)=O)cccc1;0;Smiles;;Property;classPsub
676;pgps677;N[C@H](C(N[C@@H](CC(O)=O)C(O)=O)=O)C;0;Smiles;;Property;classPsub
677;pgps678;COC([C@@H]1C(=O)C=C(Nc2ccc(C#N)cc2)C[C@H]1C)=O;0;Smiles;;Property;classPsub
678;pgps679;c1c([C@@H]2C([C@H]([C@H]3[C@]([C@](C#CC)(O)CC3)(C)C2)CC4)=C(CCC5=O)C4=C5)ccc(N(C)C)c1;0;Smiles;;Property;classPsub
679;pgps680;c1c(C2(C(=O)N(COC)C(=O)N(COC)C2=O)c3ccccc3)cccc1;0;Smiles;;Property;classPsub
680;pgps681;c1c(C2(c3ccccc3)C(=O)NC(=O)N(COC)C2=O)cccc1;0;Smiles;;Property;classPsub
681;pgps682;NC(N(C)CC1=O)=N1;0;Smiles;;Property;classPsub
682;pgps683;O=C1C(c2ccccc2)(CC)C(=O)NC(=O)N1;0;Smiles;;Property;classPsub
683;pgps684;c1c(c2c(c3ncn2)c(c(NCCN(C)C)cc3)C4=O)c4ccc1;0;Smiles;;Property;classPsub
684;pgps685;c1c(c2c([C@H]3N(C[C@H]4[C@H]([C@H](C(OC)=O)[C@@H](O)CC4)C3)CC2)[nH]5)c5ccc1;0;Smiles;;Property;classPsub
685;pgps686;Oc1c(c2c(c3ncn2)c(c(NCCN(C)C)cc3)C4=O)c4c(O)cc1;0;Smiles;;Property;classPsub
686;pgps687;c1c(C[C@H](NC(CNC([C@H](NC([C@H](Cc2ccc(O)cc2)N)=O)C)=O)=O)C(N[C@H](CC(C)C)C(O)=O)=O)cccc1;0;Smiles;;Property;classPsub
687;pgps688;Cc1ccc(C)c(NC(CC\C(=N/NC(c2c(cccc3)c3ccc2O)=O)\[C@H](C(c4ccc(O)cc4)=O)C)=O)c1;0;Smiles;;Property;classPsub
688;pgps689;Nc1c(ncn2CCOCP(O)(O)=O)c2ncn1;0;Smiles;;Property;classPsub
689;pgps690;C1[C@@]([C@@H]2[C@@H]([C@H]3[C@]([C@@H]([C@@H](CCC(NCCC[N+](CCCS(O)(=O)=O)(C)C)=O)C)CC3)(C)[C@@H](O)C2)[C@H](O)C4)(C)[C@@H]4C[C@H](O)C1;0;Smiles;;Property;classPsub
690;pgps691;c1c(S(Nc2cc(C)on2)(=O)=O)ccc(N)c1;0;Smiles;;Property;classPsub
691;pgps692;COC(Nc1[nH]c2c(cc([S@](c3ccccc3)=O)cc2)n1)=O;0;Smiles;;Property;classPsub
692;pgps693;c1c(C2=C(C#N)C(=O)N=C(SC)N2)ccc(C)c1;0;Smiles;;Property;classPsub
693;pgps694;O=C([C@@H](CCC(N[C@@H](CS[C@H]1[C@@H]([C@@H](c(c2c(C3=C(C(=O)CC3)C(=O)O2)c(OC)c4)c4O5)[C@@H]5O1)O)C(NCC(O)=O)=O)=O)N)O;0;Smiles;;Property;classPsub
694;pgps695;O=S1(CCN(\N=C\c2ccc([N+](=O)[O-])o2)[C@H](C)C1)=O;0;Smiles;;Property;classPsub
695;pgps696;n1c(SCC2=C(N(C(=O)[C@H]3NC([C@H](NC(N4CCN(CC)C(=O)C4=O)=O)c5ccc(O)cc5)=O)[C@H]3SC2)C(O)=O)n(C)nn1;0;Smiles;;Property;classPsub
696;pgps697;c1c([C@H](C(N[C@H]2[C@H]3N(C(C(=O)O)=C(C[n+]4ccc(C(N)=O)cc4)CS3)C2=O)=O)S(O)(=O)=O)cccc1;0;Smiles;;Property;classPsub
697;pgps698;CN(CCCN1c(cccc2)c2Sc(cccc3)c13)C;0;Smiles;;Property;classPsub
698;pgps699;C1C(C=C(C#N)C(=S)N2[C@@H]3O[C@@H]([C@H]([C@H](O)[C@H]3O)O)CO)=C2CCC1;0;Smiles;;Property;classPsub
699;pgps700;C1C(C=C(C#N)C(=S)N2[C@@H]3O[C@@H]([C@H]([C@H](O)[C@H]3O)O)CO)=C2CCCCC1;0;Smiles;;Property;classPsub
700;pgps701;OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](N2C(c3ccccc3)=C[C@H](c4ccccc4)[C@@H](C#N)C2=S)O1;0;Smiles;;Property;classPsub
701;pgps702;OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](N2C(C(=C(c3occc3)C(C(C)=O)=C2C)C#N)=S)O1)O)O)O;0;Smiles;;Property;classPsub
702;pgps703;O=C(O[C@@H]1[C@@H](COC(C)=O)O[C@@H](N2C(c3ccccc3)=C[C@H](c4ccco4)[C@@H](C#N)C2=S)[C@H](OC(C)=O)[C@H]1OC(C)=O)C;0;Smiles;;Property;classPsub
703;pgps704;[nH]1c(C(=S)NC=N2)c2nc1;0;Smiles;;Property;classPsub
704;pgps705;S=C=NCCc1ccccc1;0;Smiles;;Property;classPsub
705;pgps706;SC[C@@H](CNc1ccc(C(N[C@@H](CCC)C(OC)=O)=O)c(c2ccccc2)c1)N;0;Smiles;;Property;classPsub
706;pgps707;CN(CCC=C1c(cccc2)c2CCc(cccc3)c13)C;0;Smiles;;Property;classPsub
707;pgps708;CN(C[C@@H](CN1c(cccc2)c2CCc(cccc3)c13)C)C;0;Smiles;;Property;classPsub
708;pgps709;C#CCN([C@@H](Cc1ccccc1)C)C;0;Smiles;;Property;classPsub
709;pgps710;C[n+]1ccc(c2cc[n+](C)cc2)cc1;0;Smiles;;Property;classPsub
710;pgps711;c1n(CC(N[C@H]2[C@@H]3N(C(C(O)=O)=C(CSc4nnc(C)s4)CS3)C2=O)=O)nnn1;0;Smiles;;Property;classPsub
711;pgps712;c1c(\C=C(\[C@H]2OC([C@@H]([C@@H](C(C([C@@H]([C@H]([C@H](CCC[C@@](C)(O3)[C@@H]3C2)C)O)C)=O)(C)C)O)CCC)=O)/C)nc(C)s1;0;Smiles;;Property;classPsub
712;pgps713;CN[C@@H]1[C@H](CN(c2ccc3c(N(c4nccs4)C=C(C(=O)O)C3=O)n2)C1)OC;0;Smiles;;Property;classPsub
713;pgps714;c1c([P+](c2ccccc2)(c3ccccc3)C\C=C\CBr)cccc1;1;Smiles;;Property;classPsub
714;pgps715;CC[N+](Cc1ccccc1Br)(C)C;1;Smiles;;Property;classPsub
715;pgps716;C1P(c2ccccc2)(=O)C[C@H](C)C(=C(Cl)Cl)[C@H]1C;1;Smiles;;Property;classPsub
716;pgps717;ClC(C(NC1(C(NCc2c(F)cc(c3cccc(F)c3C(OC)=O)cc2)=O)CC1)=O)Cl;1;Smiles;;Property;classPsub
717;pgps718;ClC(C(NC1(C(NCc2c(F)cc(c3cccc(F)c3C(OC)=O)cc2)=O)CC1)=O)(F)F;1;Smiles;;Property;classPsub
718;pgps719;ClC(C(NC1(C(N[C@@H](c2c(F)cc(c3cccc(F)c3C(OC)=O)cc2)C)=O)CC1)=O)(F)F;1;Smiles;;Property;classPsub
719;pgps720;c1c(Nc2c(cccc3)c3nc(c(C(Nc4ccc(S(Nc5cc(C)on5)(=O)=O)cc4)=O)ccc6Cl)c26)ccc(S(N)(=O)=O)c1;1;Smiles;;Property;classPsub
720;pgps721;C1C(NC(NS(c2ccc(CCNC(c3cc(Cl)ccc3OC)=O)cc2)(=O)=O)=O)CCCC1;1;Smiles;;Property;classPsub
721;pgps722;Cc1c(c2n(c3ccc(Cl)cc3)c(S(C)(=O)=O)c(C(NN4CCCCC4)=O)n2)ccc(Cl)c1;1;Smiles;;Property;classPsub
722;pgps723;N(C(C)(C)N(c1ccc(OCc2cccc(C(N(C)C)=O)c2)c(Cl)c1)C(N)=N3)=C3N;1;Smiles;;Property;classPsub
723;pgps724;c1c(Cn2c(CN3CCN(c4cccc(Cl)c4)C(=O)C3)cnc2)ccc(C#N)c1;1;Smiles;;Property;classPsub
724;pgps725;c1c(SC[C@H](Nc2c(cc(S(NC(c3ccc(N4CCN(Cc5ccccc5c6ccc(Cl)cc6)CC4)cc3)=O)(=O)=O)cc2)[N+](=O)[O-])CCN(C)C)cccc1;1;Smiles;;Property;classPsub
725;pgps726;c1c(C(CCN2CC[C@](c3ccc(Cl)cc3)(O)CC2)(c4ccccc4)C(NC)=O)cccc1;1;Smiles;;Property;classPsub
726;pgps727;OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](c2ccc(Cl)c(Cc3ccc(OCC)cc3)c2)O1)O)O)O;1;Smiles;;Property;classPsub
727;pgps728;FC(C(NC1(C(N[C@@H](c2c(F)cc(c3cccc(Cl)c3C(OC)=O)cc2)C)=O)CC1)=O)(F)F;1;Smiles;;Property;classPsub
728;pgps729;C1N(c2ccc(N3C[C@H](CNC(c4ccc(Cl)s4)=O)OC3=O)cc2)C(=O)COC1;1;Smiles;;Property;classPsub
729;pgps730;OCC([C@@]1([C@](C[C@H](O)[C@]2(F)[C@@H]3CCC(=C4)[C@@]2(C=CC4=O)C)(C)[C@H]3C[C@H]1O)O)=O;1;Smiles;;Property;classPsub
730;pgps731;C1C(N2c(cc(N3CCN[C@@H](C)C3)c(F)c4C)c4C(=O)C(C(O)=O)=C2)C1;1;Smiles;;Property;classPsub
731;pgps732;O[C@@H]1C(=NC(C)=C(CCN2CC[C@@H](c3c(ccc(F)c4)c4on3)CC2)C5=O)N5CCC1;1;Smiles;;Property;classPsub
732;pgps733;c1c(F)c(C(C[C@](c2ccccc2)(CCCN)N3C(N(C)C)=O)=N3)cc(F)c1;1;Smiles;;Property;classPsub
733;pgps734;c1c(F)c(C2=C[C@@](CCCNCC(F)F)(c3ccccc3)N(C(N(C)C)=O)C2)cc(F)c1;1;Smiles;;Property;classPsub
734;pgps735;c1c(F)c(C2=C[C@](c3ccccc3)(CC[C@H](C(F)F)N)N(C(N(C)C)=O)C2)cc(F)c1;1;Smiles;;Property;classPsub
735;pgps736;n1c(ccc(c2[nH]c(C(C)(C)C)nc2c3ccc(F)cc3)n4)c4n(C(C)(C)C)c1N;1;Smiles;;Property;classPsub
736;pgps737;[C@@H](C[C@@H](OC(c1ccc(F)cc1)c2ccc(F)cc2)C3)(CC4)N([C@@H]34)C;1;Smiles;;Property;classPsub
737;pgps738;FC(CC(NC1(C(NCc2c(F)cc(c3cccc(F)c3C(OC)=O)cc2)=O)CC1)=O)(F)F;1;Smiles;;Property;classPsub
738;pgps739;FC(C(NC1(C(N[C@H](c2c(F)cc(c3cccc(F)c3C(OC)=O)cc2)C)=O)CC1)=O)(F)F;1;Smiles;;Property;classPsub
739;pgps740;FC(C(NC1(C(N[C@@H](c2c(F)cc(c3cccc(F)c3c4nn(C)nn4)cc2)C)=O)CC1)=O)(F)F;1;Smiles;;Property;classPsub
740;pgps741;FC(C(NC1(C(N[C@@H](c2c(F)cc(c3cccc(F)c3c4nc(C)no4)cc2)C)=O)CC1)=O)(F)F;1;Smiles;;Property;classPsub
741;pgps742;c1c(C(CCCN2CC[C@]3(N(c4ccccc4)CN(CCc5ccc(N=[N+]=[N-])c(I)c5)C3=O)CC2)=O)ccc(F)c1;1;Smiles;;Property;classPsub
742;pgps743;CCC(C(O[C@@H]1[C@H]2C(C=C[C@H](C)[C@@H]2CC[C@H](C[C@H](CC(=O)O)O)O)=C[C@H](C)C1)=O)(C)C;1;Smiles;;Property;classPsub
743;pgps744;C1[N+]([C@H]2C[C@@H]3[C@@](CC[C@@H]4[C@@H]3CC[C@@H]5[C@@]4(C[C@H](N6CCCCC6)[C@@H](OC(C)=O)C5)C)(C)[C@H]2OC(C)=O)(C)CCCC1;1;Smiles;;Property;classPsub
744;pgps745;CC[C@@H](C(O[C@@H]1[C@H]2C(C=C[C@H](C)[C@@H]2CC[C@H](C[C@H](CC(=O)O)O)O)=C[C@H](C)C1)=O)C;1;Smiles;;Property;classPsub
745;pgps746;CC[C@@H](C(O[C@@H]1[C@H]2C(C=C[C@H](C)[C@@H]2CC[C@H](C[C@H](CC(=O)O)O)O)=C[C@@H](O)C1)=O)C;1;Smiles;;Property;classPsub
746;pgps747;C1[C@H](N(C)[C@@H]2C1)[C@@H](C(OC)=O)[C@@H](OC(c3ccccc3)=O)C2;1;Smiles;;Property;classPsub
747;pgps748;C1=C(c2c(cc(OC)c(OC)c2OC)CC[C@@H]3NC(OCC)=O)C3=CC(=O)C(OC)=C1;1;Smiles;;Property;classPsub
748;pgps749;C1=C(c2c(cc(OC)c(OC)c2OC)CC[C@@H]3N)C3=CC(=O)C(OC)=C1;1;Smiles;;Property;classPsub
749;pgps750;C1=C(c2c(cc(OC)c(OC)c2OC)CC[C@@H]3NC(C)=O)C3=CC(=O)C=C1;1;Smiles;;Property;classPsub
750;pgps751;Nc1c(c(C)c(CNc2cc(c(OC)c(OC)c2)OC)cc3)c3nc(N)n1;1;Smiles;;Property;classPsub
751;pgps752;c1c(c2c([C@@H]3N(C[C@@H]4[C@@H]([C@H](C(OC)=O)[C@@H](OC)[C@H](OC(c5cc(OC)c(OC)c(OC)c5)=O)C4)C3)CC2)[nH]6)c6cc(OC)c1;1;Smiles;;Property;classPsub
752;pgps753;COc1cccc(CCc2ccccc2NCc3cc(OC)cc(OC)c3)c1;1;Smiles;;Property;classPsub
753;pgps754;COc1cccc(CCc2ccccc2NCc3cc(OC)c(OC)cc3)c1;1;Smiles;;Property;classPsub
754;pgps755;COc1c(cc2c(CCN(CCCC(c(cccc3OC)c3CC4)=C4)C2)c1)OC;1;Smiles;;Property;classPsub
755;pgps756;COc1c(cc2c(CCN(CCCC(c(cc(OC)cc3)c3CC4)=C4)C2)c1)OC;1;Smiles;;Property;classPsub
756;pgps757;COc1c(cc2c(CCN(CCC[C@H]3c(cc(OC)cc4)c4CCC3)C2)c1)OC;1;Smiles;;Property;classPsub
757;pgps758;COc1c(cc2c(CCN(CCC[C@H]3c(cccc4OC)c4CCC3)C2)c1)OC;1;Smiles;;Property;classPsub
758;pgps759;COc1c(cc2c(CCN(CC\C=C(\c(cc(OC)cc3)c3CC4)/C4)C2)c1)OC;1;Smiles;;Property;classPsub
759;pgps760;C([C@]1(CC)[C@H]([C@](c2c(cc(OC)c([C@]3(c([nH]c4c5cccc4)c5CCN(C[C@H]6C3)C[C@](CC)(O)C6)C(OC)=O)c2)N7C=O)(CC8)[C@@H]7[C@](C(OC)=O)(O)[C@@H]1OC(C)=O)N8C9)=C9;1;Smiles;;Property;classPsub
760;pgps761;COc1ccc2c(c([C@H]([C@@H]3C[C@H]4[C@H](C=C)CN3CC4)O)ccn2)c1;1;Smiles;;Property;classPsub
761;pgps762;C1[C@H](C=Nc2c(cc(OC)c(OCCCOc3c(cc4c(N=C[C@@H]5N(CC(=C)C5)C4=O)c3)OC)c2)C6=O)N6CC1=C;1;Smiles;;Property;classPsub
762;pgps763;CCN(C(Nc1ccc(OC[C@@H](CNC(C)(C)C)O)c(C(C)=O)c1)=O)CC;1;Smiles;;Property;classPsub
763;pgps764;CC(NC[C@H](COc1ccc(NC(NC2CCCCC2)=O)cc1)O)(C)C;1;Smiles;;Property;classPsub
764;pgps765;COc1cccc(CCc2ccccc2OCc3cc(OC)cc(OC)c3)c1;1;Smiles;;Property;classPsub
765;pgps766;c1c(CCc2ccccc2OCc3cc(OC)cc(OC)c3)cccc1;1;Smiles;;Property;classPsub
766;pgps767;c1c(CCc2ccccc2OCc3ccc(OC)cc3)cc(OC)cc1;1;Smiles;;Property;classPsub
767;pgps768;c1c(CCc2ccccc2OCc3ccccc3OC)cc(OC)cc1;1;Smiles;;Property;classPsub
768;pgps769;c1c(C2=C3C(Oc4c2ccc(N(C)C)c4)=CC(=[N+](C)C)C=C3)cccc1;1;Smiles;;Property;classPsub
769;pgps770;CCN(c1cc2c(C(=C3C(=CC(=[N+](CC)CC)C=C3)O2)c4ccccc4C(O)=O)cc1)CC;1;Smiles;;Property;classPsub
770;pgps771;COc1c(c(cc([C@@H]2c(cc3c(OCO3)c4)c4[C@@H](O[C@H]5[C@@H]([C@H]([C@H]6[C@@H](CO[C@@H](C)O6)O5)O)O)[C@@H](COC7=O)[C@@H]27)c1)OC)O;1;Smiles;;Property;classPsub
