SMILES	SMR_VSA6	C-024	BELi0	RASA	VSA_EState5	GATS2c	SLogP_VSA3	MATS1dv	H-047	SaasC	AATS5dv	Mor08u	HATS2u	ATSC2dv	GATS2s	GATS7se	Mor19m	observed	predicted
NCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	-0.42	0.19	0.14	-1.54	-0.56	-0.04	0.45	-1.22	0.07	0.01	0.77	-0.48	-0.42	-0.52	0.61	-0.14	-0.38	0.0	0.0
Cc1cccc(Nc2ccccc2C(=O)O)c1C	-0.52	1.02	0.14	0.0	-0.47	-1.19	-1.04	0.41	-0.39	1.5	0.02	-0.09	-0.08	-0.01	-1.28	0.03	-0.8	0.0	0.0
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	-0.42	-0.92	-0.71	-0.62	-0.32	-0.63	0.31	0.14	-0.7	-0.7	-0.4	-0.98	-0.43	-0.25	-0.34	-0.42	0.79	0.0	0.0
NC(Cc1cnc[nH]1)C(=O)N1CCCC1C(=O)O	-0.42	-0.92	0.16	-0.74	-0.63	-0.35	0.46	-0.29	-0.86	-0.29	0.47	-0.77	0.06	-0.25	-0.76	0.44	0.14	0.0	0.0
O=c1[nH]cc(F)c(=O)[nH]1	-0.93	-0.92	2.85	-2.02	-0.5	-1.01	-1.04	-1.27	-1.48	-1.23	5.13	-1.11	-0.27	-0.54	0.22	-1.55	-1.05	0.0	0.0
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C=O)CC21	-0.93	-0.37	-0.71	0.26	0.68	-0.67	0.01	0.91	-1.01	0.99	-0.34	-0.23	-0.3	0.48	-0.51	1.06	0.64	0.0	0.0
O=C(O)c1ccccc1O	-0.93	0.19	-0.71	-1.8	-0.65	-1.34	-1.04	-1.39	-0.86	-0.84	-0.45	-1.12	-0.01	-0.36	-0.69	-2.05	-0.45	0.0	0.0
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C	0.55	0.47	0.28	0.75	-0.04	2.8	-0.38	1.71	0.69	0.68	-0.46	-0.74	0.15	0.59	-0.43	-1.31	-0.29	1.0	1.0
Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1	-0.93	1.02	0.16	0.51	-0.04	0.62	-1.04	-0.69	-0.24	0.9	0.86	-0.88	0.04	-1.2	1.55	0.72	-0.55	0.0	0.0
C/C=C(\C=O)CSC	0.0	-0.92	-0.71	0.64	0.34	0.36	-0.59	0.46	-0.55	-0.7	-1.16	-0.16	1.83	-0.38	-0.01	-2.05	-0.17	0.0	0.0
C#CC1(O)C=CC2C3CCC4=CC(=O)CCC4C3C(=C)CC21C	-0.93	-0.92	-0.71	0.19	2.09	-0.94	-0.59	0.26	-0.7	-0.7	-0.59	-0.35	-0.45	-0.3	-0.62	-0.17	0.29	0.0	0.0
COc1ccc([N+](=O)[O-])cc1	-0.38	0.19	0.19	-1.05	0.24	1.1	-1.04	-0.0	-0.39	-0.33	0.24	-0.72	2.59	-0.34	-0.93	1.61	-0.62	1.0	1.0
N=C(N)N=C(N)NCCc1ccccc1	-0.42	0.47	0.16	0.26	-0.09	-2.11	-0.44	-0.38	-0.39	-0.05	-0.42	0.04	-0.03	-0.58	-1.57	0.65	-0.24	1.0	1.0
Oc1ccc2c3c1OC1C(O)C=CC4C(C2)NCC[C@]341	-0.42	-0.37	0.14	-0.41	0.5	-0.21	0.07	-0.42	-0.08	1.03	-0.21	-0.68	-0.03	-0.16	0.1	1.17	0.53	0.0	1.0
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C	0.69	2.41	0.23	0.38	-0.52	-0.19	1.95	0.37	2.56	1.1	0.33	2.21	-0.76	0.1	-0.38	-0.07	-0.61	0.0	0.0
O=C(O)CC1CCCN1	-0.42	-0.92	0.14	-1.12	-0.37	-1.21	-0.59	-0.63	-1.01	-0.7	-0.48	-0.11	0.94	-0.59	-1.42	-2.05	0.09	0.0	0.0
CC1=CC[C@@]23C(C)CCC(C(C)C)C2C13	-0.93	-0.92	-2.66	1.29	2.25	0.37	-1.04	1.75	-1.32	-0.7	-1.14	0.51	0.11	-0.28	0.49	-0.37	0.92	0.0	0.0
COc1c(O)c(C)c(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(O)c1OC	0.18	-0.92	-0.72	0.69	0.12	0.53	-0.44	0.92	0.38	0.16	-0.74	2.13	-0.85	-0.09	0.22	-0.69	1.69	0.0	0.0
CN[C@@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@H]1OC	1.57	-0.37	0.16	-0.4	-0.31	0.07	-0.6	0.13	0.69	-0.21	0.96	-0.49	-0.12	0.22	-0.46	-0.12	-1.16	1.0	1.0
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1	-0.42	-0.92	-0.71	-0.46	-0.03	-0.05	0.74	0.35	-0.39	-0.7	-0.36	-0.38	-0.55	0.74	-0.06	-0.15	1.28	0.0	0.0
CCC1CCC2C3CCC4CCCC[C@@]4(C)C3CC[C@@]12C	-0.93	-0.92	-2.68	1.29	2.45	0.22	-1.04	1.19	-1.48	-0.7	-1.09	0.84	-0.36	-0.28	0.91	-0.01	1.66	0.0	0.0
CC1=CC(=O)CC(C)(C)C1COC1OC(CO)C(O)C(O)C1O	0.1	-0.92	-0.71	-1.41	-0.02	0.16	0.29	-0.61	-0.08	-0.7	-0.39	0.5	-0.34	-0.97	0.85	0.3	0.15	0.0	0.0
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1	0.68	1.02	0.15	1.12	0.11	2.43	-1.04	0.23	0.85	0.99	-0.12	-0.79	-0.03	-0.97	1.53	0.46	-0.57	1.0	1.0
CC(C)(C)[C@@H](O)/C=C\c1ccc2c(c1)OCO2	-0.4	-0.09	-0.72	0.07	0.67	0.37	-1.04	0.51	-0.55	0.65	-0.34	0.22	0.14	-0.09	0.97	-0.5	0.27	0.0	0.0
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	0.68	1.02	2.85	0.7	-0.16	1.69	0.54	0.41	1.16	1.16	0.11	-0.22	-0.3	-0.27	-0.58	0.49	-0.44	1.0	1.0
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	-0.93	1.3	0.36	0.49	0.64	0.43	0.79	0.68	0.38	2.85	0.44	0.49	-0.36	0.72	0.84	0.48	0.16	0.0	0.0
C=C/C(C)=C/CC=C(C)C	-0.93	-0.92	-2.68	1.29	-0.04	0.55	-1.04	0.63	-0.7	-0.7	-1.02	0.54	0.43	-0.94	0.28	1.46	0.1	0.0	0.0
CCCC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)c(C(C)=O)c1	0.51	-0.09	0.14	0.29	0.03	0.21	-0.59	0.61	-0.08	0.02	0.01	0.48	-0.17	0.19	-0.01	-0.24	-0.32	0.0	1.0
CCN(CC)C(=O)SC	0.57	-0.92	0.14	0.66	-0.04	0.48	-1.04	1.38	-0.39	-0.7	-1.27	-0.55	1.26	-0.21	-0.1	-2.05	0.27	1.0	1.0
Clc1ccc(CS[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1	-0.93	1.02	0.16	0.97	0.36	1.45	0.11	-0.64	0.38	1.64	0.09	-0.42	-0.04	-1.39	1.7	-0.35	-0.42	0.0	0.0
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1	-0.42	1.3	0.14	-0.15	-0.46	-0.91	-0.44	-0.42	0.38	0.19	-0.31	-0.28	-0.56	-0.48	-0.27	0.15	-0.93	1.0	1.0
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1	0.6	1.58	0.14	1.08	-0.04	0.64	-1.04	0.65	1.16	3.62	0.16	0.53	-0.54	0.8	0.83	0.08	-0.26	0.0	1.0
C=C[C@@]1(C)CCC(C(=C)C)O1	-0.93	-0.92	-0.72	1.16	-0.04	0.87	-0.6	1.22	-0.55	-0.7	-1.14	-0.3	0.34	-0.43	0.73	-1.88	-0.47	0.0	0.0
Clc1ccc([C@@H](Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1	-0.93	0.74	0.16	0.98	-0.04	1.81	0.63	-0.77	0.23	1.34	0.59	-0.37	-0.05	-1.7	3.17	-0.41	-2.0	0.0	0.0
COC[C@]1(O)C2C[C@@]3(C(C)CC[C@]3(O)[C@@]13COC3=O)C(O)C(=O)O2	0.65	-0.92	-0.7	-1.29	-0.89	-0.01	1.18	0.01	-0.08	-0.7	0.15	-0.25	-0.36	0.43	0.1	0.68	-0.02	0.0	0.0
CSCCC(NC=O)C(=O)O	0.0	-0.92	0.14	-1.35	-0.16	-0.65	-0.14	-0.12	-0.55	-0.7	-0.17	-0.3	0.48	0.18	-0.81	1.82	-0.16	0.0	0.0
COc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1	-0.38	1.3	-0.72	0.33	0.18	-0.22	-1.04	-0.64	0.23	0.68	-0.16	-0.58	0.11	-0.93	0.21	-1.18	-0.0	1.0	1.0
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1	-0.42	-0.09	-0.71	0.2	0.02	-0.54	-0.59	0.93	-0.7	0.99	-0.71	-0.16	-0.09	-0.03	-1.07	-1.39	-0.05	0.0	0.0
O=C(O)[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@H]1O	-0.93	0.74	-0.7	-2.44	-1.76	-0.32	-0.15	-1.57	0.07	-1.7	2.42	-0.96	-0.56	-0.83	0.45	-0.11	-2.05	0.0	0.0
CCOCC	0.1	-0.92	-0.72	0.8	-0.04	2.24	-0.6	-0.07	-0.86	-0.7	-1.29	-0.04	2.87	-0.82	3.57	0.54	-0.27	0.0	0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1	-0.42	-0.92	-0.73	0.68	-0.04	-0.54	-1.04	0.69	-0.24	-0.7	-0.84	0.54	-0.21	-0.88	0.63	-0.47	0.39	1.0	0.0
COc1ccc(C(=O)C(C)N2CCCC2)cc1	0.64	0.19	0.14	0.59	0.42	1.46	-1.04	0.62	0.38	0.13	-0.43	-0.42	0.13	-0.38	0.01	-1.0	-0.32	1.0	1.0
CC(=O)CC(c1ccccc1)c1c(O)oc2cc(O)ccc2c1=O	-0.93	1.3	-0.71	-0.82	-0.65	-1.29	-0.59	-0.14	-0.24	-0.6	1.34	-0.91	-0.17	-0.08	-0.42	0.89	-0.9	0.0	0.0
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	-0.93	1.3	0.28	1.18	0.74	0.86	-0.43	0.74	0.07	2.22	0.88	-1.32	0.2	-0.03	0.97	0.39	-1.09	0.0	0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1	2.68	2.96	0.19	0.31	-1.01	0.75	0.74	0.18	3.18	0.79	0.51	0.51	-0.67	0.13	-0.93	-0.04	0.13	0.0	0.0
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O	-0.42	0.19	0.16	0.66	0.01	0.88	0.83	0.93	0.23	1.42	0.12	-0.56	0.01	0.14	-0.39	0.28	0.71	0.0	1.0
c1ccc(C2(c3ccccc3)C[C@H]2C2=NCCN2)cc1	0.09	1.85	0.15	1.16	0.75	0.44	-0.53	-0.1	0.69	0.81	0.1	-0.93	-0.02	-0.79	2.09	0.75	-0.19	1.0	1.0
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C	0.54	1.3	0.14	0.56	0.55	-0.38	-0.59	0.19	1.16	0.36	-0.17	0.93	-0.55	-0.12	-0.45	0.22	0.03	0.0	1.0
O=C(O)CNCC(=O)O	0.09	-0.92	0.14	-3.22	-1.02	-0.75	-0.14	-1.18	-0.86	-0.7	1.23	-0.56	0.69	-0.63	-0.84	3.53	-0.46	0.0	0.0
CN1[C@H]2CC[C@@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2	-0.38	0.19	0.15	0.64	-0.13	0.35	-0.6	0.4	0.07	-0.35	-0.14	-0.29	-0.02	-0.04	-0.73	0.62	-0.14	1.0	1.0
CN1CC(C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21	0.64	1.3	0.15	0.25	-1.79	0.31	1.95	0.38	1.47	1.03	0.64	-0.23	-0.55	1.19	-0.52	0.98	-0.41	0.0	0.0
CCCCCCCC/C=C\CCCCCCCC(=O)O	-0.93	-0.92	-0.71	0.3	-0.35	-1.42	-0.59	-0.46	-1.17	-0.7	-0.97	1.36	-0.26	-0.59	-1.35	-0.39	1.4	0.0	0.0
CCNc1nc(NC(C)C)nc(SC)n1	0.89	-0.92	0.17	0.9	0.54	-1.3	-1.04	2.28	-0.55	0.35	-0.52	-0.05	0.85	1.4	-0.59	1.05	-0.9	0.0	0.0
CN(C)c1ccc(C2=C3C4=C(CCC3[C@@H]3CC[C@@](O)(/C=C/CO)[C@@]3(C)C2)CC(=O)CC4)cc1	1.06	0.19	0.14	0.15	0.52	-0.06	-0.59	0.45	0.69	0.59	-0.32	1.36	-0.59	-0.5	0.01	-0.04	0.45	0.0	1.0
CC[C@@H]1OC[C@@H](C)[C@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@@H](C)[C@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(O)C[C@H](C)C[C@@H](C)[C@H](O)[C@@]1(C)O	1.23	-0.92	0.14	0.46	-0.58	0.7	1.62	0.46	1.63	-0.7	-0.51	2.0	-0.95	0.54	1.09	-0.19	1.75	0.0	0.0
NC(CS/C(Cl)=C(/Cl)C(Cl)=C(Cl)Cl)C(=O)O	-0.48	-0.92	0.14	-0.1	-0.54	-0.63	-0.59	-1.35	-1.01	-0.7	0.47	-0.54	0.21	-0.36	-0.77	0.74	-0.81	0.0	0.0
CCC(=O)OCc1ccccc1	-0.93	0.47	-0.71	0.5	-0.11	0.35	0.47	0.23	-0.39	-0.15	0.06	-0.65	0.54	-0.41	-0.27	-0.38	-0.48	0.0	0.0
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1	-0.38	0.19	2.85	-0.41	-0.63	-0.66	0.47	0.33	0.54	1.81	0.22	-0.63	-0.61	0.45	-0.2	-0.7	-1.25	0.0	0.0
CC(=O)Oc1ccccc1C(=O)O	-0.93	0.19	-0.71	-1.09	-0.77	-0.99	-0.59	0.19	-0.86	-0.67	0.99	-1.31	0.62	0.03	-0.95	0.86	-0.6	0.0	0.0
COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1	-0.38	1.3	2.86	-0.3	0.2	-0.04	1.09	-0.93	0.54	-0.86	1.48	-0.85	-0.11	1.5	-0.82	1.01	-0.93	1.0	0.0
CCC(=O)OCC1CCCO1	0.1	-0.92	-0.71	0.12	-0.11	0.7	0.29	0.31	-0.7	-0.7	-0.17	0.34	1.0	-0.47	-0.11	0.43	-0.11	0.0	0.0
C[C@H]1CCN(C(=O)C(CCCN=C(N)N)NS(=O)(=O)c2ccc3c(c2)C[C@@H](C)CN3)C(C(=O)O)C1	1.01	-0.09	0.16	-0.42	-0.61	-0.95	1.39	-0.62	0.23	0.3	0.3	0.75	-0.56	1.32	-1.0	0.86	0.41	0.0	0.0
C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1CC1C1=CC(=O)CC[C@@]13C	-0.93	-0.92	-0.71	0.02	2.57	-0.67	0.3	0.81	-1.32	-0.7	-0.65	-1.14	-0.37	0.06	-1.1	-0.04	1.81	0.0	0.0
CCC1(c2ccccc2)NC(=O)N(C)C1=O	-0.38	0.47	0.15	-0.0	-0.13	-0.44	-0.07	0.94	-0.24	-0.25	-0.25	-1.28	0.23	0.78	-0.55	-0.63	-0.49	0.0	0.0
CC(=O)c1ccccc1O	-0.93	0.19	-0.71	-0.3	-0.07	-1.08	-1.04	0.03	-0.86	-0.47	-0.92	-0.9	2.35	-0.44	-0.19	-2.05	-0.58	0.0	0.0
CCC(=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1	0.17	1.85	0.14	1.04	0.09	1.74	-0.08	0.85	1.16	0.46	-0.2	-0.3	-0.21	-0.16	0.03	0.38	-0.01	1.0	1.0
CCCCCCCCCC(=O)OCCc1scnc1C	-0.42	-0.92	0.15	0.73	-0.07	0.15	0.45	0.52	-1.17	0.51	-0.59	0.77	-0.07	-0.17	-0.44	0.18	0.26	0.0	0.0
CCCCCCCCC1CC(C(=O)O)C(=O)O1	-0.93	-0.92	-0.71	-0.7	-1.22	-0.89	0.3	0.42	-1.32	-0.7	-0.81	0.19	-0.09	0.77	-1.19	-0.07	0.57	0.0	0.0
C[C@@]12CCC3c4ccc(O)cc4CCC3C1CC(O)C2OC1OC(C(=O)O)C(O)C(O)C1O	-0.93	-0.09	-0.71	-1.6	-0.21	-0.62	0.89	-0.82	-0.08	0.75	-0.04	-0.11	-0.71	-0.56	-0.0	0.06	-0.34	0.0	0.0
CC1=C(/C=C/C(C)=C/C=C\C(C)=C\CO)C(C)(C)CCC1	-0.42	-0.92	-0.73	0.65	-0.04	-0.54	-1.04	0.69	-0.24	-0.7	-0.84	0.92	-0.27	-0.88	0.63	-0.47	0.17	0.0	0.0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC	1.62	-0.37	0.16	0.09	0.99	0.62	-0.44	0.72	0.23	1.4	-0.06	-0.36	0.04	-0.13	0.96	-1.26	-1.16	0.0	1.0
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	3.6	1.02	0.15	0.53	0.56	1.42	-0.59	0.19	2.4	1.61	-0.31	0.81	-0.5	-1.21	0.52	-0.02	-0.31	0.0	1.0
C=CCc1cc(OC)c2c(c1)OCO2	0.15	-0.37	-0.72	-0.04	0.96	1.47	-0.44	0.42	-0.24	1.05	-0.43	-0.47	0.93	-0.21	2.4	-0.32	0.12	0.0	1.0
CC(=O)[C@]1(O)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1	-0.93	0.19	0.14	-0.99	-2.06	-0.65	0.29	-0.21	-0.08	-1.59	1.24	-1.87	-0.55	0.51	0.1	0.02	-1.18	1.0	0.0
Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2CC1CCCCC1	-0.93	-0.92	0.16	0.07	0.5	-0.52	0.23	1.36	-0.7	-0.34	-0.03	0.07	0.24	1.82	-0.9	0.8	0.26	0.0	0.0
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1	1.56	2.41	2.85	0.63	0.69	0.74	0.17	0.18	2.25	1.43	-0.06	-0.35	-0.35	-0.67	-0.18	-0.94	-0.25	1.0	1.0
CC1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CCC(O)C(C)(C)C5CC[C@]43C)C2C1C	-0.93	-0.92	-0.73	0.91	1.76	-0.92	-1.04	1.56	-1.17	-0.7	-0.99	0.01	-0.74	0.29	0.13	-0.67	2.32	0.0	0.0
COC(=S)NCc1ccc(OC2OC(C)C(O)C(O)C2O)cc1	-0.38	0.19	0.14	-0.52	0.18	0.37	0.46	-0.64	0.54	0.07	0.07	-0.16	-0.19	-1.1	1.69	-0.38	-0.4	0.0	0.0
CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1	-0.42	-0.92	-0.71	-0.51	-0.03	-0.05	0.74	0.35	-0.39	-0.7	-0.36	-0.35	-0.6	0.74	-0.06	-0.15	0.01	0.0	0.0
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O	-0.93	1.58	-0.7	0.2	-0.11	-0.83	-1.04	0.33	-0.08	0.03	0.4	-0.55	-0.06	0.84	-0.55	-0.11	-0.91	0.0	0.0
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O	-0.93	-0.09	-0.73	-0.05	1.11	-1.51	-0.44	0.09	-0.86	1.02	-0.79	0.24	-0.29	-0.45	-0.37	0.46	0.27	1.0	1.0
NC(=O)CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O	-0.93	0.19	0.14	-1.72	-1.34	-1.06	0.9	-0.89	-0.55	-0.28	1.12	-0.72	-0.39	-0.78	-0.63	0.4	-0.51	0.0	0.0
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12	-0.93	1.02	-0.71	-1.31	-0.63	-0.58	-1.04	-1.02	-0.39	-1.09	1.81	-1.42	-0.96	-0.17	0.02	-0.51	-1.87	0.0	0.0
CCCNC1CCc2nc(N)sc2C1	0.03	-0.92	0.15	0.65	-0.04	-1.13	0.16	0.39	-1.01	1.09	-0.73	0.02	0.41	-0.29	0.46	-0.2	0.12	0.0	0.0
CCCCCOc1ccc2nc3ccc(=O)cc-3oc2c1	-0.42	0.74	0.15	0.26	0.54	0.58	-1.04	0.95	-0.24	0.34	0.57	-0.6	0.11	1.05	-0.18	0.11	-1.07	1.0	1.0
CC(O)C(NC(=O)CN)C(=O)O	-0.42	-0.92	0.14	-1.95	-0.92	-0.44	-0.14	-0.6	-0.86	-0.7	0.35	-0.27	0.18	-0.21	-0.09	0.15	0.15	0.0	0.0
CCCCCCCCCCCCCCCCCCCC(O)CC(O)CCCCCCC	-0.93	-0.92	-0.73	0.81	-0.04	-0.49	-1.04	-1.15	-1.17	-0.7	-1.03	3.81	-0.58	-1.19	0.68	0.33	2.07	0.0	0.0
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)C)cn2)nc(-c2ccnc(-c3nn[nH]n3)c2)nc1OCCO	1.02	1.3	0.36	0.4	0.17	0.91	-0.1	-0.04	0.85	0.22	1.99	1.17	-0.51	1.96	0.46	0.63	-1.63	0.0	0.0
C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O	-0.93	-0.92	-0.71	0.09	1.17	-0.98	-0.59	0.36	-1.17	-0.7	-0.89	0.97	-0.31	-0.72	-0.38	0.07	1.17	1.0	0.0
CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)[C@@H]1c1cccc([N+](=O)[O-])c1	0.14	0.19	0.19	-0.26	-1.35	0.26	0.74	0.8	-0.08	-0.53	1.05	0.27	-0.07	1.08	-0.91	0.07	-0.52	0.0	0.0
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl	-0.0	1.02	0.14	-0.07	-0.89	-0.19	0.9	-0.74	-0.08	0.74	1.27	0.1	-0.07	-1.05	-0.74	0.07	-1.08	0.0	0.0
O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1	2.51	0.19	0.15	0.62	0.56	0.9	-0.14	0.28	1.0	-0.1	-0.53	0.34	-0.47	0.42	-0.57	-0.54	0.1	1.0	1.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21C	-0.93	-0.92	-0.71	0.21	2.59	-0.96	-0.59	0.28	-1.32	-0.7	-0.8	0.07	-0.35	-0.52	-0.61	0.16	1.37	0.0	0.0
CCC(=O)C(=O)O	-0.93	-0.92	-0.71	-2.33	-1.01	-0.63	-0.14	0.7	-1.48	-0.7	-1.29	-0.64	2.13	0.38	-0.59	-0.33	0.1	0.0	0.0
CN(C)CC/C=C1/c2ccccc2COc2ccccc21	0.68	1.3	0.14	1.11	0.41	2.11	-0.42	0.52	1.47	1.82	-0.13	0.11	-0.03	-0.4	2.03	-0.43	-0.74	1.0	1.0
CCOC(=O)n1ccn(C)c1=S	-0.42	-0.92	0.16	0.56	-0.04	-0.11	0.06	1.25	-0.7	-0.7	-0.65	-0.16	1.18	0.3	-0.62	-1.28	-0.41	0.0	0.0
SCCCCCCS	-0.03	-0.92	-2.78	1.29	0.91	-0.2	-1.04	-1.66	-0.86	-0.7	-1.2	-0.47	0.77	-0.69	3.86	0.87	0.09	0.0	0.0
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)CNC(=O)/C(=C\c2ccccc2)N(C)C1=O	0.68	0.47	0.15	0.22	-0.79	0.76	0.75	0.79	1.0	-0.31	0.7	-0.2	-0.44	0.74	-0.5	0.99	0.56	0.0	0.0
FC(F)(F)c1cccc(N2CCNCC2)c1	1.49	0.19	2.86	1.06	-0.04	0.75	-0.46	-0.26	0.38	-0.66	0.58	-0.45	0.56	1.06	-1.49	2.35	-0.06	1.0	1.0
COc1ccc(CN2CCNCC2)c(OC)c1OC	2.77	-0.37	0.14	0.63	0.94	2.21	-0.43	0.53	1.78	1.04	-0.47	-0.29	0.2	-0.49	3.01	-0.21	-0.32	0.0	1.0
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2	-0.93	0.47	0.28	1.25	0.75	0.61	-0.43	0.47	-0.39	2.77	0.96	-0.79	0.25	-0.01	1.07	0.15	-0.04	0.0	0.0
CCCO	-0.42	-0.92	-0.73	-0.43	-0.04	-0.51	-1.04	-1.93	-1.17	-0.7	-1.29	-0.44	2.82	-0.65	1.4	4.97	-0.13	0.0	0.0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2	1.28	0.19	0.14	0.01	0.7	1.34	0.01	0.82	1.16	1.99	0.44	-0.16	-0.25	0.25	0.27	-0.4	-0.82	0.0	1.0
CC(=O)Oc1cc(C(C)C)ccc1C	-0.93	-0.09	-0.71	0.54	0.35	-0.64	-0.59	1.68	-1.01	0.82	-0.56	-0.23	0.57	0.25	-1.1	-0.64	0.07	0.0	0.0
O=C(O)C1Cc2[nH]cnc2CN1	-0.93	-0.92	0.16	-1.49	-0.42	-0.62	0.62	-0.71	-1.01	0.29	0.33	-0.3	0.67	-0.69	-1.04	2.62	-0.08	0.0	0.0
C=CCOc1ccccc1OCC(O)CNC(C)C	0.61	0.19	0.14	0.53	0.55	1.4	-1.04	0.07	0.85	-0.01	-0.21	0.87	-0.19	-0.45	1.65	0.54	-0.37	0.0	1.0
COC1C=CC2=CCN3CCc4cc5c(cc4[C@@]23C1)OCO5	1.17	-0.37	0.14	0.29	0.78	0.98	0.52	0.31	0.54	1.72	-0.01	-1.0	0.1	-0.56	2.02	0.99	0.49	0.0	1.0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O	1.78	-0.92	0.15	0.19	-1.24	0.73	2.06	0.58	2.25	-0.7	-0.36	1.69	-0.97	0.91	0.68	-0.14	0.73	0.0	0.0
