SMILES	C-017	H-046	H-050	AATSC1dv	MATS4s	GATS3d	BELd0	nR_3_True_False_None_False	H6m	R7p	RDF030m	JGI2	JGI3	B02[N-O]	PNSA4	observed	predicted
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C	-0.25	0.22	-0.48	0.48	0.08	0.41	-0.64	-0.37	-0.58	0.34	-0.76	-0.0	-0.23	1.68	0.69	1	1
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O	-0.25	0.22	-0.13	0.27	-0.27	-0.8	-0.75	-0.37	-0.51	-0.06	-0.52	-0.58	-0.95	1.68	0.51	1	1
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O	-0.25	0.45	-0.48	0.18	-0.4	0.79	1.04	1.65	-0.67	-0.1	-0.55	0.62	0.03	-0.59	0.71	1	1
CC(C)C1=CC2=C(CCC2C)C(C)CC1	-0.25	0.97	-0.84	0.21	-1.29	0.66	-0.6	0.3	-0.68	0.14	-0.45	0.46	-0.11	-0.59	1.07	0	0
CCC(/C=C/C(C)C1CCC2C3=CCC4CC(OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CC[C@@]4(C)C3CC[C@@]21C)C(C)C	-0.25	2.17	2.73	-0.36	0.79	0.51	1.04	1.65	1.46	0.68	3.3	0.65	0.14	-0.59	-0.65	0	0
CCCCC/C=C\C=C/C(O)C/C=C\C/C=C/CCCC(=O)O	-0.25	0.52	-0.13	-0.72	0.1	-1.34	-1.04	-1.05	-0.13	-0.07	-0.38	-1.73	-1.57	-0.59	0.43	0	0
CC(=O)CO	1.34	-0.75	-0.48	-0.16	-1.29	-2.66	-1.04	-1.05	1.61	-0.78	-1.14	0.62	-2.76	-0.59	0.55	0	0
C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC	-0.25	1.12	0.23	0.4	0.26	0.22	1.04	-0.37	2.49	1.06	2.35	0.37	0.17	1.68	-0.1	1	1
COCCl	-0.25	-0.75	-0.84	-0.86	2.25	0.12	-3.0	-1.05	-5.85	-0.78	-0.76	0.62	-2.76	-0.59	0.68	0	0
Oc1ccc(C2Sc3cc(O)ccc3OC2c2ccc(OCCN3CCCCC3)cc2)cc1	-0.25	-0.6	-0.13	-0.19	-0.08	-0.8	-0.73	0.97	0.07	0.32	0.72	-0.86	-1.43	-0.59	-0.19	1	1
CCOc1ccc2nc3ccc(=O)cc-3oc2c1	-0.25	-0.75	-0.84	1.12	0.26	-1.2	-0.71	0.3	-0.57	-0.33	-0.95	-0.93	-1.19	-0.59	0.12	0	1
O=C(OC1CC2CC3CC(C1)N2CC3O)c1c[nH]c2ccccc12	-0.25	-0.75	-0.13	-0.06	0.3	-0.08	-0.6	-0.37	-0.28	-0.15	-0.01	-0.75	-0.38	-0.59	0.48	1	1
OCC1OC(O)C(O)C(O)C1O	-0.25	-0.75	0.95	-2.25	-0.01	0.13	-0.75	-1.05	-0.73	-0.68	-0.82	1.25	0.71	-0.59	-0.25	0	0
CC(=O)OC(C/C=C(\C)C(=O)O)C(C)C1CC(OC(C)=O)[C@]2(C)C3=CCC4C(C)(C)C(OC(C)=O)CC[C@@]4(C)C3=CC[C@]12C	1.34	1.42	-0.48	1.21	-0.12	1.6	1.23	1.65	1.59	0.94	1.27	1.24	1.06	-0.59	0.01	0	0
CC1=CC=C2C(C)(C)CC=C[C@@]12C	-0.25	0.3	-0.84	0.77	-0.74	1.66	1.06	0.3	-0.71	-0.6	-0.52	1.72	1.62	-0.59	1.0	0	0
C=C(C(=O)O)C1CC[C@]2(C)C=CC(=O)C(C)=C2C1	-0.25	0.22	-0.48	0.81	-0.62	0.91	1.02	0.3	-0.56	-0.07	-0.42	1.24	0.08	-0.59	0.35	0	1
CC1=C(C)C2CC1CC2O	-0.25	-0.07	-0.48	-0.03	-0.02	1.72	-0.58	0.3	-0.73	-0.75	-0.94	0.41	2.38	-0.59	0.95	0	0
CCCCCC/C=C\CCCCCCCCCCCC(=O)O	-0.25	1.72	-0.48	-0.78	0.18	-1.28	-1.04	-1.05	-0.26	-0.1	-0.07	-2.3	-2.1	-0.59	0.79	0	0
CCOP(=S)(OCC)SCSCC	-0.25	-0.75	-0.84	-1.26	-0.82	2.99	1.04	-1.05	-0.63	-0.06	1.37	0.1	-0.07	-0.59	0.55	1	1
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1	-0.25	1.12	-0.48	-0.9	0.13	0.18	-0.79	0.3	-0.58	0.83	-0.46	-1.44	-1.25	-0.59	1.05	1	1
C=C[C@@]1(C)CCC(=O)O1	-0.25	-0.75	-0.84	1.38	-0.3	0.16	1.02	-1.05	-0.73	3.28	-1.0	0.34	2.36	-0.59	0.57	0	0
CCCCCCCCC/C=C/CCCCC(=O)O	-0.25	1.12	-0.48	-0.67	0.13	-1.34	-1.04	-1.05	-0.38	-0.19	-0.5	-2.14	-1.92	-0.59	0.72	0	0
CCC(=O)C(=O)O	1.34	-0.52	-0.48	1.83	-4.39	-0.17	-0.85	-1.05	-0.73	-0.49	-1.05	2.16	-0.67	-0.59	0.08	0	0
C=C1C[C@]23C[C@@]1(O)CCC2[C@]12OC(=O)[C@](C)(C=CC1O)C2C3C(=O)O	-0.25	-0.22	0.23	0.31	-0.53	0.2	1.08	1.65	-0.05	0.17	0.4	1.03	1.86	-0.59	-0.21	0	0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2	-0.25	-0.6	-0.84	0.2	-0.05	0.07	-0.64	0.3	-0.54	0.41	-0.23	-0.58	-0.97	-0.59	0.54	1	1
c1ccc2ncccc2c1	-0.25	-0.75	-0.84	-0.42	-1.49	0.22	-0.73	-0.37	-0.73	-0.76	-1.16	-0.93	-1.71	-0.59	0.79	1	0
CC1=C(C(CO)CC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CC(=O)C5CC(OC6OC(COC7OCC(O)C(O)C7O)C(OC7OCC(O)C(O)C7O)C(O)C6O)CC[C@@]5(C)C4CC[C@@]3(C)C12	-0.25	0.97	3.8	-0.56	0.46	0.27	1.04	1.65	3.06	0.35	2.61	0.53	0.28	-0.59	-1.83	0	0
C[C@]12CO[C@](C)(O1)[C@@]13CC2CC[C@@]1(C)CCC3O	-0.25	0.07	-0.48	0.92	0.85	1.75	1.31	0.3	-0.66	-0.38	0.31	1.95	1.76	-0.59	0.9	0	0
CC(C)C(N)C(=O)N1CCCC1C(=O)NCC(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)O	-0.25	-0.3	2.37	0.48	-1.04	0.15	-0.71	-1.05	0.31	0.29	0.81	0.34	-0.33	1.68	-0.63	0	0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1	6.11	1.5	-0.13	0.13	1.1	0.69	1.02	0.3	0.74	0.06	0.55	0.26	0.74	-0.59	0.14	0	0
CC1OC2(CS1)CN1CCC2CC1	-0.25	-0.75	-0.84	0.15	-0.24	0.31	1.02	-1.05	-0.7	-0.47	-0.5	-0.16	-0.26	-0.59	0.88	1	1
CCCc1ccc2ccccc2n1	-0.25	-0.37	-0.84	0.59	-0.69	-0.73	-0.73	-0.37	-0.72	-0.35	-1.14	-0.98	-1.47	-0.59	0.85	1	0
CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	-0.25	-0.6	-0.48	1.63	0.72	-0.39	-0.43	-1.05	-0.64	-0.07	-0.29	0.14	0.57	1.68	0.54	1	1
CCN(CC)CC(=O)Nc1c(C)cccc1C	-0.25	-0.3	-0.48	0.83	0.16	0.83	-0.64	-0.37	-0.46	-0.16	-0.68	-0.04	0.38	1.68	0.71	1	1
CCCCCCCCCCCCCCCC(=O)OCc1cc(OC)c(C/C=C(\C)CC(=O)C=C(C)C)c(O)c1C=O	4.52	2.24	-0.48	0.4	1.19	-0.54	-0.54	-0.37	0.5	0.25	1.01	-0.82	-0.38	-0.59	0.19	0	0
Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2C)c(N)n1	-0.25	-0.75	2.02	-1.29	1.2	0.4	1.04	-1.05	3.82	0.32	0.53	0.02	0.71	1.68	-1.89	0	0
CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1	-0.25	-0.22	-0.13	0.34	-0.69	-0.73	-0.75	-0.37	0.71	0.29	-0.44	0.05	-0.54	1.68	-0.69	1	1
CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O	-0.25	0.0	3.8	-0.55	0.95	0.0	1.02	-1.05	3.59	0.8	3.24	-0.24	0.47	-0.59	-1.13	1	1
Nc1nc2ccc(OC(F)(F)F)cc2s1	-0.25	-0.75	-0.13	-0.17	0.36	-0.87	1.02	-0.37	-0.58	-0.63	-0.48	-1.18	1.37	-0.59	-1.03	0	0
COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314	-0.25	-0.75	-0.48	0.89	-0.17	0.81	1.23	0.97	-0.51	0.09	0.65	1.02	0.33	-0.59	0.42	1	1
O=[N+]([O-])c1ccc(O)cc1	-0.25	-0.75	-0.48	-0.69	-1.82	-0.76	-0.85	-0.37	-0.73	-0.71	-1.08	0.34	-0.48	-0.59	-0.06	0	0
O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1	-0.25	-0.75	0.23	-0.51	-0.74	-0.52	-0.62	0.3	-0.38	0.24	-0.64	-0.4	-0.56	1.68	-1.03	1	1
c1ccc2[nH]c(-c3cscn3)nc2c1	-0.25	-0.75	-0.48	-0.22	-2.14	-0.26	-0.71	-0.37	-0.69	-0.35	-0.78	-1.02	-1.08	-0.59	0.19	0	0
CC/C=C\CC(O)/C=C/C=C\CCCCCCCC(=O)O	-0.25	0.52	-0.13	-0.67	0.13	-1.33	-1.04	-1.05	-0.26	0.01	-0.52	-1.61	-1.44	-0.59	0.48	0	0
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)c(O)c12	-0.25	-0.75	3.09	-1.31	0.44	-0.44	-0.48	0.3	1.79	0.4	1.22	0.16	0.01	-0.59	-2.28	0	0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	-0.25	-0.75	0.95	-1.25	0.67	-0.59	-0.48	0.3	-0.16	-0.27	-0.91	0.02	0.22	-0.59	-1.38	1	0
CC1(C)C2CC[C@@]1(C)[C@@](C)(O)C2	-0.25	0.3	-0.48	0.47	-0.21	3.26	1.29	0.3	-0.72	-0.74	-0.06	3.02	3.03	-0.59	1.01	0	0
Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C	-0.25	-0.3	-0.48	1.11	0.07	-0.27	-0.48	0.3	-0.66	-0.06	-0.84	-0.02	-0.28	-0.59	-0.11	0	1
CCC1OC1C/C=C\C/C=C\CCCCCCCC(=O)O	-0.25	0.52	-0.48	-0.34	0.0	-0.84	-0.85	-1.05	-0.46	-0.07	-0.35	-0.75	-0.93	-0.59	0.61	0	0
CCCc1ccccn1	-0.25	-0.37	-0.84	0.27	-0.61	-0.34	-1.02	-1.05	-0.72	-0.6	-1.12	-1.54	-1.58	-0.59	0.96	0	0
O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O	-0.25	-0.75	2.37	-6.06	-0.8	-1.19	1.04	-0.37	1.27	0.22	0.13	-0.21	1.25	-0.59	-3.47	0	0
Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)CC([C@](O)(CO)COC1OC(CO)C(O)C(O)C1O)O3	-0.25	-0.75	1.66	-0.53	0.42	-0.25	1.02	0.3	0.19	0.28	0.26	0.22	0.0	-0.59	-1.01	0	0
COC1C=CC2=CCN3CCc4cc5c(cc4[C@@]23C1)OCO5	-0.25	-0.75	-0.84	0.54	-0.33	1.08	1.04	0.3	-0.68	0.2	-0.77	-0.1	-0.63	-0.59	0.59	0	1
CO[P@@](=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1	-0.25	-0.75	-0.84	-1.13	-0.28	0.4	1.04	0.3	-0.19	0.66	1.58	0.62	-0.11	-0.59	-0.33	0	1
OCCc1ccc(O)cc1	-0.25	-0.75	-0.13	-1.06	0.24	-0.57	-1.0	-0.37	-0.72	-0.64	-1.01	-0.58	-1.51	-0.59	0.44	0	0
CCCCCCCCCCCCCCCC(=O)OC1CC[C@@]2(C)C(=CCC3C2CC[C@]2(C)C(C(C)CCCC(C)C)CCC32)C1	-0.25	4.34	-0.84	-0.24	0.19	0.88	1.04	1.65	0.8	0.42	0.79	-0.04	-0.13	-0.59	0.79	0	0
O=C(O)C(O)Cc1ccc(O)c(O)c1	-0.25	-0.75	0.59	-1.27	-1.18	-0.88	-0.75	-0.37	-0.71	-0.42	-0.84	0.43	-0.49	-0.59	-0.85	0	0
O=C1Nc2c(O)cc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1	-0.25	-0.37	-0.13	0.27	-0.69	-1.49	1.23	0.3	0.87	-0.02	-0.45	0.77	0.74	1.68	-1.47	0	1
CCC/C=C/COC(=O)C(C)CC	-0.25	0.37	-0.84	0.37	-1.09	0.22	-0.88	-1.05	-0.53	-0.31	-0.33	0.34	-0.83	-0.59	0.84	0	0
C/C=C/c1ccccc1	-0.25	-0.52	-0.84	-0.35	0.25	-0.13	-1.02	-0.37	-0.72	-0.57	-1.1	-1.54	-1.58	-0.59	0.82	1	0
CCCCC(=O)OCCC(C)C	-0.25	0.3	-0.84	0.24	-0.15	-1.11	-1.04	-1.05	-0.44	-0.33	-0.65	-0.58	-0.25	-0.59	0.85	0	0
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1	-0.25	-0.3	-0.84	-0.21	0.17	-0.34	-0.85	0.3	-0.22	0.85	0.42	-1.23	-1.43	-0.59	0.65	1	1
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1	-0.25	-0.22	-0.84	1.08	0.75	-0.7	-0.54	0.3	1.52	0.82	5.53	-0.42	0.17	-0.59	-0.17	1	1
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1	-0.25	-0.3	0.59	-0.78	-0.72	-0.39	1.08	0.3	0.03	0.25	-0.08	-0.44	0.04	1.68	-0.37	1	1
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)C(C(=O)O)C(C)C	-0.25	0.22	-0.13	1.02	0.01	-0.07	-0.64	0.3	0.37	0.22	0.08	-0.48	-0.17	1.68	-0.19	0	1
Cn1c(N)nc2c3cccnc3ccc21	-0.25	-0.75	-0.13	0.88	-1.8	0.52	-0.5	-0.37	-0.7	-0.42	-0.75	-0.1	0.28	-0.59	0.52	0	0
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O	-0.25	-0.52	-0.84	0.76	0.16	0.35	1.04	0.97	2.73	0.34	1.58	-0.16	-0.47	1.68	-0.83	1	1
CCCC1(CCc2ccccc2)CC(O)=C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1	-0.25	0.22	-0.13	0.12	0.58	-0.28	1.06	0.3	1.36	0.43	0.67	-0.15	0.16	1.68	-1.12	1	1
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)O2)c(=O)[nH]c1=O	-0.25	-0.52	2.02	-2.43	0.86	-0.08	1.04	-1.05	1.1	0.01	-0.0	0.25	0.99	1.68	-2.44	0	0
COc1ccc2c(C(F)(F)F)cc(=O)oc2c1	-0.25	-0.75	-0.84	0.95	-1.09	-0.39	1.02	-0.37	-0.65	-0.53	-0.66	-0.32	0.38	-0.59	-0.62	0	0
COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC	-0.25	0.97	1.3	0.3	-0.53	0.15	1.02	-0.37	1.24	0.41	1.66	0.41	-0.54	1.68	0.2	1	1
CCC(/C=C/C(C)C1CCC2C3CC(=O)C4=CC(=O)CC[C@]4(C)C3CC[C@@]12C)C(C)C	-0.25	2.02	-0.84	0.31	0.21	1.17	1.04	1.65	0.33	0.34	0.55	1.09	0.49	-0.59	0.76	0	0
O=C(O)C1CCCN1	-0.25	-0.75	-0.13	-0.29	-1.38	-0.38	-0.88	-1.05	-0.73	0.57	-0.94	-0.1	-0.44	-0.59	0.41	0	0
CCCCCCCCCCCCCCCCCC(=O)NCCO	-0.25	1.72	-0.13	-0.88	0.15	-0.97	-1.04	-1.05	-0.53	-0.03	0.47	-2.0	-1.86	1.68	0.85	0	0
OC(CCC[n+]1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(F)cc1	-0.25	-0.75	-0.48	-0.47	-0.31	-0.29	-0.83	0.3	0.73	-0.14	-0.48	-0.18	-1.33	-0.59	0.35	1	1
COc1ccc2c3c([nH]c2c1)C(C)=NCC3	-0.25	-0.75	-0.48	1.09	-1.22	0.72	-0.54	-0.37	-0.7	-0.43	-0.8	-0.49	0.16	-0.59	0.76	0	0
CCCCCCCCCCCCCC(=O)CC(=O)O	1.34	1.12	-0.48	-0.36	2.22	-1.38	-1.02	-1.05	-0.43	-0.16	-0.24	-1.85	-0.91	-0.59	0.66	0	0
C=C(C)C1CCC(=C)C(CCC2C(C)=CCC(C(=C)C)[C@]2(C)CCC(=O)O)[C@@]1(C)CCC(=O)O	-0.25	1.72	-0.13	0.16	0.16	1.87	1.04	0.3	0.64	0.91	1.24	1.31	0.84	-0.59	0.3	0	0
COCC1OC(OC2C(COC)OC(OC)C(OC)C2OC)C(OC)C(OC)C1OC	-0.25	-0.75	-0.84	0.33	1.36	1.39	-0.73	-1.05	0.05	0.59	0.06	0.03	-0.07	-0.59	0.65	0	1
COc1ccc2c(c1)-c1nn(CCCN(C)C)c3ccc([N+](=O)[O-])c(c13)N2	-0.25	-0.75	-0.48	1.34	0.53	-1.12	-0.45	0.3	-0.14	0.15	-0.17	-0.69	-0.49	-0.59	0.05	1	1
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12	-0.25	-0.67	-0.48	0.05	0.11	0.4	-0.6	-0.37	-0.23	0.18	-0.5	-0.4	-0.82	-0.59	0.52	1	1
C#CCCCCCCCCCCCc1ccco1	-0.25	0.75	-0.84	-0.39	0.1	-0.93	-1.02	-1.05	-0.42	-0.24	-0.97	-2.23	-2.02	-0.59	0.81	0	0
CCCCCOc1ccc2ccc(=O)oc2c1	-0.25	-0.22	-0.84	1.11	0.32	-1.29	-0.73	-0.37	-0.67	-0.29	-1.01	-1.1	-1.33	-0.59	0.47	1	1
O=C(O)c1ccc(CO)o1	-0.25	-0.75	-0.13	-0.62	-1.49	-0.84	-0.83	-1.05	-0.23	-0.68	-0.87	-0.21	0.24	-0.59	-0.56	0	0
CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1	-0.25	0.15	0.59	0.14	-0.35	-0.39	-0.79	0.3	1.66	0.49	1.88	-0.85	-0.44	1.68	-0.75	1	1
COc1ccc(NS(=O)(=O)C(F)(F)F)cc1CC1COc2ccc(OCc3nc4cc(F)c(F)cc4s3)cc2C1O	-0.25	-0.6	-0.13	-0.5	-0.03	-1.1	1.23	0.97	1.72	0.11	0.36	-0.02	-0.61	1.68	-2.38	1	1
N=C(N)N1CCc2ccccc2C1	-0.25	-0.75	0.23	-0.22	-1.17	0.6	-0.75	-0.37	-0.7	-0.51	-0.77	-0.33	-1.19	-0.59	0.52	0	0
O=C(/C=C/c1ccccc1)c1ccc(O)c(O)c1	-0.25	-0.75	-0.13	-0.83	-1.22	-0.4	-0.75	0.3	-0.49	-0.27	-1.0	-0.1	-1.19	-0.59	-0.5	0	0
C=C1CC1CC(NC(=O)CCC(N)C(=O)O)C(=O)O	-0.25	-0.52	0.95	-0.16	-1.37	-0.91	-0.83	-0.37	-0.06	-0.17	-0.21	1.25	-0.48	1.68	-0.57	0	0
CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)O	-0.25	-0.75	2.37	-1.87	0.55	-0.31	1.04	-1.05	1.49	0.45	1.21	0.04	0.78	1.68	-3.3	0	0
CCCCOCCOCC(C)OCCCOC	-0.25	-0.37	-0.84	-0.45	0.6	-0.71	-1.06	-1.05	-0.61	-0.18	-0.46	-1.63	-1.51	-0.59	0.87	0	0
CC(C)=CCC/C(C)=C/CC/C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(\C)CC/C=C(\C)CCC=C(C)C	12.48	2.69	-0.84	-0.22	0.7	-0.24	-0.98	-1.05	0.5	0.19	-0.07	-0.63	-0.57	-0.59	0.43	0	0
CCC(C(=O)c1ccc(C)cc1)N1CCCC1	-0.25	-0.3	-0.84	0.41	0.29	0.47	-0.75	-0.37	-0.56	0.1	-0.35	0.02	-0.24	-0.59	0.77	0	1
COC(=O)/C(C)=C\C=C\C(C)=C\C=C\C=C(C)/C=C/C=C(\C)C(=O)OC1OC(CO)C(O)C(O)C1O	6.11	0.15	0.59	0.1	-0.37	0.33	-0.73	-1.05	0.4	0.01	-0.17	0.54	-0.16	-0.59	-1.35	0	0
C/C(C=O)=C\CCC(C)C1CC[C@@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CCC(O)C(C)(C)C1CC3=O	1.34	2.09	-0.48	0.44	-0.15	1.85	1.23	1.65	-0.26	0.57	1.41	1.78	1.05	-0.59	0.67	0	0
CC(CC(=O)O)C[C@]1(O)CC2CCC1CN2C	-0.25	-0.3	-0.13	-0.05	0.42	0.39	1.02	-0.37	-0.33	-0.05	-0.14	0.22	0.76	-0.59	0.66	0	0
CN(C)P(=O)(N(C)C)N(C)C	-0.25	-0.75	-0.84	-1.6	-2.43	6.61	1.06	-1.05	-0.7	-0.71	-0.59	2.78	1.43	1.68	0.84	0	0
CCOC1OC(C(=O)O)C(O)C(O)C1O	-0.25	-0.75	0.59	-0.71	0.41	-0.1	-0.73	-1.05	-0.57	-0.3	-0.56	0.79	0.51	-0.59	-0.56	0	0
O=S(Cc1cc(OCC2CC2)ccn1)c1nc2cc(F)ccc2[nH]1	-0.25	-0.45	-0.48	-0.11	0.3	-1.33	-0.71	0.3	-0.46	0.05	-0.94	-0.87	-0.55	-0.59	-0.01	1	1
CN(C)CCCN1c2ccccc2Sc2ccccc21	-0.25	-0.75	-0.84	0.13	0.78	-0.6	-0.64	0.3	-0.66	0.17	-0.47	-0.82	-0.63	-0.59	0.56	1	1
CSCCC(NC(=O)C(C)N)C(=O)O	-0.25	-0.75	0.59	0.56	-1.42	-0.4	-0.85	-1.05	-0.63	-0.14	-0.42	0.62	-0.41	1.68	-0.19	0	0
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl	-0.25	-0.52	-0.84	1.17	-0.96	-0.7	-0.56	-0.37	-0.1	0.41	0.96	-0.52	-0.14	-0.59	0.25	1	1
O=C([O-])C1Cc2c([nH]c3ccccc23)C(C(O)C(O)C(O)C(O)CO)N1	-0.25	-0.75	1.66	-1.18	-0.26	-0.39	-0.54	-0.37	-0.12	0.25	0.7	0.18	-0.15	-0.59	-1.49	0	0
CCCCC/C=C\CC(O)/C=C/C=C/C=C\C(O)CCCC(=O)N(C)C	-0.25	0.22	-0.13	-0.5	-0.46	-0.59	-0.88	-1.05	-0.11	-0.07	-0.28	-0.67	-1.13	1.68	0.48	0	0
COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314	-0.25	-0.6	-0.84	0.89	-0.04	0.33	1.04	0.97	-0.55	0.05	-0.06	0.28	-0.13	-0.59	0.6	1	1
CCCCCC/C=C/C=C\CCCCCCCC(=O)O	-0.25	1.12	-0.48	-0.67	0.09	-1.34	-1.04	-1.05	-0.04	-0.17	-0.11	-2.23	-2.02	-0.59	0.63	0	0
C=C1CC[C@]2(CO)C(O)C[C@]3(C)C(CCC4[C@@]5(C)CCC(O)C(C)(C)C5CC[C@]43C)C2C1C	-0.25	2.02	0.23	-0.05	0.15	2.07	1.23	2.32	0.05	0.83	1.41	1.97	0.93	-0.59	0.77	0	0
CC(C)=CCC[C@]1(C)C(CC=C(C)C)C[C@@]23CC(C(C)(C)OO)OC2=C(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C3=O	4.52	2.09	-0.48	1.29	1.26	0.51	1.23	0.3	0.75	1.08	1.27	1.15	0.65	-0.59	0.26	0	0
CCC(C)C(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O	-0.25	-0.15	0.95	0.13	-0.59	-0.24	-0.79	-0.37	-0.22	0.01	-0.47	0.36	-0.38	1.68	-0.17	0	0
CN(C)CCCN1c2ccccc2CCc2ccccc21	-0.25	-0.45	-0.84	0.29	-0.33	0.03	-0.64	0.3	-0.64	0.29	-0.69	-0.66	-0.79	-0.59	0.74	1	1
CCCCCCOC	-0.25	-0.07	-0.84	-1.0	0.2	-0.58	-2.85	-1.05	-0.72	-0.44	-0.83	-1.78	-1.51	-0.59	1.08	0	0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	-0.25	-0.75	-0.48	0.69	0.01	0.13	-0.45	0.3	-0.32	0.24	-0.67	-0.4	0.44	1.68	-0.47	0	1
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2	-0.25	-0.6	-0.48	0.27	0.78	-0.37	-0.62	0.97	-0.54	-0.41	-0.8	-1.12	0.41	1.68	0.51	0	1
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12	-0.25	-0.75	-0.48	0.51	0.66	-0.35	-0.62	-0.37	0.01	-0.04	-0.24	-0.58	-0.53	-0.59	0.56	1	1
O=C(O)c1ccco1	-0.25	-0.75	-0.48	-0.69	-2.41	0.02	-0.85	-1.05	-0.73	5.2	-0.94	-0.1	-0.44	-0.59	-0.36	0	0
CC1CCC2C(C)C(OCc3ccc(C(=O)O)cc3)OC3OC4(C)CCC1C32OO4	-0.25	0.22	-0.48	1.05	-0.14	0.07	1.04	0.3	-0.19	0.2	-0.1	0.41	-0.23	-0.59	0.08	1	1
C=C(CCC=C(C)C)C1CC=C(C)CC1	1.34	0.75	-0.84	-0.38	0.14	0.41	-0.88	-0.37	-0.66	-0.07	-0.82	0.05	-0.54	-0.59	0.96	0	0
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	-0.25	-0.75	0.23	0.0	-0.01	-0.35	-0.5	0.97	0.21	-0.05	0.38	-0.85	-0.55	-0.59	-0.07	1	1
CC(C)NCC(O)COc1cccc2ccccc12	-0.25	-0.75	-0.13	0.02	0.28	-1.1	-0.62	0.3	-0.41	-0.12	-0.6	-0.49	-1.13	-0.59	0.34	0	1
