SMILES;Name;Cluster;Center
CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(OC7OC(C)C(OC(=O)CC(C)CC(=O)O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C;CNP0127377;869;No
CC1C(CO)OC(OC2C(CO)OC(OC3CCC4(C)C(=CCC5C4CCC4(C)C5CC5OC6(CCC(CO)CO6)C(C)C54)C3)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1O;CNP0080678;869;No
CC1CCC2(OC3CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC4(C)C3C2C)OC1OC1OC(CO)C(O)C(O)C1O;CNP0112882;869;No
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2;NPC181845;869;No
COC1CC(OC2OC(C)C(O)C(OC3OCC(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)C2O)CC2=CCC3C4CC5OC6(CCC(C)CO6)C(C)C5C4(C)CCC3C21C;CNP0258606;869;No
CC(=O)OC1C(C)OC(OC2C(OC3CCC4(C)C(=CCC5C4CCC4(C)C5CC5OC6(CCC(C)CO6)C(C)C54)C3)OC(CO)C(OC3OCC(O)C(O)C3O)C2O)C(O)C1O;CNP0230362;869;No
CC1CCC2(OC1O)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C;CNP0142938;869;No
CC1OC(OC2C(CO)OC(OC3C(OC4CCC5(C)C(=CCC6C5CCC5(C)C6CC6OC7(CCC(C)(COC8OC(CO)C(O)C(O)C8O)O7)C(C)C65)C4)OC(CO)C(O)C3O)C(O)C2O)C(O)C(O)C1O;CNP0301573;869;No
CC1OC(OC2C(OC3CCC4(C)C(=CCC5C4CCC4(C)C5CC5OC6(CCC(CO)CO6)C(C)C54)C3)OC(CO)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O;CNP0239550;869;No
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OC(CO)C(OC9OC(C)C(O)C(O)C9O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CC(=O)C3(C)C1C2C;CNP0311252;834;No
C=C1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(O)C(OC7OCC(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CC(=O)C3(C)C1C2C;CNP0355485;834;No
CC(=O)C1=CCC2C3CCC4CC(OC5OC(CO)C(OC6OC(CO)C(O)C(OC7OCC(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(O)C5O)CCC4(C)C3CCC12C;CNP0324990;834;No
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(OC9OC(C)C(O)C(O)C9O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CC(=O)C3(C)C1C2C;CNP0145386;834;No
CC1COC2(OC3CC4C5CCC6CC(OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC8OC(CO)C(O)C(O)C8O)C(O)C7O)CCC6(C)C5CCC4(C)C3C2C)C(OC2OC(CO)C(O)C(O)C2O)C1;CNP0357758;834;No
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4=CC(=O)C3(C)C1C2C;CNP0386917;834;No
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(COC7OC(C)C(O)C(O)C7O)C(O)C(O)C6OC6OC(CO)C(O)C(OC7OCC(O)C(OC8OC(COC9OC(C)C(O)C(O)C9O)C(O)C(OC9OC(CO)C(O)C(O)C9O)C8O)C7O)C6OC6OCC(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C;CNP0426039;834;No
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7O)C(O)C6O)CCC5(C)C4CC(=O)C3(C)C1C2C;CNP0238666;834;No
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4=CCC3(C)C1(O)C2C;CNP0213360;834;No
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(OC7OC(O)C(OC8OCC(O)C(O)C8O)C(O)C7O)C6O)CCC5(C)C4CC(=O)C3(C)C1C2C;CNP0208995;834;No
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(O)CC5(C)C4CC(=O)C3(C)C1C2C;CNP0181189;834;No
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CC(=O)C3(C)C1C2C;CNP0246220;834;No
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CC(=O)C3(C)C1C2C;CNP0173040;834;No
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OCC(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CC(=O)C3(C)C1(O)C2C;CNP0204137;834;No
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OCC(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C;CNP0366758;834;No
CC(CO)CCC(O)C(C)C1C(OC2OCC(O)C(O)C2O)CC2C3CCC4CC(OC5OC(CO)C(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(O)C5O)CCC4(C)C3CCC21C;CNP0201132;834;No
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OCC(O)C(OC8OCC(O)C(O)C8O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C;CNP0271117;834;No
CC1CCC2(OC1)OC1CCC3C4CCC5CC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8OC8OCC(O)C(O)C8O)C7O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C;CNP0092098;834;No
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(OC7OC(CO)C(OC8OCC(O)C(O)C8O)C(O)C7O)C6O)CCC5(C)C4CC(=O)C3(C)C1C2C;CNP0192540;834;No
C=C1CCCC2(C)CC3OC(=O)C(CNCc4ccccc4OC)C3CC12;CNP0319077;964;No
C=C1CCCC2(C)CC3OC(=O)C(CNC(C)C4C5CCC6CC(C5)CC64)C3CC12;CNP0297819;964;No
C=C1CCCC2(C)CC3OC(=O)C(CN(CCCN4CCOCC4)Cc4cccc(OC)c4OC)C3CC12;CNP0381444;964;No
C=C1CCCC2(C)CC3OC(=O)C(CNCCc4ccc(OC)cc4)C3CC12;CNP0225436;964;No
C=C1CCCC2(C)CC3OC(=O)C(C[NH+](C)CCc4ccccn4)C3CC12;CNP0275812;964;No
C=C1CCCC2(C)CC3OC(=O)C(CNC(Cc4ccccc4)C4CCOC(C)(C)C4)C3CC12;CNP0375505;964;No
C=C1CCCC2(C)CC3OC(=O)C(CN4CCN(CCOCCO)CC4)C3CC12;CNP0381620;964;No
C=C1CCCC2(C)CC3OC(=O)C4(CC5CC(C(C)CCC=C(C)C)C4C=C5C)C3CC12;CNP0157806;964;No
C=C1CCCC2(C)CC3OC(=O)C(CN4CCN(c5ccccc5)CC4)C3CC12;CNP0276417;964;No
C=C1CCCC2(C)CC3OC(=O)C(C[NH+]4CC=C(c5ccc(Cl)cc5)CC4)C3CC12;CNP0051327;964;No
C=C1CCCC2(C)CC3OC(=O)C(CN4CCN(C5CCCCC5)CC4)C3CC12;CNP0167325;964;No
C=C1CCCC2(C)CC3OC(=O)C(C[NH2+]CCc4ccc(F)cc4)C3CC12;CNP0047269;964;No
C=C1CCCC2(C)CC3OC(=O)C(CN4CCN(c5cccc(C)c5)CC4)C3CC12;CNP0353683;964;No
C=C1CCCC2(C)CC3OC(=O)C(CN4CCN(c5ccc(OC)cc5)C(C)C4)C3CC12;CNP0367909;964;No
C=C1CCCC2(C)CC3OC(=O)C(CN4CCCCC4c4cccnc4)C3CC12;CNP0363036;964;No
C=C1CCCC2(C)CC3OC(=O)C(C[NH+](C)CC(C)(O)c4ccccc4)C3CC12;CNP0162167;964;No
C=C1CCCC2(C)CC3OC(=O)C(C[NH+]4CCCCC4CO)C3CC12;CNP0067674;964;No
C=C1CCCC2(C)CC3OC(=O)C(CN(Cc4ccc(OC)c(OC)c4)CC(C)O)C3CC12;CNP0155186;964;No
C=C1CCCC2(C)CC3OC(=O)C(CN4CCN(c5cccc(C)c5C)CC4)C3CC12;CNP0148058;964;No
C=C1CCCC2(C)CC3OC(=O)C(CN4CCCCC4)C3CC12;CNP0382892;964;No
C=C1CCCC2(C)CC3OC(=O)C(C[NH+]4CCC(O)(Cc5ccccc5)CC4)C3CC12;CNP0058556;964;No
C=C1CCCC2(C)CC3OC(=O)C(CN(C)CC(O)COc4cccc5ccccc45)C3CC12;CNP0375167;964;No
C=C1CCCC2(C)CC3OC(=O)C(CN4CCN(C(c5ccccc5)c5ccccc5)CC4)C3CC12;CNP0372140;964;No
C=C1CCCC2(C)CC3OC(=O)C(CNCCc4c[nH]c5ccccc45)C3CC12;CNP0367519;964;No
CC(C)CC(NC(=O)C(NC(=O)NC(C(=O)O)C(C)C)C1CCNC(=N)N1)C(=O)NCCCNC(C(=O)O)C(OC1OC(CN)C(O)C1O)C1OC(n2ccc(=O)[nH]c2=O)C(O)C1O;CNP0195124;58;No
CC(CCN(C)C(=N)N)C(N)C(=O)NC1C=CC(n2ccc(N)nc2=O)OC1C(=O)O;CNP0190385;58;No
CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC1C(=O)NC(Cc2ccccc2)C(=O)NC=Cc2ccc(cc2)OC1C(C)C;CNP0416065;58;No
CCC(C)C(NC)C(=O)NC1C(=O)NC(CC(C)C)C(=O)NC=Cc2ccc(cc2)OC1c1ccccc1;CNP0242349;58;No
CCC(C)C1NC(=O)C(NC(=O)C(Cc2ccccc2)N(C)C)C(c2ccccc2)Oc2ccc(cc2)C=CNC1=O;CNP0270170;58;No
CC(C)CC1NC(=O)C(NC(=O)C(C(C)O)N(C)C)C(c2ccccc2)Oc2ccc(cc2)C=CNC1=O;CNP0310029;58;No
CCC(C)C(C(=O)NC1C(=O)NC(Cc2ccccc2)C(=O)NCC(O)c2ccc(cc2)OC1C(C)C)[NH+](C)C;CNP0074630;58;No
N=C(O)NC1C(OC2OC(C(O)=NC(CCSCC(N)C(=O)O)C(=O)O)CC(N)C2O)C(C(=O)O)OC2C(O)C(n3ccc(=N)nc3O)OC12;CNP0180495;58;No
CC(C)C(NC(=O)NC(C(=O)NC(C(=O)NCCCNC(C(=O)O)C(OC1CC(O)C(CN)O1)C1OC(n2ccc(=O)[nH]c2=O)C(O)C1O)C(O)C(C)C)C1CCNC(=N)N1)C(=O)O;CNP0333720;58;No
CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C)C(C(C)C)Oc2ccc(cc2)C=CNC1=O;CNP0235071;58;No
CN(CCC(N)CC(O)=NC1CC(O)C(n2ccc(=N)nc2O)OC1C(=O)O)C(=N)N;CNP0287682;58;No
CC(C(N)C(O)=NC(C(=O)O)C1OC(n2cc(C=O)nc2O)C(O)C1O)C(O)c1ccc(O)cc1;CNP0171591;58;No
CCC(C)C(C(=O)NC1C(=O)NC(CC(C)C)C(=O)NC=Cc2ccc(cc2)OC1C(C)C)N(C)C;CNP0382460;58;No
CC(=O)NC(C(=O)O)C1OC(n2cc(CO)c(=O)[nH]c2=O)C(O)C1O;CNP0294962;58;No
CC[C@H](C)[C@@H]1N=C(O)[C@@H](N=C(O)[C@H](CC(C)C)N(C)C)[C@H](C(C)C)Oc2ccc(cc2)C=CN=C1O;NPC274732;58;No
CC(C(N)C(=O)NC(C(=O)O)C1OC(n2ccc(=O)[nH]c2=O)C(O)C1O)C(O)c1ccccn1;CNP0327971;58;No
CCC(C)C(C(=O)N1CCCC1C(=O)NC1C(=O)NC(Cc2ccccc2)C(=O)NC=Cc2ccc(cc2)OC1c1ccccc1)N(C)C;CNP0252501;58;No
CCC(C)C(C(=O)NC1C(=O)NC(C(O)c2ccccc2)C(=O)NC=Cc2ccc(cc2)OC1c1ccccc1)N(C)C;CNP0268294;58;No
CC(C)CC1NC(=O)C(NC(=O)C2CCCN2C(=O)C=Cc2ccccc2)C(C(C)C)Oc2ccc(cc2)C=CNC1=O;CNP0234000;58;No
CN(CC[C@H](N)CC(O)=N[C@H]1C=C[C@H](n2ccc(=N)nc2O)O[C@@H]1C(=O)O)C(=N)N;NPC245534;58;No
CC(C)CC(C(=O)NC1C(=O)NC(Cc2ccccc2)C(=O)NC=Cc2ccc(cc2)OC1C(C)C)N(C)C;CNP0174248;58;No
CCC1(C)Oc2ccc(cc2)C=CNC(=O)C(CC(C)C)NC(=O)C1NC(=O)C1CCCN1C;CNP0205539;58;No
CCC(C)CCCCC(=O)OC(C(C)C)C(NC(=O)C(NC(=O)NC(C(=O)O)C(C)C)C1CCNC(=N)N1)C(=O)NCCCNC(C(=O)O)C(OC1OC(CN)C(O)C1OC)C1OC(n2ccc(=O)[nH]c2=O)C(O)C1O;CNP0259941;58;No
CC(=O)NC1C(OC2OC(CC(O)C3OC(n4ccc(O)nc4=O)C(O)C3O)C(O)C(O)C2NC(=O)C=CCCCCCCCCCC(C)C)OC(CO)C(O)C1O;CNP0185517;58;No
COC1C(C(OC2OC(C(=O)NC3CCCC(C)NC3=O)=CC(O)C2O)C(N)=O)OC(n2ccc(=O)[nH]c2=O)C1OC(N)=O;CNP0337554;58;No
CCC(C)C(C(=O)NC1C(=O)NC(C(=O)c2ccccc2)C(=O)NC=Cc2ccc(cc2)OC1c1ccccc1)N(C)C;CNP0332577;58;No
C=C1OC(C(=O)O)C(C(=CC(=O)O)C(=O)OC2C3COC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC2C(O)C(OC(=O)c2cc(O)c(O)c(O)c2)O3)c2c1cc(O)c(O)c2O;CNP0076157;402;No
O=C(OC1OC2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OOC(C2O)C1O)c1cc(O)c(O)c(O)c1;CNP0131174;402;No
O=C(C=Cc1ccc(O)cc1)OC1OC2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC2C(OC(=O)c2cc(O)c(O)c(O)c2)C1O;CNP0159311;402;No
Cc1cc(O)cc(OC2OC3COC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC3C(O)C2O)c1;CNP0171514;402;No
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCCCCCCCCCCC(O)CC2=CC(C)OC2=O)O1;CNP0367372;94;No
CCCCCCCCCCCCCC[C@H](O)[C@@H]1CC[C@H]([C@H](O)CC[C@H](O)CCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1;NPC232555;94;No
CCCCCCCCCCCCC(O)C1CCC(C(O)CCC=CCCCCCCC2CC(CC(C)=O)C(=O)O2)O1;CNP0003175;94;No
CCCCCCCCCCCCCCCCC(O)C(O)CCCCC(O)CCCCCC(O)CC1=CC(C)OC1=O;CNP0170221;94;No
CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H](CCCCCCC[C@@H](O)CC3=C[C@H](C)OC3=O)OCO2)O1;NPC473663;94;No
CCCCCCCCCC[C@@H](O)[C@@H](O)CC[C@H](O)[C@@H]1CC[C@@H]([C@@H](O)CCCCCCCCCCC(O)CC2=CC(C)(O)OC2=O)O1;NPC473904;94;No
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCCCCCCCCC(O)CC2=CC(C)OC2=O)O1;CNP0254139;94;No
CCCCCCCCCCCC(O)C1CCC(C(O)CCC=CCCCCCCC2CC(CC(C)=O)C(=O)O2)O1;CNP0423879;94;No
CCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCCCCCCCC[C@H]2C[C@H](CC(C)=O)C(=O)O2)O1;NPC475232;94;No
CCCCCCCCCCCC[C@H](O)[C@@H]1CC[C@@H]([C@@H](O)CCCCCCC(O)CCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1;NPC103284;94;No
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCC(=O)CCCCCCC(O)CC2=CC(C)OC2=O)O1;CNP0176413;94;No
CCCCCCCCCCCCC(O)C1CCC(C2CCC(CC(O)CCCCCC(O)CC3=CC(C)OC3=O)O2)O1;CNP0323007;94;No
CCCCCCCCCCCCCC(O)C(O)CCC(O)C1CCC(CCCC(O)C(O)CCC(O)CC2=CCOC2=O)O1;CNP0204799;94;No
CCCCCCCC(O)C(O)CC[C@H](O)[C@@H]1CC[C@H](CCCCCCCCCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1;NPC475581;94;No
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCCCCC(O)CCCC(O)CC2=CC(C)OC2=O)O1;CNP0172853;94;No
CCCCCCC[C@@H](O)[C@H]1CC[C@@H]([C@@H](O)CCCCCCCCCC[C@@H](O)CC(=O)CC[C@@H](O)CC2=C[C@H](C)OC2=O)O1;NPC14901;94;No
CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@@H]([C@@H](O)CCCC(O)CCCCCC(O)C(O)CC2=C[C@H](C)OC2=O)O1;NPC477011;94;No
CCCCCCCCCCCCC(O)C1CCC(C(O)CC(O)CCCCCCCCCCC(O)CC2=CC(C)OC2=O)O1;CNP0201304;94;No
CCCCCCCCCCCCCCC(O)C1CCC(C2CCC(CCCCCC(O)CC3=CC(C)OC3=O)O2)O1;CNP0176761;94;No
CCCCCCCCCCCCCCCC(O)C(O)CCC=CCCCC(O)CCCCCC(O)CC1=CC(C)OC1=O;CNP0002954;94;No
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCCCC(O)CC(O)CCC(O)CC2=CC(C)OC2=O)O1;CNP0300163;94;No
CCCCCCCC(O)C(O)CC[C@H](O)[C@@H]1CC[C@@H](CCCCCCCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1;NPC231096;94;No
CCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCCCCCCCC[C@@H]2C[C@H](CC(C)=O)C(=O)O2)O1;NPC474100;94;No
CCCCCCC(O)CCCC(O)C1CCC(C2CCC(C(O)CCCCCCCCCCC(O)CC3=CC(C)OC3=O)O2)O1;CNP0423966;94;No
CCCCCCCCCC(O)C1CCC(C2CCC(CCCCCCCCCCC(O)CC3=CC(C)OC3=O)O2)O1;CNP0232102;94;No
CCCCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CC[C@H](O)CCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1;NPC171174;94;No
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCC(O)C(O)CCCCCC(O)CC2=CC(C)OC2=O)O1;CNP0277567;94;No
CCCCCCCCCCC(O)C1CCC(C2CCC(C(O)C(=O)CCCCCCCCCCCC3CC(C)OC3=O)O2)O1;CNP0286598;94;No
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCCCCC(=O)CCCCCC(O)CC2=CC(C)OC2=O)O1;CNP0314434;94;No
CCCCCCCCCCCCC=CCCC(O)C(O)CCCCCCC(=O)CCCCCC(O)CC1=CC(C)OC1=O;CNP0424050;94;No
CCCCCCCCCCC(O)C1CCC(C2CCC(C(O)CCCCCCCCCC(O)CC3=CC(OC)OC3=O)O2)O1;CNP0184407;94;No
CC1(C)[C@@H](O[C@@H]2OC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC[C@]23OC[C@@]4(CC[C@](C)(C=O)C[C@H]42)[C@H](O)C[C@]31C;NPC475234;496;No
CNc1ccc(C(=O)OC2CC3(C)CCC4(C)C5(C)CCC6C(C)(C)C(OC7OCC(OC8OC(CO)C(O)C(O)C8O)C(O)C7OC7OC(CO)C(O)C(O)C7O)CCC6(C)C5CC5OC54C3(O)CC2(C)C=O)cc1;CNP0312696;496;No
C=C1OC23CCC4C5(C)CCC(OC6OCC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C2(C)CC(O)C12CCC(C)(C=O)CC23;CNP0089014;496;No
CC1(C=O)CCC23COC4(CCC5C6(C)CCC(OC7OCC(OC8OC(CO)C(O)C(O)C8OC8OCC(O)C(O)C8O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C4(C)CC2O)C3C1;CNP0158856;496;No
CC1(C)CC[C@]23CO[C@@]4(CC[C@@H]5[C@@]6(C)CC[C@H](O[C@@H]7OC[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10O)[C@H]9O)[C@H]8O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)C(C)(C)[C@@H]6CC[C@@]5(C)[C@]4(C)C[C@H]2O)[C@@H]3C1;NPC189575;496;No
CC1(C)CCC23COC4(CCC5C6(C)CCC(OC7OCC(OC8OC(CO)C(O)C(O)C8OC8OCC(O)C(O)C8O)C(O)C7O)C(C)(CO)C6CCC5(C)C4(C)CC2=O)C3C1;CNP0232916;496;No
CC1(C)CCC23C(=O)OC4(CCC5C6(C)CCC(OC7OCC(OC8OC(CO)C(O)C(OC9OC(CO)C(OC%10OC(CO)C(O)C(O)C%10O)C(OC%10OC(CO)C(O)C(O)C%10O)C9O)C8OC8OCC(O)C(O)C8O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C4(C)CC2O)C3C1;CNP0097492;496;No
CC1(C)CC(O)C23C(O)CC4(C)C5(C)CCC6C(C)(C)C(OC7OCC(OC8OC(CO)C(O)C(O)C8OC8OCC(O)C(O)C8O)C(O)C7OC7OC(CO)C(O)C(O)C7O)CCC6(C)C5CCC4(OC2O)C3C1;CNP0165625;496;No
CC(=O)OC1CC(C)(C)CC2C13COC21CCC2C4(C)CCC(OC5OCC(OC6OC(CO)C(O)C(O)C6OC6OCC(O)C(O)C6O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C(C)(CO)C4CCC2(C)C1(C)CC3O;CNP0293818;496;No
CC1OC(OC2C(OC3COC(OC4CCC5(C)C(CCC6(C)C5CCC57OC(=O)C8(CCC(C)(C=O)CC85)C(O)CC67C)C4(C)C)C(OC4OC(CO)C(O)C(O)C4O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O;CNP0301422;496;No
CC(=O)OCC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CCC46OCC7(CCC(C)(C)CC74)C(O)CC56C)C3(C)C)OCC(OC3OC(CO)C(O)C(OC4OC(C)C(O)C(O)C4O)C3OC3OCC(O)C(O)C3O)C2O)C(O)C(O)C1O;CNP0079206;496;No
CC1(C)CCC23COC4(CCC5C6(C)CCC(OC7OCC(OC8OC(CO)C(O)C(O)C8OC8OCC(O)C(O)C8O)C(O)C7O)C(C)(C)C6CCC5(C)C4(C)CC2O)C3C1;CNP0110534;496;No
CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CCC57OCC8(CCC(C)(C)CC85)C(O)CC67C)C4(C)C)OC(C(=O)O)C(O)C3OC3OC(CO)C(O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O;CNP0141591;496;No
CC(=O)OCC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CCC46OCC7(CCC(C)(C)CC74)C(O)CC56C)C3(C)C)OCC(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)C2O)C(O)C(O)C1O;CNP0085077;496;No
CC1(C=O)CCC23COC4(CCC5C6(C)CCC(OC7OCC(OC8OC(CO)C(O)C(O)C8OC8OCC(O)C(O)C8O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(CO)C6CCC5(C)C4(C)CC2O)C3C1;CNP0258664;496;No
CC1(C)CCC23COC4(CCC5C6(C)CCC(OC7OCC(OC8OC(CO)C(OC9OC(CO)C(O)C(O)C9O)C(O)C8OC8OCC(O)C(O)C8O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C4(C)CC2O)C3C1;CNP0324445;496;No
CC1(C=O)CCC23COC4(CCC5C6(C)CCC(OC7OCC(OC8OCC(O)C(O)C8O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C4(C)CC2O)C3C1;CNP0080950;496;No
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H](O[C@H]3CO[C@@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@]6(C)[C@@H]5CC[C@]57OC[C@@]8(CC[C@](C)(C=O)C[C@H]85)[C@H](O)C[C@]76C)C4(C)C)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)O[C@H](CO)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O;NPC231566;496;No
