SMILES	nR_9_True_True_False_None	H-048	nR_3_True_False_None_False	nR_9_True_True_None_True	nR_3_True_True_False_None	H-053	AATS5se	C-009	C-002	nR_10_True_True_None_None	nR_5_False_False_False_False	NssCH2	FNSA4	nR_5_False_False_None_None	SdssC	nR_11_True_True_False_None	AATSC0dv	SRW05	nR_5_False_False_True_True	F05[O-O]	SLogP	nR_4_False_False_False_True	AATSC0c	AATS1s	SssCH2
CN1CCCN=C1/C=C/c1cccs1	0	1	0	0	0	2	7.20152693877551	0	1	0	0	3	-0.011160915245317303	1	1.1015277777777779	0	2.906462585034014	2.3978952727983707	1	0	2.4953000000000003	0	0.010278903610394957	2.5417198808003403	3.258838892038297
COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3	1	0	3	1	1	0	7.142870644444444	0	6	1	0	7	-0.005434091753318188	0	0.0	1	2.78320987654321	0.0	0	0	3.3834000000000026	0	0.009426619527138455	2.271990740740741	9.484492315444696
COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21	0	1	1	0	1	0	8.571178845637585	1	0	0	0	2	-0.04002196190496726	1	-5.02063819581739	0	5.048611111111112	2.3978952727983707	1	6	-1.127699999999999	1	0.04297437031025676	4.143073864825277	-0.11479123418586701
CNCCC=C1c2ccccc2CCc2ccccc21	1	0	3	0	1	0	7.162546947368421	0	3	1	0	4	-0.008539548952822808	0	1.4064351851851853	1	2.5901249256395005	0.0	0	0	3.826400000000003	0	0.0050056146101904835	2.5936692506459953	4.356591868228772
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O	0	3	1	0	0	2	8.124127833333334	3	1	0	0	4	-0.016806136647617688	1	0.0	0	4.119318181818182	2.3978952727983707	0	9	-8.895300000000017	0	0.036855799107188454	3.41025641025641	-0.8777612711634255
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1O	1	3	4	0	1	3	7.525568213235293	3	12	1	1	13	-0.01268716732241205	2	0.2982428803261863	1	3.9227972767532546	3.044522437723423	0	8	3.8181000000000025	0	0.021141673083004426	2.6546474358974357	9.441299174420267
O=S(=O)(O)c1ccc(N=Nc2c(O)c(CO)cc(NNc3ccc(S(=O)(=O)O)c4ccccc34)c2O)c2ccccc12	0	0	5	0	0	0	8.180231568862276	0	0	2	0	1	-0.036175940557391234	0	0.0	0	4.284288194444445	0.0	0	0	5.244300000000003	0	0.03102418967327982	3.4740831517792303	-0.6376115246118852
Cc1c(-c2ccccc2)n(N=Nn2c(-c3ccccc3)c(C)[n+]3ccccc23)c2cccc[n+]12	0	2	2	2	0	0	7.723692378378378	0	0	0	0	0	-0.006168013586631547	2	0.0	0	3.310344827586207	3.044522437723423	2	0	5.396440000000006	0	0.008935515255340214	3.0776014109347445	0.0
Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314	1	0	4	1	1	0	7.522730441314553	0	7	1	0	9	-0.011780715576197476	1	0.0	1	3.4425062299750815	2.3978952727983707	0	1	1.7072999999999998	0	0.022691656691065095	2.62080938697318	8.733609605707144
CC12C=CC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O	1	0	4	0	1	0	7.080217008264462	0	6	1	1	6	-0.007698621560513236	1	1.5185024959057702	1	2.8015999999999996	2.3978952727983707	0	0	4.045300000000004	0	0.007510656648754376	2.352856394129979	6.6768400940623165
CCC(C)CON=O	0	0	0	0	0	0	7.736828296296296	0	1	0	0	2	-0.011354137107682676	0	0.0	0	4.23268698060942	0.0	0	0	1.7305	0	0.01103023150364014	3.6527777777777777	1.467777777777778
C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1	0	1	2	1	0	0	8.141746493150684	0	2	1	0	4	-0.017411983379820015	0	-1.4487524618305636	0	4.8656	3.713572066704308	0	0	2.0816	0	0.028324456146134977	3.4544025157232703	2.2118717456118246
NNC(=O)c1ccncc1	0	0	0	0	0	0	8.052566800000001	0	0	0	0	0	-0.025126020698368178	0	-0.3033333333333328	0	4.062283737024221	0.0	0	0	-0.3149000000000006	0	0.027093478287195154	4.339869281045751	0.0
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1	0	0	2	0	0	0	7.19215628318584	0	2	0	0	2	-0.014597522562838758	0	2.5522033257747547	0	3.14	0.0	0	0	4.828600000000005	0	0.019499606605797068	3.1219512195121952	1.8508432539682538
C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1	0	0	2	0	0	0	7.849981284671532	0	2	0	0	4	-0.011578428950308667	0	-0.6001851851851849	0	3.304113802383699	0.0	0	0	2.7045000000000012	0	0.01806533951006068	2.827044025157233	3.702596034166651
CC(=O)Nc1cc(NC(C)=O)c(I)c(C(=O)O)c1I	0	0	1	0	0	6	8.253360452830188	0	0	0	0	0	-0.038248206915530096	0	-1.749000037792894	0	4.935785440613027	0.0	0	0	2.5107999999999997	0	0.035990114544346176	4.04500638569604	0.0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1	0	2	0	0	1	0	8.53231925	1	0	0	0	2	-0.034006841105664695	2	-2.0943976574530736	0	4.876266666666666	3.044522437723423	2	3	-0.8697999999999984	1	0.03484209552652929	3.890752387607734	0.661341776084706
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	1	0	4	0	1	3	7.253142485294116	0	8	1	1	9	-0.009134844123485714	1	1.430833917123376	1	3.4645216891697785	2.3978952727983707	0	1	4.266700000000004	0	0.011640574044609706	2.492383512544803	8.092393112759325
CCCCCCCCCCCCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C	1	0	4	0	1	2	7.482304058111378	0	18	1	1	19	-0.007600810803502638	1	-0.386834460432104	1	3.23224852071006	2.3978952727983707	0	2	7.927900000000011	0	0.012132339055810728	2.5010384215991697	16.316945998401334
CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O	1	0	2	1	1	0	7.738977356321839	0	4	1	0	6	-0.019659433319698192	0	-1.8389261445601972	1	3.9373743177247924	0.0	0	2	2.5731	0	0.02277285758527555	3.166211293260474	2.006546875075915
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1	0	0	2	2	0	0	8.22446237037037	0	0	2	0	2	-0.03965400853039051	0	-2.77861283035352	0	4.8144	0.0	0	4	2.1145	0	0.0529600263117097	4.346960167714885	-0.6075973522762836
C#CC1(O)CCC2C3CCC4=CC(O)CCC4C3CCC21C	1	1	4	0	1	0	7.119292807339448	0	8	1	1	8	-0.00825366002478556	1	1.5220477712690017	1	2.5616000000000003	2.3978952727983707	0	0	3.2843000000000018	0	0.009849257338089244	2.4118186582809225	8.563049716028388
Clc1ccc2nsnc2c1NC1=NCCN1	0	0	1	1	0	0	8.124326485714287	0	0	0	0	2	-0.021918779560488832	2	0.7383333333333335	0	3.772548010973937	3.044522437723423	1	0	1.7157999999999993	0	0.021850194712064407	3.0050648939537834	1.635405328798186
CC(=O)N[C@@H](CS)C(=O)O	0	0	0	0	0	3	8.194670857142858	0	0	0	0	1	-0.03745705976412272	0	-1.4243981481481476	0	4.882733148661128	0.0	0	2	-0.4945	0	0.04345544426267095	3.907750342935528	0.10606481481481467
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O	1	0	3	0	1	2	7.098613748148146	0	10	0	1	10	-0.0067272321380469225	1	3.4369488963040213	0	2.1215987990242073	2.3978952727983707	0	0	6.589800000000009	0	0.007046001458486413	2.275	11.729451572435064
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1	0	0	2	0	0	6	7.536307469026549	0	0	0	0	0	-0.016759492625352375	0	-0.7128034606353513	0	4.1568998109640845	0.0	0	0	4.112400000000003	0	0.019025596351983913	3.465277777777778	0.0
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1	0	0	1	0	0	0	7.995684857142857	0	0	0	0	0	-0.027902053762968983	0	0.0	0	4.559833506763789	0.0	0	0	0.8681999999999999	0	0.030574201153190646	3.376687885802469	0.0
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O	1	0	4	0	1	0	7.094487214611871	0	8	1	1	8	-0.006670586145109031	1	2.055900468211977	1	2.663890045814244	2.3978952727983707	0	0	3.8792000000000026	0	0.0075122890635020215	2.247863247863248	8.387005096791803
CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)C(CC(C)C)NC=O	0	0	0	0	0	2	7.530023883333333	0	17	0	0	17	-0.00901270384246339	0	-0.48905203110579243	0	2.7825413223140494	0.0	0	2	6.881900000000007	1	0.013621284110375019	2.404987373737374	18.37495574328393
CC(=O)[N-]S(=O)(=O)c1cc(N)ccc1S(=O)(=O)c1ccc(N)cc1	0	0	2	0	0	3	8.602107103448276	0	0	0	0	0	-0.037033817061499906	0	-0.9784656353613774	0	4.865189289012003	0.0	0	4	1.2927000000000006	0	0.029491107270119003	3.165123456790124	0.0
NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CSC12	0	1	1	0	1	2	8.234951056338028	1	1	0	0	5	-0.035892851386508794	1	-2.8899843307150803	0	4.551445578231292	2.3978952727983707	1	3	-0.7101999999999984	1	0.03345649863027848	3.777777777777778	0.37513157029165933
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21	1	0	2	1	1	2	7.33266149484536	0	1	1	0	3	-0.0131940954968486	0	0.0	1	2.917777777777778	0.0	0	0	4.894400000000004	0	0.007519402236653228	2.526797961983147	3.2110700900730658
CC(Cc1ccccc1)N(C)Cc1ccccc1	0	0	2	0	0	0	7.1255019215686275	0	1	0	0	2	-0.009607228578173487	0	0.0	0	2.478632478632478	0.0	0	0	3.7496000000000027	0	0.004804183808107065	2.6	2.110132747543462
O=C(CCBr)N1CCN(C(=O)CCBr)CC1	0	0	0	0	0	0	7.515843896103897	0	2	0	0	8	-0.016680673350223302	0	0.3416027861762003	0	3.703446502057613	0.0	0	0	1.2272	0	0.016850144535875043	2.599826388888889	5.146090228714687
Cc1cccc(C)c1NC(=O)C1CCCCN1C	0	0	1	0	0	0	7.463421846153846	0	3	0	0	4	-0.008459776776738644	0	0.1338888888888894	0	3.0775	0.0	0	0	2.7262400000000007	0	0.010405758695291034	2.6185636856368566	4.330313444822373
CCOc1ccc2nc(S(N)(=O)=O)sc2c1	0	0	1	1	0	0	7.776659650000001	0	0	0	0	1	-0.030191925670429585	1	0.0	0	4.658777120315582	2.3978952727983707	1	0	1.3424	0	0.025218782186529082	2.8047553726566075	0.5618602371504157
Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)[O-])c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)[O-])c2ccccc12	0	0	6	0	0	0	8.034283404761904	0	0	2	0	0	-0.039489329847548466	0	0.0	0	4.335351787773933	0.0	0	0	7.463400000000006	0	0.029091133835346145	3.2466599019110434	0.0
NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O	1	0	1	1	1	0	8.688214775	0	0	1	0	0	-0.04734148531317376	0	0.0	0	4.926929449928818	0.0	0	0	0.12990000000000046	0	0.027409462495470608	2.7175497256515775	0.0
CN[C@@H](C)[C@@H](O)c1ccccc1	0	0	1	0	0	0	7.328237508196722	0	0	0	0	0	-0.013957025447914224	0	0.0	0	2.74074074074074	0.0	0	0	1.3278999999999999	0	0.013756923694433975	2.9197530864197527	0.0
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C	1	1	2	1	1	9	7.7124201040189115	0	0	1	0	4	-0.0142621079359141	1	-1.8465396121853592	1	4.2504200452918415	2.3978952727983707	0	5	4.335420000000004	0	0.028619863410906853	3.2277318640955004	2.5617266531706777
N=C(CCSCc1csc(N=C(N)N)n1)NS(N)(=O)=O	0	1	0	0	0	0	8.022523693548386	0	1	0	0	3	-0.035518950611060904	1	-0.1800542750966625	0	4.0821768707483	2.3978952727983707	1	0	-0.5583299999999989	0	0.030583388563344284	3.139462081128748	1.4599722589653144
CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1	1	0	2	1	1	0	7.262031578947369	0	4	1	0	6	-0.006359410957592574	0	3.017777777777778	1	2.9297520661157024	0.0	0	0	3.7077000000000027	0	0.005517853303203721	2.5455082742316786	6.848330341395817
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1	0	2	0	0	1	0	8.654253903846154	1	0	0	0	2	-0.04129342041547719	1	-3.985916608118953	0	5.155006858710562	2.3978952727983707	1	5	-0.5359999999999987	1	0.04875995795927939	4.192146046755976	-0.17305288918699868
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O	0	1	0	0	0	0	8.468181099999999	1	0	0	0	1	-0.03456288372344794	0	-0.9802328987150413	0	5.274563820018365	0.0	0	6	-2.8909	0	0.0416329269092828	4.457912457912457	-0.6054075333837239
CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H]([C@H](C)N)CC[C@H]2N)[C@H](O)[C@@H]1N(C)C(=O)CN	0	1	1	0	0	0	7.884549577981651	1	2	0	0	3	-0.014181985831103479	0	-0.421148361101914	0	3.7420005039052655	0.0	0	5	-3.585399999999993	0	0.027257340509406185	3.1245659722222223	1.0757720450311539
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl	1	1	4	0	1	0	7.693165144694532	0	4	1	1	5	-0.019288643239217723	2	-0.24978739657942262	1	3.965811965811966	3.044522437723423	1	2	4.869200000000005	0	0.01931643802203995	2.8581812488817318	1.7545869635754345
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/NC(=O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1	1	1	5	0	1	2	8.015109938931298	1	3	1	0	3	-0.021556648217096276	0	-1.9448857754884015	1	4.393218322427128	0.0	0	8	2.2458	0	0.030068176857461642	3.537037037037037	-0.579311552784781
CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C	1	0	4	0	1	2	7.419772600938967	0	21	1	1	23	-0.008851553847200268	1	-0.8178395625834651	1	3.169551256950427	2.3978952727983707	0	4	7.913200000000011	0	0.014286056212627182	2.513469827586207	20.384937202355054
C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O	1	1	0	1	1	4	7.927199564356435	1	5	1	0	5	-0.0230994628583519	0	-1.8880912693678042	1	4.1249434133091905	3.9318256327243257	0	3	0.11970000000000325	0	0.029356308905046365	3.252147766323023	-0.47039869566772374
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C1O	0	3	1	0	0	0	8.314602488372092	3	0	0	0	2	-0.030105923429737644	1	-1.1148767895283007	0	4.578399999999999	2.3978952727983707	0	14	-10.33690000000002	0	0.04285901758050418	3.7233009708737854	-1.621803674426395
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C	0	0	1	1	0	0	7.8755301818181795	0	0	1	0	2	-0.031235166303132614	0	0.0	0	4.593028519692167	0.0	0	1	-1.7235599999999989	0	0.033379019989460974	3.7857142857142856	-1.0200356390643186
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21	1	1	2	1	1	1	7.202339440993788	0	3	1	0	6	-0.00648437179734218	1	0.0	1	2.4535108024691357	2.3978952727983707	1	0	4.271100000000003	0	0.00707605114585834	2.209513435003631	7.717548343411438
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO	0	0	0	0	0	0	8.595544870588235	0	0	0	0	3	-0.03807015790973223	0	-1.10880716175359	0	4.987959152568205	0.0	0	4	-2.439299999999999	0	0.03819373550002092	4.474338624338624	-1.1609947012296398
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC	1	1	4	0	1	0	7.206296656084655	0	7	1	1	7	-0.010067647444400907	1	4.349741892248432	1	3.1000452693526497	2.3978952727983707	0	0	3.722800000000003	0	0.008640466131630964	2.6448611111111107	6.176772001238767
CC(=O)Oc1ccccc1C(=O)O	0	0	1	0	0	3	8.298310625	0	0	0	0	0	-0.029738577678859936	0	-1.6476388888888884	0	5.011337868480725	0.0	0	0	1.3101	0	0.04252101537461818	4.407407407407408	0.0
CC(C)(CO)C(O)C(=O)NCCC(=O)O	0	0	0	0	0	0	8.097797393939393	0	1	0	0	3	-0.0266870443832165	0	-1.6930479707315018	0	4.46484375	0.0	0	1	-1.0432999999999995	0	0.03785668335851605	3.7612007168458783	-0.5642202066011595
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O	1	0	2	1	1	0	7.762940826815642	0	3	1	0	5	-0.018267518591057682	0	-1.797368979900129	0	3.88449531737773	0.0	0	2	2.5671	0	0.02205177717983516	3.1163194444444446	1.8459987896972783
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	0	0	1	0	0	0	7.749050964285715	0	0	0	0	1	-0.01956067861036947	0	-0.384305555555555	0	4.165259952981077	0.0	0	0	3.060500000000001	0	0.0236862679035942	3.084445108190628	0.33952496430671064
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1	0	0	2	0	0	1	7.354697205882353	0	4	0	0	5	-0.008478517837640698	0	0.0	0	2.9710743801652892	0.0	0	1	2.6346000000000007	0	0.014315254102809826	2.6083333333333334	5.167358434114386
C=C1/C(=C/C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O	1	0	3	0	1	2	7.098613748148147	0	10	0	1	10	-0.006130414493323946	1	3.4369488963040213	0	2.121598799024207	2.3978952727983707	0	0	6.589800000000009	0	0.007046001458486412	2.275	11.729451572435066
CCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(C)=C4CC(=O)C=CC4(C)C3C(O)CC21C	1	0	4	0	1	5	7.546534556574924	0	6	1	1	7	-0.012577898729890085	1	0.9056248071336117	1	4.090612244897959	2.3978952727983707	0	3	3.479400000000002	0	0.018716328800929025	2.8556887366818873	2.1117010883649794
CC(=O)C1CCC2C3=CC=C4CC(=O)CCC4(C)C3CCC12C	1	0	4	0	1	0	7.177986186666666	0	7	1	1	7	-0.0067855973141908756	1	3.758902902561138	1	3.0065359477124183	2.3978952727983707	0	0	4.643600000000005	0	0.005480899670702272	2.353395061728395	7.002610308012094
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21	1	0	2	1	1	0	7.336196036036035	0	8	1	0	8	-0.007443947142287283	0	0.3052134636135533	1	2.943310657596371	0.0	0	0	6.264000000000007	0	0.012632308474145456	2.4662393162393164	8.073983297921373
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C	1	0	3	1	1	1	7.326788389513108	0	6	1	1	6	-0.008283738294177804	1	0.32595167318844753	1	2.848072562358276	2.3978952727983707	0	0	3.8145000000000024	0	0.009942144532213683	2.3514309764309766	6.761070811812379
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO	1	0	4	0	1	0	7.603577356890459	0	4	1	1	5	-0.014580567308271786	1	-0.03015466510167908	1	4.075715604801478	2.3978952727983707	0	1	1.8957000000000002	0	0.017617956652866792	2.9518518518518517	0.1133450898214603
NCCNCCNCCN	0	0	0	0	0	0	7.283099750000001	0	0	0	0	6	-0.005625948323221446	0	0.0	0	1.7806122448979593	0.0	0	0	-1.916999999999998	0	0.018706488422326785	2.6944444444444446	5.135702160493827
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1	0	0	1	0	0	0	7.741782911764706	0	1	0	0	1	-0.020615797705894588	0	0.0	0	3.3966529492455417	0.0	0	0	2.5238000000000005	0	0.019431549293365127	3.346541882384176	0.7449203987150417
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1	0	2	0	0	1	0	8.634128886075949	1	0	0	0	1	-0.03800319264494772	1	-2.5113319885014493	0	4.834718374884581	2.3978952727983707	1	3	-0.5557999999999992	1	0.04265013565000725	3.9844907407407404	0.43461079434834815
NC(N)=NC(N)=NCCc1ccccc1	0	0	1	0	0	0	7.607152436363637	0	1	0	0	2	-0.019586811875699096	0	0.04341873477786229	0	3.155555555555554	0.0	0	0	-0.18279999999999919	0	0.02638635564102271	3.563888888888889	1.3969869614512471
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O	1	0	2	1	1	0	7.843834419047618	0	3	1	0	5	-0.01754388256491031	0	-1.9420957809513688	0	4.245714285714287	0.0	0	2	2.5843	0	0.027460327907235505	3.2021604938271606	1.5155869931928243
NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCc1ccccc1)=NS2(=O)=O	1	0	2	1	1	0	8.245708228915662	0	0	1	0	2	-0.03338105923909671	0	0.2480124086671709	0	4.25787037037037	0.0	0	0	2.4335000000000004	0	0.017357177209449286	2.547594552224182	1.0294426760114141
CC1(C)S[C@@H]2[C@H](N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O	0	1	1	0	1	6	8.015354350649348	1	0	0	0	0	-0.024320516213425347	2	-1.4463994808335525	0	4.174044444444444	3.044522437723423	0	3	1.4111	1	0.024119231619301615	3.0779757745166547	0.0
CCOC1OC(C(COCc2ccccc2)OCc2ccccc2)C(OCc2ccccc2)C1O	0	1	3	0	0	0	7.868862666666667	1	0	0	0	5	-0.014432291585990645	1	0.0	0	3.655114471749632	2.3978952727983707	0	3	4.496300000000005	0	0.01650876411219756	2.9008487654320994	1.8821510123559115
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC	0	0	2	1	0	0	7.683983573770491	0	1	1	0	1	-0.01208622312853449	0	0.0	0	4.340264650283554	0.0	0	0	3.860000000000003	0	0.027532590658593373	3.280092592592593	0.6737870842781557
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1	1	0	5	0	1	2	7.271939162393161	0	12	1	2	12	-0.00812282326885846	2	0.05126246640631549	1	2.834082840236687	3.044522437723423	0	0	6.130500000000006	0	0.012624085233709816	2.335950080515298	13.800844756612385
CCCCNC(=O)OCC(C)(CCC)COC(N)=O	0	0	0	0	0	0	7.687859725490196	0	4	0	0	7	-0.014407122218277633	0	-1.2457606963176042	0	3.7333333333333334	0.0	0	0	2.4144	0	0.026841199681353848	2.9649621212121215	4.579816023280805
CNC(C)Cc1ccccc1OC	0	0	1	0	0	0	7.260833771428572	0	1	0	0	1	-0.009287846201856248	0	0.0	0	2.9288888888888875	0.0	0	0	1.8456	0	0.014550465046762669	2.753703703703704	1.0005092592592593
CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I	0	0	2	0	0	3	8.065331764705881	0	0	0	0	3	-0.034242440458572526	0	-4.139637761383993	0	4.868201678240741	0.0	0	2	3.4453000000000014	0	0.03349290733812535	3.7657948717948724	-0.9310666894467468
OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1	0	0	2	0	0	0	8.01536352	0	0	0	0	4	-0.018867805037965025	1	0.0	0	3.673553719008265	2.3978952727983707	1	2	2.7996000000000016	0	0.021771318745215158	3.2862318840579716	0.625502645502646
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1	1	1	4	0	1	2	8.041966327272727	1	3	1	0	3	-0.02089036964733017	0	-2.069173809662625	1	4.634439741590554	0.0	0	9	1.0288999999999997	0	0.03383749758974323	3.564945226917058	-0.679061492276229
CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1	0	1	0	0	0	0	7.5183144942528735	0	0	0	0	2	-0.01917952396614947	2	-0.41615862222065014	0	3.4146005509641877	3.044522437723423	2	0	2.8116000000000003	0	0.018471942144704958	2.859705075445816	1.147458647102857
C[N+](C)(C)CC(=O)[O-]	0	0	0	0	0	0	9.471167999999999	0	0	0	0	1	-0.022224643117070786	0	-1.0023148148148142	0	4.653739612188367	0.0	0	0	-1.5574999999999983	0	0.04347280218486912	3.215277777777778	0.0694444444444442
C#CC(C)(O)CC	0	1	0	0	0	0	6.791040000000001	0	1	0	0	1	-0.015254822704837986	0	0.0	0	2.8512110726643596	0.0	0	0	0.7806	0	0.014542439346268213	3.3125	0.6145833333333334
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O	0	0	3	0	0	0	7.6542468505747125	0	1	0	0	8	-0.017080291335331215	3	0.0	0	3.9598883685729143	3.4339872044851463	2	0	5.5773000000000055	0	0.017655093608975117	2.9441402274436927	5.281954968016964
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl	0	1	1	0	0	0	8.147742264705883	0	0	0	0	1	-0.04008107217999848	1	-1.3069337364575457	0	4.617235725308642	2.3978952727983707	1	0	1.8907	0	0.03762016017385722	3.5161491457787752	0.22056602733686081
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC	1	0	3	1	1	0	7.761626115384615	0	3	1	0	5	-0.011195211171388105	1	-0.880461433506686	1	4.383780991735536	2.3978952727983707	1	3	4.570700000000004	0	0.027768892062941756	3.0504778972520907	3.981485776983736
Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O	0	0	2	1	0	0	7.937603180722891	0	0	1	0	1	-0.021022984915678458	0	0.0	0	4.290612244897958	0.0	0	0	2.74582	0	0.018501137473995687	3.554054054054055	-0.8155846088435377
