SMILES	C-017	H-046	H-050	AATSC1dv	MATS4s	GATS3d	BELd0	nR_3_True_False_None_False	H6m	R7p	RDF030m	JGI2	JGI3	B02[N-O]	PNSA4
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	0	0	0	1.161160236875842	-0.30982300538073265	1.7552091938829841	4.03	0	0.066	0.299	12.996	0.10628019323671505	0.060000000000000005	0	-10.22381891513807
C=C[C@]1(C)CCC(OC2OC(COC3OC[C@@](O)(CO)C3O)C(O)C(O)C2O)C(C)(C)O1	0	0	6	0.7260998517053879	-0.0178396546879912	1.242938587475666	4.03	0	0.239	0.378	15.771	0.1215932914046122	0.06704980842911878	0	-14.672705381145207
CN(C)c1ccc(C2CC3(C)C(CCC3(O)C=CCO)C3CCC4=CC(=O)CCC4=C23)cc1	0	16	2	0.9572421400992827	-0.09525583350048238	1.5494313210848647	4.12	5	0.196	0.525	9.915	0.10916179337231971	0.05418771043771044	0	-5.930830668522415
CCCCCCCCCC/C=C/CCCC(=O)O	0	25	1	0.3882609338061464	-0.018220864513014315	0.9050064184852374	3.04	0	0.038	0.255	5.025	0.026143790849673214	0.016666666666666666	0	-4.031741223163717
CCCCCCCCCCCCOC(=O)CC	0	24	0	0.6301887535182161	-0.10280076409695475	1.060331449653032	3.04	0	0.053	0.247	3.201	0.041666666666666685	0.016666666666666666	0	-2.8308753425989406
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O	0	2	2	1.1636009445100353	-0.21287831365423737	1.3171198978234266	3.19	1	0.144	0.314	6.991	0.09009009009009013	0.042580409356725156	1	-11.706327341153381
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12	0	9	0	1.0647823298626826	0.07322505222180029	0.9018968909878	4.02	2	0.083	0.275	2.528	0.06451612903225808	0.04241071428571428	0	-4.8818331623548215
COC[C@]1(O)C2C[C@@]3(C(C)CC[C@]3(O)[C@@]13COC3=O)C(O)C(=O)O2	0	6	3	1.2334786466571508	0.03415247552405921	1.7740307637567918	4.18	2	0.143	0.252	14.437	0.16543209876543213	0.08624551971326164	0	-11.84449683130917
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1	0	4	0	1.3006568832983927	-0.18518777073711742	1.2773517710472277	3.28	2	0.106	0.53	3.88	0.07936507936507939	0.042091836734693876	1	-7.3378407752298385
COC(C)(C)c1cc2c(ccc3ccc(=O)oc32)o1	0	0	0	2.080493244129608	-0.12895900075012115	1.1732531108984003	4.02	1	0.032	0.249	2.829	0.09722222222222225	0.037109375	0	-8.156594048333679
Cc1ccccc1	0	3	0	0.6222222222222223	-0.13962765957446807	1.1304909560723508	3.05	1	0.0	0.106	0.166	0.05555555555555558	0.037500000000000006	0	-2.632503900848141
CC12C=CC(=O)NC1CCC1C2CCC2(C)C(C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CCC12	0	19	2	1.4025269908602878	0.0304561409585758	1.3448124501197127	4.03	4	0.374	0.434	15.896	0.1194029850746269	0.06597222222222222	1	-15.538467731465355
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O	0	0	2	0.13251750776117274	-0.13422404418194261	1.4657518040932214	4.05	1	0.066	0.276	7.375	0.09609609609609614	0.06845238095238095	1	-14.290646530788292
COc1cc2ccc1Oc1cc(ccc1O)CCC(=O)CCCC2	0	8	1	1.2193604284814115	-0.10464604810996563	1.0531590145231413	3.19	2	0.078	0.545	7.359	0.06984126984126987	0.02960526315789473	0	-6.335414629231547
O=P(O)(O)OC(CO)CO	0	0	4	-2.4127613814697018	-0.18514075888940504	1.009375	4.03	0	0.02	0.029	1.416	0.0740740740740741	0.09722222222222222	0	-16.630205097849213
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1	2	21	0	1.0029154518950438	0.05810262584513008	1.532967032967033	4.02	1	0.124	0.221	3.574	0.11111111111111113	0.06249999999999999	0	-4.925203028745662
C=C(/C=C\C=O)CCCCCCCCCC	1	21	0	0.3472153088877827	0.02439108092022503	1.0185608223872074	3.04	0	0.027	0.233	2.428	0.04444444444444446	0.02678571428571428	0	-3.537944919030976
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	0	3	3	1.1664679432330554	0.05412426919896836	1.1674902676224268	3.23	1	0.401	0.3	11.653	0.07111111111111114	0.04444444444444444	1	-13.142497951143955
CC(C)=CC1C[C@](C)(O)C2C3CCC4[C@]5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CC[C@]4(C)[C@]34CO[C@]2(C4)O1	1	31	9	0.8740788747931605	0.07214930458383238	1.4547542075004372	4.12	4	0.79	0.564	32.119	0.11577964519140993	0.0710955710955711	0	-16.192499945729757
CCCCC(=O)OC1CCCCC1	0	13	0	0.9476584022038569	-0.07593237704918034	1.0593900481540932	3.05	1	0.015	0.191	3.221	0.04444444444444446	0.04326923076923077	0	-2.6756032499190674
CN1CC2Cc3ccc(O)c4c3C3(C1)C2C=CC(O)C3O4	0	3	2	0.8445454545454548	-0.011966498957682179	1.127741166834208	4.03	3	0.043	0.282	7.509	0.09214092140921414	0.05555555555555555	0	-6.821616422265134
CCCCC/C=C\CC1OC1C/C=C\C/C=C\CCCC(=O)NCCO	0	17	2	0.456538170823885	-0.046282026102113245	1.01638845247447	3.13	0	0.169	0.245	7.81	0.06410256410256411	0.03277777777777778	1	-6.027854180767514
Nc1nc2c(ncn2C2OC3COP(=O)(O)OC3C2O)c(=O)[nH]1	0	0	5	-0.476150694195807	-0.12339489801232591	1.0712237970735288	4.03	0	0.116	0.267	9.413	0.08672086720867213	0.06527777777777777	1	-22.899294900354118
CCO/C(S)=N/Cc1ccc(OC2OC(C)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)cc1	0	0	1	1.8592219834367292	-0.09897431122047398	1.093996237952722	3.19	1	0.415	0.466	7.667	0.06763285024154592	0.04036458333333333	1	-17.626590947535743
C/C=C(/C)C(=O)OC1c2c(ccc3ccc(=O)oc23)OC1C(C)(C)OC(=O)/C(C)=C\C	2	12	0	2.22097542398965	-0.1579472109862043	1.1938574246266553	4.02	1	0.197	0.52	9.687	0.10430839002267576	0.05156893004115225	0	-12.354563534341786
O=c1ccc2ccccc2o1	0	0	0	0.835832372164552	-0.12957013672551054	1.1688311688311688	3.19	1	0.0	0.009	0.027	0.06944444444444448	0.031249999999999993	0	-7.664991745023367
CCCCC(CC=O)SC	0	7	0	0.32378698224852087	-0.04796083682567366	1.4254385964912282	3.03	0	0.013	0.16	4.758	0.07407407407407411	0.04166666666666667	0	-2.6938072833662923
C=C[C@](C)(O)CC(=O)C=C(C)C	2	6	1	1.1133786848072562	0.24886719096838616	1.0668192219679635	4.02	0	0.034	0.208	2.999	0.08888888888888889	0.09375000000000001	0	-4.7493923832597575
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O	0	0	2	1.144471738362532	-0.07093895044832796	1.149848149180592	3.24	2	0.242	0.332	7.444	0.0720720720720721	0.043269230769230775	0	-8.860087329767037
CC(C)=CCc1c2c(c3oc4c(c(=O)c3c1O)CC(=C(C)C)Oc1cc(O)c(O)cc1-4)C=CC(C)(C)O2	2	14	3	1.9645236085705593	0.10770010109670516	0.9202275249722528	4.02	2	0.27	0.396	4.043	0.0868055555555556	0.04687500000000001	0	-12.658841998400376
CN1C(C(=O)Nc2ccc(O)cn2)=C(O)c2ccccc2S1(=O)=O	0	0	3	0.04955059009113091	-0.15084795952159108	1.3960808838857617	4.05	1	0.08	0.274	8.511	0.10256410256410263	0.06676136363636363	1	-17.42666567254431
COc1cc(/C=C\C(=O)NCCCCNC(=N)N)cc2c1OC(c1ccc(OC3OC(CO)C(O)C(O)C3O)cc1)C2C(=O)NCCCCNC(=N)N	0	0	14	0.6664642160358684	-0.02464248124752041	1.0625420339385367	3.26	2	0.895	0.275	13.005	0.07309941520467839	0.04643574297188756	1	-49.396818678135894
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl	0	0	0	0.21276001117898308	-0.18511119731057657	1.0504658385093169	3.24	2	0.0	0.363	8.707	0.11111111111111113	0.05416666666666667	0	-11.026100588620501
CC1(C)C2CC[C@]1(C)C(O)C2	0	14	1	0.8827982560443914	-0.07475814936442016	2.034027777777777	4.12	2	0.001	-1.173	4.343	0.17989417989417994	0.10489766081871343	0	-1.8817913322407385
O=C(O)c1ccccc1O	0	0	2	0.125	0.15521041032637212	1.4058355437665784	3.2	1	0.002	0.006	0.969	0.10256410256410262	0.07291666666666666	0	-12.722014168885462
Cc1ccc(C)cc1	0	6	0	0.9876543209876539	-0.28164556962025306	1.0980861244019136	3.06	1	0.0	0.057	0.145	0.08888888888888893	0.03571428571428571	0	-2.3245127776237426
Cc1ncsc1CCCl	0	0	0	0.9935922081250799	-0.21845398421599818	1.6999999999999997	3.18	0	0.001	0.0	0.956	0.10101010101010106	0.07118055555555555	0	-4.727123710851517
CO[C@]1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CC[C@@]5(C)C4CC[C@@]3(C)C2C1C	0	28	11	0.574043392504931	0.05818651295072676	1.4361712993119273	4.03	4	0.648	0.49	26.373	0.11111111111111113	0.0640829248366013	0	-18.846717418122427
COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1	0	2	0	1.2444324259359418	-0.048292804257682447	1.3652953586497891	3.19	1	0.055	0.392	5.262	0.06734006734006737	0.03571428571428571	0	-5.2820603040408765
C=C1C2CCC(C2)[C@@]1(C)CCC=C(C)C	1	21	0	0.7789940828402363	-0.18387848166976942	1.7538906948394954	4.03	2	0.01	0.268	4.398	0.12037037037037043	0.08020833333333334	0	-1.893120642634316
CC(=O)OC1CC(C)=C2C(/C=C(\C)C(=O)O)CCC(C)C21	1	15	1	1.4438432635534084	-0.0641205062041682	1.3618855465884083	3.26	2	0.133	0.411	7.419	0.08333333333333337	0.0664983164983165	0	-6.174397525085862
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1	0	9	6	0.9424697103426136	0.004045965294139481	1.0236492403345157	4.02	3	0.528	0.447	16.766	0.07111111111111114	0.040584415584415584	1	-14.087924190493265
C=C1C[C@@]23CCC4[C@](C)(C(=O)O)CCC[C@]4(C)C2CC[C@]1(O)C3	0	22	2	1.0140619437522254	-0.0809279231099967	1.5497991493383736	4.05	4	0.064	0.343	8.819	0.13333333333333336	0.08045073375262055	0	-5.400338174091503
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2	0	0	0	1.2127020974757603	-0.001999875459059923	1.20073944570233	3.27	2	0.091	0.491	8.698	0.08187134502923979	0.05022609819121447	0	-9.236636395072736
N=C(N)NCCCC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O	0	0	9	0.6041103299080587	-0.20057160067152585	1.0445559893412657	3.13	0	0.105	0.3	6.87	0.07936507936507939	0.04888888888888889	1	-13.744491795865077
CCCCC(C)CCC(=O)O	0	15	1	0.711780193647019	-0.027523074529867294	0.9659307194518464	3.04	0	0.017	0.165	5.343	0.08080808080808086	0.04166666666666667	0	-4.232094640005119
COc1ccc2[nH]cc(CCN)c2c1	0	0	3	1.0413441238564394	-0.11065465314094892	1.3473143236074272	3.24	1	0.0	0.191	2.497	0.07777777777777783	0.044956140350877194	0	-4.296759771624611
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO	0	9	2	1.0928529655441304	0.027547934381115913	1.0935811072396437	4.04	2	0.333	0.424	11.822	0.08888888888888892	0.0419921875	1	-14.636939760055391
CC(OC1OCCN(Cc2n[nH]c(=O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	0	0	2	1.1314984113370108	-0.07603370274993472	1.014311255156487	4.02	2	0.776	0.478	8.951	0.08148148148148152	0.05414312617702447	1	-23.252994197307896
C[C@@]12CCC3c4ccc(O)cc4CCC3C1CC(OC1OC(C(=O)O)C(O)C(O)C1O)C2O	0	14	6	0.4795677900694625	0.04489115691051556	1.3340547507158447	4.03	4	0.276	0.362	7.571	0.10727969348659008	0.06229270315091211	0	-14.215104773850667
CC(C)=CCC[C@@](C)(O)C1CC[C@@]2(C)C1C(O)CC1[C@]3(C)CCC(O)C(C)(C)C3CC[C@@]12C	1	35	3	0.857625039320541	-0.0465741059003699	1.7612704198766027	4.12	4	0.227	0.54	16.496	0.1457194899817851	0.0772334834834835	0	-3.9488261161052023
CC(=O)OC1C=CC2C3Cc4ccc(O)c5c4[C@]2(CCN3C)C1O5	0	0	1	1.299410430839002	-0.02128794089964417	1.2391071126084579	4.03	3	0.084	0.351	7.336	0.09382716049382718	0.05267295597484276	0	-8.20136734007613
COc1ccc2c(c1)c(CC(=O)NCCc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1	0	0	1	1.144472672902918	-0.045087793486187806	1.2734296937569125	3.32	3	0.299	0.396	5.201	0.07111111111111114	0.053983228511530396	1	-12.386558256209252
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O	0	6	1	1.1538461538461537	0.14270890794510468	1.3382514121912152	3.29	2	0.13	0.347	2.598	0.07638888888888892	0.05555555555555556	0	-9.670722661986318
CCCCCCCCCCCCCCCCCCCCCCCC(O)CC(O)CCCCCC	0	56	2	0.08052929292929291	0.15180934234602067	1.0248447204968942	3.04	0	0.292	0.329	11.052	0.026143790849673214	0.022727272727272728	0	-3.06514135077167
CC1C(O)CC[C@@]2(C)CCC(C(C)(C)O)CC12	0	15	2	0.6835856146001072	-0.062063132360920516	1.4450322812051652	4.02	2	0.013	0.322	7.255	0.13026819923371652	0.06041666666666667	0	-2.6580542100567266
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCCCC(=O)CCCCC2CC(CC(C)=O)C(=O)O2)O1	2	33	2	0.6939983093829252	-0.06163386057883185	1.067554381455567	3.13	0	0.3	0.307	12.4	0.06289308176100632	0.043333333333333335	0	-7.91599249152157
NC(CN[N+](=O)[O-])C(=O)O	0	0	4	0.6805795847750864	-0.4283212585682131	0.9710902124695228	3.12	0	0.0	0.018	5.416	0.12121212121212126	0.04166666666666667	1	-18.224928463284144
O=P(O)(O)OCC1O[C@@](CO)(OP(=O)(O)O)C(O)C1O	0	0	7	-2.233115468409586	-0.11346355475963296	1.1662662847639287	4.03	0	0.241	0.238	9.079	0.09722222222222225	0.10296934865900384	0	-29.30648285742389
CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1	0	0	0	1.3834648837470578	-0.03161408279845822	1.2934491978609628	3.28	1	0.103	0.314	5.463	0.08785529715762277	0.046875	1	-10.855102705819041
COc1cc(CC(=O)C(=O)O)ccc1O	1	0	2	0.9520000000000002	-0.1573480517616667	1.1902173913043481	3.18	1	0.023	0.148	2.878	0.10000000000000007	0.046875000000000014	0	-15.128009094372477
CC1=C(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CC(=O)C5CC(OC6OC(COC7OCC(O)C(O)C7O)C(OC7OCC(O)C(O)C7O)C(O)C6O)CC[C@@]5(C)C4CC[C@@]3(C)C12	0	23	12	0.5096697600986011	0.029971335691941554	1.3283479981928878	4.03	4	0.735	0.486	33.816	0.10928961748633885	0.06004050925925926	0	-24.698089264906166
CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C=C/C=C(C)/C=C/C=O)C(C)(C)CCC1	3	24	0	0.921875	0.001195228522996846	1.4672285682599535	4.02	1	0.145	0.242	5.737	0.09876543209876548	0.05555555555555556	0	-7.268632485500181
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C	0	19	2	1.1468769325912185	0.027526383751298553	1.3814022440555782	4.03	3	0.127	0.464	10.084	0.11791383219954653	0.06970649895178196	1	-4.739102220254336
O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)c1	0	0	8	-0.126388888888889	-0.3173735094768835	1.0767898767898767	3.24	3	0.234	0.25	4.05	0.10482180293501053	0.050847457627118633	0	-45.40647839705142
CC(NC(=NC#N)Nc1ccncc1)C(C)(C)C	0	9	2	1.5551497443389335	0.12682079518277561	1.225052883288881	4.02	0	0.107	0.407	6.068	0.07407407407407411	0.042613636363636354	0	-6.33278109117041
CC(=O)OC1CC(C)CN[C@]12OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CC[C@]5(C)C4CC[C@]3(C)C1C2C	0	26	13	0.6094740353608361	0.04430580451577406	1.3438122123951566	4.03	4	1.136	0.579	28.332	0.10526315789473689	0.06034334023464458	1	-23.26777863911964
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O	0	2	2	1.0484683922996876	-0.18911301460796728	1.272702205882352	3.2	2	0.236	0.348	6.468	0.08212560386473435	0.03875	1	-13.254532071770816
CCN(CC)N=O	0	0	0	2.16371107266436	-0.2730976148272538	1.7180851063829785	3.03	0	0.001	0.0	1.737	0.11111111111111116	0.06249999999999999	1	-2.311123408773232
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21	0	0	3	1.2294775109254745	-0.034581544131464644	1.2455735580038891	4.03	3	0.452	0.466	12.956	0.08720112517580877	0.06123737373737374	1	-12.740815837111763
CCCCCC(=O)OCC[N+](C)(C)C	0	9	0	0.9458710788350678	0.009313231492292372	0.8683300395256917	4.02	0	0.077	0.145	3.143	0.06944444444444448	0.052083333333333336	0	-2.1543827121345
O=S(=O)(Nc1ccc(CCNCC(O)c2cccnc2)cc1)c1ccc(C2=NC(c3ccc(C(F)(F)F)cc3)=CC2)cc1	0	0	3	0.2950689480903905	-0.05111348828761809	1.176094117647059	4.04	3	0.502	0.322	12.427	0.0895522388059702	0.038825757575757576	1	-19.78786642384566
CCCCCCCCCCC(O)C1CCC(C(O)CCCCCC(O)CCCCCCC2CC(CC(C)=O)C(=O)O2)O1	1	33	3	0.5911971866131227	-0.05411663997303158	1.0635361833322559	3.13	0	0.318	0.305	15.929	0.06289308176100632	0.043333333333333335	0	-8.301787019554142
C=C(C)C1CC=C(C)C(O)C1	0	9	1	0.6131687242798352	-0.11686363909052735	1.4739795918367347	3.13	1	0.011	0.094	2.547	0.11851851851851854	0.04910714285714285	0	-3.129508479416144
Cc1cc(NC(=O)NC(=O)c2ccccc2N(C)C)ccc1Oc1ncc(Br)cn1	0	3	2	1.4335172733987542	0.17587164023498825	1.2332952854870982	3.22	2	0.438	0.282	8.548	0.07575757575757579	0.051388888888888894	1	-14.160119202702612
CNC(C)Cc1ccccc1OC	0	0	1	1.04	-0.11685133163738959	1.4522162336095252	3.18	1	0.013	0.245	3.978	0.08333333333333337	0.0390625	0	-3.6289831271869715
Cc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1	0	3	1	0.20100557938395752	-0.031235591937311562	1.2098267062656785	4.04	2	0.125	0.351	6.218	0.09150326797385623	0.048828125	1	-9.06365453766922
CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1	0	2	2	0.31897835321887935	-0.10384974046182847	1.1839491575524688	4.04	3	0.357	0.334	11.851	0.07532956685499062	0.034957627118644065	1	-15.255707515724112
CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1	0	22	0	1.246097700391329	-0.049760934016091246	1.4887417504205671	4.12	6	0.159	0.431	10.288	0.11431623931623935	0.07302867383512546	0	-4.368622539662234
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1	0	0	1	0.8206167105813218	0.05241691216165643	1.1824972375690608	3.25	2	0.24	0.317	5.346	0.07246376811594206	0.04513888888888888	1	-10.574752323683036
CC1CCC2C[C@@]3(OC2(C)C)C(C)CCC13	0	15	0	1.1808390022675737	-0.12830996822685453	1.4990625	4.03	2	0.015	0.232	5.652	0.12592592592592597	0.08417508417508417	0	-1.598171577142542
CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	0	17	0	0.7652414348456648	0.09997659294415523	0.9237158855429657	4.02	0	0.305	0.28	3.353	0.02923976608187135	0.044117647058823525	0	-10.450832407783599
COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C	0	24	5	1.7189683395216995	-0.00021299551976299117	1.1208686770861165	4.02	3	1.376	0.631	21.585	0.09523809523809526	0.053410947712418305	1	-16.392691323609665
C/C=C/C=C/C=C/CC/C=C/C=C/C(=O)NCC(C)C	0	13	1	0.6115987954415731	-0.05550901970563398	0.8830704225352111	3.04	0	0.1	0.176	4.783	0.04444444444444447	0.020833333333333336	1	-6.212031458504544
Oc1ccccc1-c1ccccc1	0	0	1	0.3282136105860113	-0.010574305933587384	1.3892118863049094	3.21	2	0.002	0.12	2.27	0.07407407407407411	0.04779411764705882	0	-6.743985860605536
O=NN1CCCC1	0	0	0	1.6400000000000001	-0.3047865690301841	1.1531007751937978	3.03	0	0.174	0.028	0.362	0.05555555555555558	0.05555555555555555	1	-2.2394701564502806
NCC(=O)N1CCCC1C(=O)N1CCC(O)C1C(=O)O	0	0	4	0.9553911900065746	-0.09786366621643387	1.385971943887775	3.21	0	0.033	0.325	8.397	0.10370370370370373	0.062275985663082414	1	-11.959921230349112
Cc1cnc2ccc3c(nc(N)n3C)c2n1	0	0	2	1.9644766094319095	-0.277037617554859	1.1890070663655568	3.3	1	0.007	0.153	2.263	0.09053497942386837	0.05838477366255143	0	-6.389820977708871
CC12C3CC(CC31)[C@@]2(C)CC=O	0	13	0	0.9863945578231292	0.007434727516207739	1.939655172413793	4.12	4	0.008	0.0	3.591	0.1919191919191919	0.11928104575163398	0	-2.360218287946684
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1	0	0	1	1.0683536585365856	-0.06068222131411868	1.095505617977528	4.02	2	0.064	0.396	3.644	0.07885304659498213	0.03958333333333333	0	-11.840517439425597
O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34	0	0	0	0.6905859117840683	-0.022856787358467096	1.1585310988640198	3.33	4	0.011	0.154	0.303	0.0740740740740741	0.042229729729729715	0	-7.7360676075949915
CCCCC(=O)OCCc1ccccc1	0	7	0	0.9550045913682276	-0.13830032243205898	1.1359419120613152	3.05	1	0.045	0.206	4.35	0.05228758169934642	0.029166666666666667	0	-4.160065581927706
O=CC(=O)C(O)C(O)C(O)CO	1	0	4	-0.5922865013774107	-0.026991179843316285	1.2582046332046328	3.17	0	0.019	0.059	5.538	0.15873015873015878	0.0625	0	-14.931382680290234
CNc1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1	0	0	1	1.0377527043968497	0.10275411626791181	1.1903725205612006	3.28	1	0.153	0.296	5.779	0.07602339181286552	0.0444078947368421	0	-10.1925399950734
CC1=CC2OC3C(O)C(O)[C@@](C)([C@@]34CO4)[C@@]2(CO)C(O)C1=O	0	6	4	0.7715797430083144	-0.03703670957911656	1.7495554991109983	4.16	2	0.033	0.226	9.621	0.1463414634146342	0.0886015325670498	0	-11.245609878825817
CC1OC(OC2CC[C@]3(C=O)C4C(O)C[C@]5(C)C(C6=CC(=O)OC6)CC[C@@]5(O)C4CC[C@@]3(O)C2)C(O)C(O)C1O	0	10	6	0.7329859757806999	-0.03151971025359988	1.5645524995235975	4.12	4	0.535	0.445	18.814	0.13213213213213215	0.07168209876543209	0	-13.679514830274577
C=C1/C(=C\C=C2/CCC[C@@]3(C)C2CCC3C(C)/C=C/C(C)C(C)(C)O)CC(O)CC1O	0	22	3	0.753286002886003	0.046797324657439535	1.468711083437111	4.03	3	0.176	0.412	12.581	0.12000000000000004	0.06027253668763102	0	-5.3928233177441225
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C	0	19	1	1.214709509003228	-0.10875631542927243	1.5457016032605202	4.12	5	0.096	0.517	7.202	0.11111111111111113	0.05502136752136753	0	-5.099463229893084
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O	2	0	2	0.9240983853930889	0.018255842071709643	1.2543171114599683	3.18	2	0.188	0.163	2.27	0.08408408408408412	0.04276315789473683	0	-18.41069279699354
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	0	0	0	1.2604465458366172	-0.0320839949202322	1.3329445308449974	4.03	2	0.038	0.433	4.719	0.09609609609609612	0.05074786324786325	0	-7.541963402526195
CCCCCCCCCC(O)CC(=O)O	0	17	2	0.45733416381189684	0.24706569505479217	0.9356435643564357	3.04	0	0.01	0.19	3.99	0.04444444444444446	0.04807692307692308	0	-4.516242800518793
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC	0	0	2	1.505098017514492	0.25280279442734194	1.4311116965226551	3.3	2	0.074	0.183	1.592	0.09116809116809123	0.05434782608695652	0	-12.677889901811644
CC(CCC(=O)O)C1CCC2C3CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CC[C@@]4(C)C3CC(O)[C@@]12C	0	27	6	0.7065217391304348	0.05475619994703035	1.4772395787754153	4.03	4	0.463	0.462	14.84	0.11594202898550728	0.059451219512195126	0	-12.927114059148877
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl	0	2	4	0.46831275720164606	-0.07990101860859021	1.0954550905384342	3.18	2	0.145	0.273	7.001	0.08888888888888893	0.046875	0	-10.441282405352304
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1	0	0	2	0.9978378378378379	-0.13007729537149454	1.1740331491712703	3.2	2	0.118	0.224	1.769	0.06734006734006737	0.055989583333333336	1	-13.948855042610095
CC(C)=CCc1c(O)ccc(C2COc3c(CC=C(C)C)c(O)cc(O)c3C2=O)c1O	2	16	4	1.312695146015136	0.19352530908957163	1.2246897783633477	3.29	2	0.309	0.378	4.004	0.09722222222222227	0.05795454545454545	0	-12.212093349139503
CC1=C(/C=C/C(C)=C/C=C\C(C)=C\CO)C(C)(C)CCC1	2	21	1	0.840061514801999	0.05941082243680312	1.5486683455433454	4.02	1	0.092	0.262	5.024	0.11111111111111113	0.06249999999999999	0	-4.69263876916493
CC1(C)CC(O)[C@@]2(CO)C(O)C[C@@]3(C)C(=CCC4[C@]5(C)CCC(O)C(C)(C)C5CC[C@@]43C)C2C1	0	34	4	0.8526463615749329	0.09511334559434655	1.6847555923777962	4.12	5	0.283	0.587	13.381	0.1492537313432836	0.07830459770114943	0	-4.481629270931387
O=C1CCCCC1=O	0	4	0	1.375	-0.343608995415659	1.078125	3.13	1	-0.046	0.281	1.323	0.11111111111111117	0.046875	0	-4.3954333205801195
NCCCCC(NC(=O)C(N)CCC(=O)O)C(=O)O	0	2	7	0.7310256410256408	-0.1998922015337617	1.0162800897855981	3.13	0	0.121	0.253	6.022	0.10101010101010108	0.04545454545454544	1	-10.851778182941365
